date,amount,amountVirusDiagnosis,amountPersonTested,amountMagen,positiveAmount,positiveRate,positiveRatePCR,positiveRateAntigen
2022-01-12T00:00:00.000Z,449059,439706,409093,51022,49889,11.88,14.98,8.71
2022-01-13T00:00:00.000Z,443420,433486,403826,50672,50624,12.2,15.07,9.37
2022-01-14T00:00:00.000Z,357717,346445,322064,44944,47249,14.25,15.56,11.51
2022-01-15T00:00:00.000Z,339761,329504,316581,13813,46308,14.25,17.17,11.46
2022-01-16T00:00:00.000Z,460629,447394,426538,12394,67291,15.19,19.47,12.19
2022-01-17T00:00:00.000Z,486160,470859,447589,38080,75187,16.11,19.71,12.61
2022-01-18T00:00:00.000Z,489299,469054,443613,34871,76318,16.66,20.76,13.06
2022-01-19T00:00:00.000Z,460061,433288,410192,34974,77663,18.32,20.86,15.31
2022-01-20T00:00:00.000Z,425073,393270,374329,31982,77665,20.07,21.14,18.06
2022-01-21T00:00:00.000Z,381566,347743,313073,56293,67693,20.97,21.18,19.5
2022-01-22T00:00:00.000Z,397126,359388,327821,25129,70220,20.73,23.06,18.38
2022-01-23T00:00:00.000Z,462731,415289,378156,29261,88131,22.55,25.95,19.81
2022-01-24T00:00:00.000Z,441039,410757,391266,40440,86327,21.41,24.35,18.42
2022-01-25T00:00:00.000Z,406722,383106,360520,44642,78546,21.19,23.6,18.74
2022-01-26T00:00:00.000Z,323515,301678,284539,28577,69714,23.87,25.53,20.9
2022-01-27T00:00:00.000Z,277552,258125,234925,37690,59391,24.59,24.37,23.69
2022-01-28T00:00:00.000Z,229589,211863,202433,15662,55281,26.57,26.3,25.3
2022-01-29T00:00:00.000Z,209026,196192,187933,3847,50803,26.32,28.51,24.33
2022-01-30T00:00:00.000Z,296573,277822,262257,16621,76940,28.43,28.06,27.43
2022-01-31T00:00:00.000Z,305246,283867,264425,45388,69412,25.68,24.13,26.23
2022-02-01T00:00:00.000Z,269363,252388,237737,43860,61963,25.47,22.74,27.36
2022-02-02T00:00:00.000Z,246123,230428,213440,29817,62609,28.55,25.35,29.96
2022-02-03T00:00:00.000Z,213316,196786,187254,30865,47840,24.99,21.65,27.42
2022-02-04T00:00:00.000Z,169486,157019,150056,13943,39303,25.51,21.77,29.51
2022-02-05T00:00:00.000Z,154115,143766,116577,27226,34497,28.88,25.87,29.26
2022-02-06T00:00:00.000Z,213368,200218,187126,22717,54141,28.19,23.09,30.7
2022-02-07T00:00:00.000Z,203175,189616,182182,32722,44881,24.17,20.04,28.6
2022-02-08T00:00:00.000Z,182210,169832,157274,33947,39271,24.35,19.08,29.6
2022-02-09T00:00:00.000Z,165130,155040,148378,25005,38449,25.23,18.81,31.31
2022-02-10T00:00:00.000Z,143445,133594,128476,27499,28535,21.75,16.67,28.26
2022-02-11T00:00:00.000Z,112842,103469,98989,8984,23215,22.76,17.72,30.27
2022-02-12T00:00:00.000Z,76455,71380,69241,1918,18469,26.07,18.23,29.19
2022-02-13T00:00:00.000Z,142915,133035,126740,15422,32655,24.96,18.06,30.1
2022-02-14T00:00:00.000Z,139302,129089,123961,27410,24288,19.11,14.13,26.45
2022-02-15T00:00:00.000Z,123176,114419,108821,23231,21161,18.78,12.75,27.11
2022-02-16T00:00:00.000Z,128553,119637,112937,26323,22242,18.87,12.26,27.9
2022-02-17T00:00:00.000Z,108124,100279,95455,23781,16087,16.25,11.3,24.54
2022-02-18T00:00:00.000Z,83916,75964,72851,8627,12996,17.28,12.36,27.65
2022-02-19T00:00:00.000Z,56265,52340,50494,1531,10704,20.53,11.74,25.52
2022-02-20T00:00:00.000Z,103794,96379,90352,12483,18478,19.61,13.07,26.88
2022-02-21T00:00:00.000Z,109990,101061,96025,27816,13399,13.62,9.16,23.04
2022-02-22T00:00:00.000Z,96375,88917,84514,23978,12735,14.39,9.19,24.75
2022-02-23T00:00:00.000Z,90128,83002,78886,20102,12453,15.16,9.5,25.22
2022-02-24T00:00:00.000Z,92255,85113,76826,27811,9571,11.92,7.88,20.22
2022-02-25T00:00:00.000Z,68332,61204,56187,11606,8100,13.84,10.01,25.29
2022-02-26T00:00:00.000Z,40964,37383,36393,1129,6147,16.49,7.9,23.33
2022-02-27T00:00:00.000Z,78158,71322,67560,11532,11300,16.14,10.41,24.81
2022-02-28T00:00:00.000Z,81538,73855,69369,17384,8830,12.29,8.17,21.8
2022-03-01T00:00:00.000Z,90149,81210,72264,30036,8141,10.73,6.05,24.61
2022-03-02T00:00:00.000Z,85845,78137,74048,27665,8659,11.23,6.43,25.72
2022-03-03T00:00:00.000Z,69679,63507,61591,20446,7078,11.06,6.91,24.19
2022-03-04T00:00:00.000Z,57389,50709,49188,6898,6253,12.32,8.27,28.6
2022-03-05T00:00:00.000Z,35294,31684,30923,1344,4783,15.12,6.65,25.04
2022-03-06T00:00:00.000Z,67043,60453,55923,13750,8288,13.87,7.55,25.62
2022-03-07T00:00:00.000Z,86854,77806,73320,26853,7729,10.09,6.24,24.89
2022-03-08T00:00:00.000Z,70918,63258,60501,19548,6770,10.94,6.3,27.08
2022-03-09T00:00:00.000Z,73184,66006,61262,22267,7155,11.34,6.76,26.01
2022-03-10T00:00:00.000Z,67497,60835,58545,20878,5845,9.78,5.99,23.99
2022-03-11T00:00:00.000Z,57055,49382,48175,7127,5493,11.08,7.76,28.02
2022-03-12T00:00:00.000Z,30065,26851,26082,1139,4089,15.23,8.31,24.74
2022-03-13T00:00:00.000Z,68287,59634,51278,13523,6151,11.69,6.61,25.73
2022-03-14T00:00:00.000Z,91327,79313,67958,25236,6710,9.66,6.5,24.67
2022-03-15T00:00:00.000Z,74775,64435,57932,18656,6467,10.94,6.6,28.55
2022-03-16T00:00:00.000Z,71151,63494,56832,16100,7004,11.95,7.9,26.49
2022-03-17T00:00:00.000Z,68146,61299,55198,16784,7163,12.65,8.27,28.6
2022-03-18T00:00:00.000Z,57619,50274,45117,6223,7555,16.25,10.73,33.53
2022-03-19T00:00:00.000Z,45803,40237,37158,1581,8016,21.01,11.36,33.56
2022-03-20T00:00:00.000Z,80844,69932,63173,9954,13413,20.46,12.36,34.69
2022-03-21T00:00:00.000Z,111926,97352,87822,26992,15109,16.82,10.48,35.53
2022-03-22T00:00:00.000Z,97273,85680,78100,22018,13703,17.23,10.23,34.32
2022-03-23T00:00:00.000Z,179551,159176,76671,62264,14362,18.39,12.62,31.97
2022-03-24T00:00:00.000Z,105586,93782,67693,42763,12286,17.78,10.85,35.39
2022-03-25T00:00:00.000Z,74062,64676,58600,7705,12055,20.16,14.24,36.91
2022-03-26T00:00:00.000Z,52883,46628,41685,946,10052,23.66,12.83,35.8
2022-03-27T00:00:00.000Z,100331,87666,71473,16550,16223,22.2,13.89,35.17
2022-03-28T00:00:00.000Z,112166,97418,86181,25025,15608,17.79,12.18,32.65
2022-03-29T00:00:00.000Z,113153,97730,78895,27840,14550,18.05,12.06,32.41
2022-03-30T00:00:00.000Z,89685,78867,71223,18957,12409,17.08,11.08,31.07
2022-03-31T00:00:00.000Z,91171,79904,63444,29323,10920,16.87,10.77,32.66
2022-04-01T00:00:00.000Z,72431,61782,55223,5533,10761,19.02,13.64,36.49
2022-04-02T00:00:00.000Z,39417,35080,32648,512,7532,22.56,13.26,33.52
2022-04-03T00:00:00.000Z,77937,67219,60268,9755,11006,17.9,10.47,31.78
2022-04-04T00:00:00.000Z,86487,74289,67623,14420,11089,16.14,11.54,29.26
2022-04-05T00:00:00.000Z,91463,78645,59901,27447,9553,15.6,10.64,28.15
2022-04-06T00:00:00.000Z,74438,64910,56504,13957,8210,14.27,10.24,24.56
2022-04-07T00:00:00.000Z,67471,58621,52951,12152,6924,12.84,8.58,25.69
2022-04-08T00:00:00.000Z,63246,53881,48975,5174,6853,13.7,9.95,29.6
2022-04-09T00:00:00.000Z,33802,30369,28167,742,4776,16.59,9.68,26.34
2022-04-10T00:00:00.000Z,72520,63185,53678,11595,6897,12.57,7.57,25.75
2022-04-11T00:00:00.000Z,78542,66665,60494,14543,6788,10.97,8,22.41
2022-04-12T00:00:00.000Z,72983,61858,54673,12928,5540,9.9,7.36,19.11
2022-04-13T00:00:00.000Z,75976,64536,57707,13041,4891,8.3,5.95,17.49
2022-04-14T00:00:00.000Z,71325,61390,56217,10354,4867,8.39,6,18.47
2022-04-15T00:00:00.000Z,64570,54328,48294,4033,3972,7.97,5.78,18.42
2022-04-16T00:00:00.000Z,33867,29929,25703,440,2342,8.88,4.73,16.67
2022-04-17T00:00:00.000Z,52443,44512,39845,8585,4220,10.29,7.01,19.8
2022-04-18T00:00:00.000Z,62827,52985,48270,10547,4407,8.9,6.31,19.16
2022-04-19T00:00:00.000Z,69504,57523,51650,10536,4718,8.93,6.35,21.24
2022-04-20T00:00:00.000Z,74021,60244,52277,14887,4148,7.78,5.42,20.91
2022-04-21T00:00:00.000Z,78589,63103,56234,11040,3877,6.74,4.9,20.81
2022-04-22T00:00:00.000Z,66949,52101,46207,2072,2520,5.36,3.55,20.49
2022-04-23T00:00:00.000Z,48060,38565,34797,773,2613,7.33,4.25,16.63
2022-04-24T00:00:00.000Z,90084,75238,64496,10045,4053,6.16,3.79,16.53
2022-04-25T00:00:00.000Z,100977,86716,77658,20298,4535,5.74,4.36,15.46
2022-04-26T00:00:00.000Z,76727,67611,60327,13492,3496,5.68,4.15,15.32
2022-04-27T00:00:00.000Z,77447,69920,58098,17267,2710,4.56,3.23,13.07
2022-04-28T00:00:00.000Z,63110,57479,52177,8990,2712,5.08,3.69,13.13
2022-04-29T00:00:00.000Z,61341,55320,49162,1761,2501,4.96,3.63,14.54
2022-04-30T00:00:00.000Z,31749,28985,26738,13441,1660,6.06,3.76,11.4
2022-05-01T00:00:00.000Z,64070,57938,49765,40103,2409,4.72,3.18,10.28
2022-05-02T00:00:00.000Z,72287,66360,59625,47059,2503,4.11,2.96,9.46
2022-05-03T00:00:00.000Z,62675,58014,49055,42528,2503,4.93,3.87,10.97
2022-05-04T00:00:00.000Z,49909,46446,42358,32332,2084,4.79,3.37,13.86
2022-05-05T00:00:00.000Z,39744,37448,34233,29422,1108,3.18,2.43,9.69
2022-05-06T00:00:00.000Z,57248,53331,48752,35275,2306,4.62,2.78,21.08
2022-05-07T00:00:00.000Z,41086,38439,35660,23918,1851,5.08,3.11,14.87
2022-05-08T00:00:00.000Z,79539,73951,65155,48624,2702,4,2.22,16.97
2022-05-09T00:00:00.000Z,82989,77682,71258,50126,2854,3.91,2.71,16.25
2022-05-10T00:00:00.000Z,75433,71147,61003,52882,2295,3.67,2.53,13.13
2022-05-11T00:00:00.000Z,62968,59636,53307,39933,2121,3.93,2.73,11.26
2022-05-12T00:00:00.000Z,43180,41018,36149,24471,2737,5.65,3.9,14.81
2022-05-13T00:00:00.000Z,67841,63345,55758,50551,2099,3.67,2.55,17.66
2022-05-14T00:00:00.000Z,28211,26718,24491,17806,1528,6.06,3.36,14.37
2022-05-15T00:00:00.000Z,61709,57946,51044,38185,2734,4.71,2.84,15.23
2022-05-16T00:00:00.000Z,77624,73118,61040,55158,2821,4.14,2.9,14.23
2022-05-17T00:00:00.000Z,66839,63258,54937,46987,2358,4.21,3.11,12.38
2022-05-18T00:00:00.000Z,60936,58158,50502,42254,2230,4.32,3.05,11.22
2022-05-19T00:00:00.000Z,59524,56621,48396,41928,2022,4.05,2.92,12.97
2022-05-20T00:00:00.000Z,48712,45667,41120,33542,2227,5.26,3.9,16.51
2022-05-21T00:00:00.000Z,13931,13390,12680,4589,1286,9.85,6.2,13.8
2022-05-22T00:00:00.000Z,26949,25949,23878,12145,2023,8.32,5.36,15.04
2022-05-23T00:00:00.000Z,36168,35043,29116,20160,2276,7.68,6.04,13.45
2022-05-24T00:00:00.000Z,29272,28279,25245,14941,1994,7.65,5.4,14.59
2022-05-25T00:00:00.000Z,28727,27912,24614,12512,2203,8.75,7.42,11.68
2022-05-26T00:00:00.000Z,24954,24109,20359,12758,1849,8.8,6.87,14.1
2022-05-27T00:00:00.000Z,12225,11799,10606,2529,1904,17.4,16.71,18.19
2022-05-28T00:00:00.000Z,8737,8593,8228,871,1341,15.92,15.44,16
2022-05-29T00:00:00.000Z,24553,23826,21360,10530,2513,11.36,8.32,17.59
2022-05-30T00:00:00.000Z,32270,31198,26245,18248,2967,11.05,8.93,18
2022-05-31T00:00:00.000Z,17879,17317,16319,5291,2542,15.14,14.27,16.14
2022-06-01T00:00:00.000Z,21331,20641,18753,7047,2521,13.13,13.24,12.68
2022-06-02T00:00:00.000Z,14950,14463,13566,3376,2313,16.49,16.47,16.05
2022-06-03T00:00:00.000Z,12034,11542,10845,2323,2485,22.2,21.91,21.78
2022-06-04T00:00:00.000Z,6619,6443,6205,192,1622,25.43,26.95,23.63
2022-06-05T00:00:00.000Z,8904,8729,8407,13,2115,24.38,30.06,21
2022-06-06T00:00:00.000Z,22633,21940,20279,7721,3855,18.5,13.86,24.06
2022-06-07T00:00:00.000Z,26145,25294,23078,9613,4888,20.66,18.52,23.83
2022-06-08T00:00:00.000Z,24703,23830,21992,7792,5149,22.73,20.45,25.32
2022-06-09T00:00:00.000Z,23227,22347,21015,5625,6009,27.97,26.6,29.29
2022-06-10T00:00:00.000Z,15604,14993,14269,1189,4760,32.76,32.62,31.53
2022-06-11T00:00:00.000Z,12025,11726,11283,281,3426,29.59,34.81,26.66
2022-06-12T00:00:00.000Z,25151,24129,22281,8973,5968,26.25,18.22,38.14
2022-06-13T00:00:00.000Z,34144,32604,29653,15249,7652,25.33,19.87,40.9
2022-06-14T00:00:00.000Z,24794,23830,22531,5543,7870,34.26,29.85,41.43
2022-06-15T00:00:00.000Z,29094,28018,25855,10647,6856,26.05,20.72,35.53
2022-06-16T00:00:00.000Z,27850,26707,24987,8489,7710,30.24,24.46,41.4
2022-06-17T00:00:00.000Z,20678,19777,18883,3281,7253,37.68,33.08,45.6
2022-06-18T00:00:00.000Z,13329,12923,12311,956,5055,40.39,36.09,41.93
2022-06-19T00:00:00.000Z,29847,28518,26326,4720,10463,38.92,33.22,44.31
2022-06-20T00:00:00.000Z,44801,42944,39370,19605,10988,27.47,21.43,42.39
2022-06-21T00:00:00.000Z,34764,33350,31121,8706,11103,35.07,30.75,41.87
2022-06-22T00:00:00.000Z,35037,33500,31349,9613,9872,30.93,26.44,37.67
2022-06-23T00:00:00.000Z,40848,39079,35427,15676,10431,28.79,22.94,41.57
2022-06-24T00:00:00.000Z,27367,26102,24662,3899,9862,39.12,35.13,45.65
2022-06-25T00:00:00.000Z,16420,15947,15259,445,6489,41.45,38.5,41.93
2022-06-26T00:00:00.000Z,34181,32765,31049,5887,11753,37.08,31.17,42.77
2022-06-27T00:00:00.000Z,47175,45189,42265,17171,13088,30.56,25.23,42.38
2022-06-28T00:00:00.000Z,41790,40025,37355,12543,12303,32.47,28.04,41.03
2022-06-29T00:00:00.000Z,41230,39307,36672,13022,11347,30.49,26.95,37.01
2022-06-30T00:00:00.000Z,33636,32058,30125,9258,10389,33.81,28.44,42.7
2022-07-01T00:00:00.000Z,29263,27828,26287,7296,9592,35.95,31.51,45.27
2022-07-02T00:00:00.000Z,17279,16683,16221,492,7001,42.58,42.1,42.24
2022-07-03T00:00:00.000Z,32646,31233,29974,3731,12490,40.88,35.05,45.75
2022-07-04T00:00:00.000Z,49683,47566,46357,18938,14165,30.06,24.22,44.7
2022-07-05T00:00:00.000Z,38388,36703,35744,10449,12282,33.75,28.41,44.12
2022-07-06T00:00:00.000Z,40432,38538,34821,13554,10704,30.24,25.88,37.34
2022-07-07T00:00:00.000Z,36466,34702,33765,11790,10225,29.63,23.81,41.77
2022-07-08T00:00:00.000Z,26502,25138,24235,4594,9350,37.76,34.43,43.17
2022-07-09T00:00:00.000Z,15092,14511,13823,370,5865,41.26,41.19,40.33
2022-07-10T00:00:00.000Z,31007,29526,28331,4925,10756,37.09,30.15,44.02
2022-07-11T00:00:00.000Z,41591,39763,38662,14634,11918,30.32,25.18,42.72
2022-07-12T00:00:00.000Z,32556,31071,30045,9075,9837,32.17,26.69,42.21
2022-07-13T00:00:00.000Z,30326,28941,28143,7371,8471,29.52,26.28,33.93
2022-07-14T00:00:00.000Z,33987,32453,31593,13282,8153,25.37,20.63,37.13
2022-07-15T00:00:00.000Z,25606,24325,23328,5534,7813,32.72,29.87,37.96
2022-07-16T00:00:00.000Z,12807,12330,11913,426,4487,36.67,35.77,36.27
2022-07-17T00:00:00.000Z,27728,26449,25584,6236,8191,31.21,24.41,39.59
2022-07-18T00:00:00.000Z,35558,34055,33295,13394,8629,25.49,21.6,36.43
2022-07-19T00:00:00.000Z,6422,6125,6071,4601,773,12.67,12.64,15.38
