gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,60-69,3 חודשים,61525,2.5,159,6.9,142,11.6,531,8.8
זכר,60-69,שנה,74356,2.4,356,8.3,301,12.4,1164,9.8
זכר,60-69,חודש אחרון,11057,3.8,18,9.3,47,15.7,69,8.4
נקבה,60-69,6 חודשים,93393,3.5,127,4.9,120,7.9,464,6.7
נקבה,60-69,חודש אחרון,16429,5.7,11,5.7,28,9.3,44,5.4
נקבה,60-69,3 חודשים,87571,3.6,92,4,85,7,382,6.3
נקבה,60-69,שנה,103075,3.3,255,6,224,9.2,881,7.4
נקבה,60-69,מתחילת קורונה,126719,3.2,544,5.1,499,8.4,2178,7.7
זכר,70-79,6 חודשים,38328,1.4,345,13.2,219,14.4,937,13.6
זכר,70-79,חודש אחרון,7895,2.7,34,17.6,45,15,127,15.5
זכר,70-79,3 חודשים,35599,1.5,308,13.5,196,16.1,850,14.1
זכר,70-79,שנה,42702,1.4,586,13.7,356,14.7,1508,12.7
זכר,70-79,מתחילת קורונה,53823,1.4,1606,15.2,999,16.8,3602,12.7
נקבה,70-79,6 חודשים,47089,1.8,261,10,158,10.4,721,10.4
נקבה,70-79,חודש אחרון,9807,3.4,16,8.3,27,9,80,9.8
נקבה,70-79,3 חודשים,44209,1.8,214,9.3,123,10.1,634,10.5
נקבה,70-79,שנה,52324,1.7,430,10.1,244,10.1,1195,10
נקבה,70-79,מתחילת קורונה,64246,1.6,1013,9.6,567,9.5,2726,9.6
זכר,80-89,6 חודשים,13541,0.5,476,18.3,177,11.7,986,14.3
זכר,80-89,חודש אחרון,2731,0.9,35,18.1,42,14,140,17.1
זכר,80-89,שנה,15527,0.5,765,17.9,264,10.9,1477,12.4
זכר,80-89,3 חודשים,12733,0.5,449,19.6,164,13.5,917,15.2
זכר,80-89,מתחילת קורונה,20517,0.5,1862,17.6,629,10.6,2972,10.5
נקבה,80-89,6 חודשים,19119,0.7,459,17.6,145,9.6,1025,14.8
נקבה,80-89,חודש אחרון,3486,1.2,26,13.5,21,7,133,16.2
נקבה,80-89,3 חודשים,18070,0.7,423,18.5,131,10.7,952,15.8
נקבה,80-89,שנה,21760,0.7,723,16.9,219,9,1526,12.8
נקבה,80-89,מתחילת קורונה,28951,0.7,1703,16.1,469,7.9,3088,10.9
זכר,90+,מתחילת קורונה,4559,0.1,837,7.9,139,2.3,981,3.5
זכר,90+,חודש אחרון,452,0.2,21,10.9,9,3,57,7
זכר,90+,3 חודשים,2699,0.1,244,10.7,44,3.6,379,6.3
זכר,90+,6 חודשים,2855,0.1,252,9.7,46,3,392,5.7
זכר,90+,שנה,3280,0.1,351,8.2,61,2.5,508,4.3
נקבה,90+,6 חודשים,5483,0.2,286,11,46,3,518,7.5
נקבה,90+,חודש אחרון,847,0.3,15,7.8,9,3,66,8
נקבה,90+,שנה,6305,0.2,443,10.4,64,2.6,758,6.4
נקבה,90+,3 חודשים,5202,0.2,261,11.4,42,3.4,480,8
נקבה,90+,מתחילת קורונה,9071,0.2,1101,10.4,134,2.3,1467,5.2
