gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,60-69,6 חודשים,80381,3.2,150,5.3,143,8.6,533,6.9
נקבה,60-69,מתחילת קורונה,112269,3,535,5.1,474,8.1,2123,7.6
נקבה,60-69,שנה,89003,3.1,266,6.1,230,9.1,903,7.4
זכר,70-79,חודש אחרון,4796,1.8,73,13.7,77,15.4,236,14.4
זכר,70-79,3 חודשים,31403,1.3,282,13,179,15.6,806,14
זכר,70-79,מתחילת קורונה,47293,1.3,1576,15.1,1005,17.2,3652,13.1
זכר,70-79,שנה,36198,1.3,585,13.5,358,14.2,1520,12.5
זכר,70-79,6 חודשים,32130,1.3,369,13,232,13.9,981,12.7
נקבה,70-79,חודש אחרון,6107,2.3,56,10.5,46,9.2,185,11.3
נקבה,70-79,3 חודשים,38197,1.6,203,9.3,117,10.2,609,10.6
נקבה,70-79,6 חודשים,39138,1.6,287,10.1,175,10.5,807,10.4
נקבה,70-79,שנה,43868,1.5,448,10.3,263,10.4,1220,10
נקבה,70-79,מתחילת קורונה,55544,1.5,995,9.6,570,9.7,2676,9.6
זכר,80-89,מתחילת קורונה,18393,0.5,1830,17.6,625,10.7,2993,10.7
זכר,80-89,6 חודשים,11528,0.5,498,17.5,173,10.4,1005,13
זכר,80-89,שנה,13406,0.5,761,17.5,259,10.2,1465,12.1
זכר,80-89,חודש אחרון,1675,0.6,97,18.3,53,10.6,259,15.8
זכר,80-89,3 חודשים,11192,0.5,421,19.4,145,12.6,867,15.1
נקבה,80-89,חודש אחרון,2344,0.9,93,17.5,53,10.6,220,13.4
נקבה,80-89,3 חודשים,15780,0.7,414,19.1,125,10.9,873,15.2
נקבה,80-89,מתחילת קורונה,25642,0.7,1682,16.2,473,8.1,3054,10.9
נקבה,80-89,שנה,18628,0.6,736,16.9,222,8.8,1489,12.3
נקבה,80-89,6 חודשים,16236,0.6,498,17.5,155,9.3,1034,13.4
זכר,90+,חודש אחרון,341,0.1,55,10.4,11,2.2,112,6.8
זכר,90+,3 חודשים,2481,0.1,230,10.6,39,3.4,348,6
זכר,90+,6 חודשים,2556,0.1,256,9,45,2.7,388,5
זכר,90+,מתחילת קורונה,4241,0.1,822,7.9,135,2.3,1014,3.6
זכר,90+,שנה,2956,0.1,353,8.1,59,2.3,504,4.1
נקבה,90+,מתחילת קורונה,8236,0.2,1088,10.5,131,2.2,1506,5.4
נקבה,90+,6 חודשים,4772,0.2,307,10.8,46,2.8,535,6.9
נקבה,90+,שנה,5527,0.2,439,10.1,61,2.4,755,6.2
נקבה,90+,חודש אחרון,614,0.2,51,9.6,11,2.2,112,6.8
נקבה,90+,3 חודשים,4638,0.2,253,11.6,39,3.4,455,7.9
