gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,60-69,חודש אחרון,6958,4.9,4,3.3,27,13.4,47,7.1
זכר,60-69,3 חודשים,31352,2.9,117,7.1,125,12.4,370,8.6
זכר,60-69,שנה,77953,2.4,350,8.1,293,12.3,1162,9.6
זכר,60-69,6 חודשים,69751,2.6,183,7.1,171,12,593,8.7
זכר,60-69,מתחילת קורונה,100323,2.5,990,9.3,920,15.3,3252,11.3
נקבה,60-69,מתחילת קורונה,133764,3.3,550,5.1,503,8.4,2206,7.7
נקבה,60-69,6 חודשים,99989,3.7,111,4.3,103,7.2,437,6.4
נקבה,60-69,3 חודשים,47785,4.4,68,4.1,69,6.9,284,6.6
נקבה,60-69,שנה,109984,3.4,249,5.8,210,8.8,879,7.3
נקבה,60-69,חודש אחרון,10608,7.4,7,5.7,17,8.4,38,5.7
זכר,70-79,מתחילת קורונה,57127,1.4,1622,15.2,1009,16.8,3640,12.7
זכר,70-79,3 חודשים,20807,1.9,224,13.6,160,15.9,614,14.3
זכר,70-79,6 חודשים,41555,1.5,339,13.2,217,15.2,938,13.8
זכר,70-79,שנה,45995,1.4,597,13.9,357,15,1528,12.7
זכר,70-79,חודש אחרון,5690,4,14,11.4,31,15.3,100,15.1
נקבה,70-79,מתחילת קורונה,69149,1.7,1020,9.5,579,9.6,2763,9.6
נקבה,70-79,3 חודשים,27004,2.5,158,9.6,103,10.2,447,10.4
נקבה,70-79,6 חודשים,51790,1.9,249,9.7,152,10.6,714,10.5
נקבה,70-79,שנה,57131,1.8,424,9.9,248,10.4,1203,10
נקבה,70-79,חודש אחרון,7314,5.1,9,7.3,19,9.4,61,9.2
זכר,80-89,מתחילת קורונה,21759,0.5,1886,17.6,633,10.5,3011,10.5
זכר,80-89,חודש אחרון,2177,1.5,26,21.1,25,12.4,91,13.7
זכר,80-89,3 חודשים,7581,0.7,340,20.7,134,13.3,662,15.4
זכר,80-89,שנה,16747,0.5,774,18,259,10.9,1502,12.5
זכר,80-89,6 חודשים,14740,0.5,485,18.9,175,12.2,997,14.7
נקבה,80-89,מתחילת קורונה,31075,0.8,1720,16.1,476,7.9,3136,10.9
נקבה,80-89,3 חודשים,10825,1,288,17.5,109,10.8,644,15
נקבה,80-89,6 חודשים,21148,0.8,458,17.9,143,10,1045,15.4
נקבה,80-89,שנה,23847,0.7,731,17,222,9.3,1561,13
נקבה,80-89,חודש אחרון,3038,2.1,20,16.3,18,8.9,108,16.3
זכר,90+,3 חודשים,1557,0.1,176,10.7,30,3,296,6.9
זכר,90+,6 חודשים,3115,0.1,264,10.3,45,3.1,422,6.2
זכר,90+,שנה,3550,0.1,364,8.5,62,2.6,543,4.5
זכר,90+,חודש אחרון,452,0.3,20,16.3,6,3,65,9.8
זכר,90+,מתחילת קורונה,4831,0.1,853,8,140,2.3,1018,3.5
נקבה,90+,מתחילת קורונה,9695,0.2,1119,10.5,138,2.3,1508,5.2
נקבה,90+,חודש אחרון,879,0.6,17,13.8,10,5,70,10.6
נקבה,90+,3 חודשים,2919,0.3,171,10.4,35,3.5,352,8.2
נקבה,90+,שנה,6906,0.2,456,10.6,66,2.8,792,6.6
נקבה,90+,6 חודשים,6084,0.2,295,11.5,49,3.4,546,8
