section,female,male,period,order_period
20-29,"{'amount': 2304, 'percentage': 5.7}","{'amount': 2009, 'percentage': 5}",3 חודשים,4
20-29,"{'amount': 83004, 'percentage': 9.5}","{'amount': 75867, 'percentage': 8.7}",מתחילת קורונה,1
20-29,"{'amount': 2178, 'percentage': 6}","{'amount': 1858, 'percentage': 5.1}",חודש אחרון,5
20-29,"{'amount': 75541, 'percentage': 9.5}","{'amount': 67941, 'percentage': 8.5}",שנה,2
30-39,"{'amount': 2836, 'percentage': 7.1}","{'amount': 2228, 'percentage': 5.5}",3 חודשים,4
30-39,"{'amount': 16047, 'percentage': 7.5}","{'amount': 13254, 'percentage': 6.2}",6 חודשים,3
30-39,"{'amount': 58161, 'percentage': 7.3}","{'amount': 51693, 'percentage': 6.5}",שנה,2
30-39,"{'amount': 2665, 'percentage': 7.3}","{'amount': 2089, 'percentage': 5.7}",חודש אחרון,5
30-39,"{'amount': 63099, 'percentage': 7.3}","{'amount': 56982, 'percentage': 6.6}",מתחילת קורונה,1
40-49,"{'amount': 2523, 'percentage': 6.9}","{'amount': 2089, 'percentage': 5.7}",חודש אחרון,5
40-49,"{'amount': 2767, 'percentage': 6.9}","{'amount': 2266, 'percentage': 5.6}",3 חודשים,4
40-49,"{'amount': 12323, 'percentage': 5.8}","{'amount': 10347, 'percentage': 4.9}",6 חודשים,3
40-49,"{'amount': 50214, 'percentage': 6.3}","{'amount': 43723, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 54833, 'percentage': 6.3}","{'amount': 48149, 'percentage': 5.5}",מתחילת קורונה,1
50-59,"{'amount': 35613, 'percentage': 4.5}","{'amount': 31961, 'percentage': 4}",שנה,2
50-59,"{'amount': 7907, 'percentage': 3.7}","{'amount': 6540, 'percentage': 3.1}",6 חודשים,3
50-59,"{'amount': 1665, 'percentage': 4.6}","{'amount': 1392, 'percentage': 3.8}",חודש אחרון,5
50-59,"{'amount': 39117, 'percentage': 4.5}","{'amount': 35444, 'percentage': 4.1}",מתחילת קורונה,1
50-59,"{'amount': 1813, 'percentage': 4.5}","{'amount': 1538, 'percentage': 3.8}",3 חודשים,4
60-69,"{'amount': 1618, 'percentage': 4}","{'amount': 1466, 'percentage': 3.7}",3 חודשים,4
60-69,"{'amount': 22388, 'percentage': 2.8}","{'amount': 22063, 'percentage': 2.8}",שנה,2
60-69,"{'amount': 4954, 'percentage': 2.3}","{'amount': 4144, 'percentage': 1.9}",6 חודשים,3
60-69,"{'amount': 1477, 'percentage': 4}","{'amount': 1335, 'percentage': 3.7}",חודש אחרון,5
60-69,"{'amount': 24595, 'percentage': 2.8}","{'amount': 24478, 'percentage': 2.8}",מתחילת קורונה,1
70-74,"{'amount': 1661, 'percentage': 0.8}","{'amount': 1339, 'percentage': 0.6}",6 חודשים,3
70-74,"{'amount': 640, 'percentage': 1.6}","{'amount': 586, 'percentage': 1.5}",3 חודשים,4
70-74,"{'amount': 580, 'percentage': 1.6}","{'amount': 531, 'percentage': 1.5}",חודש אחרון,5
70-74,"{'amount': 7772, 'percentage': 0.9}","{'amount': 7738, 'percentage': 0.9}",מתחילת קורונה,1
70-74,"{'amount': 7107, 'percentage': 0.9}","{'amount': 6975, 'percentage': 0.9}",שנה,2
75+,"{'amount': 857, 'percentage': 2.3}","{'amount': 699, 'percentage': 1.9}",חודש אחרון,5
75+,"{'amount': 13764, 'percentage': 1.7}","{'amount': 10171, 'percentage': 1.3}",שנה,2
75+,"{'amount': 2902, 'percentage': 1.4}","{'amount': 2035, 'percentage': 1}",6 חודשים,3
75+,"{'amount': 918, 'percentage': 2.3}","{'amount': 762, 'percentage': 1.9}",3 חודשים,4
75+,"{'amount': 15249, 'percentage': 1.8}","{'amount': 11301, 'percentage': 1.3}",מתחילת קורונה,1
