dayDate,newHospitalized,countHospitalized,countHospitalizedWithoutRelease,countHardStatus,countMediumStatus,countEasyStatus,countBreath,countDeath,numVisits,patientsHome,patientsHotel,countBreathCum,countDeathCum,countCriticalStatus,countSeriousCriticalCum,seriousCriticalNew,countEcmo,countDeadAvg7days,mediumNew,easyNew
2022-04-03T00:00:00.000Z,93,1003,889,263,75,638,99,11,9680,,,5914,10591,121,29972,23,16,9,23,88
2022-04-04T00:00:00.000Z,136,1035,916,246,76,665,97,9,8738,,,5917,10600,111,29985,17,16,9,23,124
2022-04-05T00:00:00.000Z,91,990,878,262,91,602,105,3,8827,,,5926,10603,119,30021,44,16,9,35,76
2022-04-06T00:00:00.000Z,83,955,855,273,82,566,101,9,8630,,,5929,10612,119,30053,35,15,8,22,68
2022-04-07T00:00:00.000Z,97,952,835,255,86,573,97,7,8629,,,5933,10619,112,30077,26,14,8,25,92
2022-04-08T00:00:00.000Z,84,915,846,249,70,550,91,8,7137,,,5934,10627,105,30103,33,13,7,13,77
2022-04-09T00:00:00.000Z,75,897,867,256,83,532,90,12,6341,,,5939,10639,107,30131,32,10,8,18,66
2022-04-10T00:00:00.000Z,76,924,784,269,84,549,96,10,9459,,,5946,10649,111,30157,31,9,8,18,73
2022-04-11T00:00:00.000Z,80,876,782,247,74,513,93,7,8454,,,5949,10656,109,30177,24,9,8,22,87
2022-04-12T00:00:00.000Z,72,829,722,239,68,498,84,8,8262,,,5951,10664,105,30193,21,9,8,17,71
2022-04-13T00:00:00.000Z,52,775,678,225,57,451,81,7,8078,,,5955,10671,102,30214,23,9,8,12,53
2022-04-14T00:00:00.000Z,68,725,635,227,48,423,76,6,8013,,,5957,10677,97,30233,22,7,8,7,57
2022-04-15T00:00:00.000Z,50,684,635,211,51,379,72,8,6311,,,5957,10685,90,30246,16,7,8,13,48
2022-04-16T00:00:00.000Z,60,683,667,208,47,414,72,1,6533,,,5960,10686,90,30257,14,7,8,7,66
2022-04-17T00:00:00.000Z,70,721,648,216,56,431,73,8,9647,,,5965,10694,91,30276,23,7,6,14,59
2022-04-18T00:00:00.000Z,88,733,656,222,44,445,77,9,8801,,,5969,10703,91,30296,22,7,6,7,82
2022-04-19T00:00:00.000Z,70,736,671,226,51,429,75,7,8625,,,5970,10710,89,30322,29,7,6,18,58
2022-04-20T00:00:00.000Z,64,720,655,224,55,415,72,6,8435,,,5974,10716,89,30333,19,6,6,15,56
2022-04-21T00:00:00.000Z,57,710,643,213,63,406,74,4,7718,,,5976,10720,84,30346,16,7,6,18,53
2022-04-22T00:00:00.000Z,54,687,662,208,64,374,73,3,6727,,,5977,10723,82,30359,16,7,6,12,40
2022-04-23T00:00:00.000Z,59,707,686,212,62,422,74,5,6733,,,5980,10728,89,30372,16,7,5,9,64
2022-04-24T00:00:00.000Z,64,750,658,218,72,444,74,4,10192,,,5983,10732,89,30387,22,7,6,17,62
2022-04-25T00:00:00.000Z,62,721,643,215,60,419,71,1,9394,,,5986,10733,88,30401,19,7,5,10,56
2022-04-26T00:00:00.000Z,48,689,609,208,60,393,70,7,9176,,,5988,10740,90,30422,23,8,4,13,53
2022-04-27T00:00:00.000Z,55,658,601,203,60,371,72,5,9034,,,5991,10745,88,30439,20,8,4,14,52
2022-04-28T00:00:00.000Z,51,649,580,201,57,359,62,8,8901,,,5996,10753,76,30462,25,8,4,8,47
2022-04-29T00:00:00.000Z,29,597,563,185,53,325,63,6,7611,,,5997,10759,75,30469,10,8,4,11,28
2022-04-30T00:00:00.000Z,45,598,580,192,49,341,63,4,6732,,,5999,10763,74,30485,23,7,5,9,40
2022-05-01T00:00:00.000Z,42,614,535,187,55,357,62,4,9827,,,6002,10767,74,30501,16,7,5,15,44
2022-05-02T00:00:00.000Z,38,588,530,166,53,338,58,5,8960,,,6004,10772,67,30514,14,8,5,8,38
2022-05-03T00:00:00.000Z,58,581,512,149,44,347,56,9,9263,,,6007,10781,64,30524,11,7,5,5,52
2022-05-04T00:00:00.000Z,22,513,455,143,43,310,56,1,8326,,,6011,10782,65,30536,13,7,5,11,23
2022-05-05T00:00:00.000Z,32,484,456,140,36,291,53,2,7712,,,6014,10784,59,30544,13,6,5,8,29
2022-05-06T00:00:00.000Z,37,485,460,131,35,300,52,6,7949,,,6015,10790,62,30552,13,7,4,9,40
2022-05-07T00:00:00.000Z,22,472,456,133,35,297,53,3,6683,,,6016,10793,63,30558,11,7,4,6,23
2022-05-08T00:00:00.000Z,43,494,440,136,36,313,53,4,10212,,,6018,10797,63,30567,13,7,4,9,46
2022-05-09T00:00:00.000Z,36,485,430,133,37,293,53,1,9172,,,6020,10798,63,30576,11,6,4,6,28
2022-05-10T00:00:00.000Z,39,466,413,121,41,282,48,5,9106,,,6021,10803,57,30581,6,6,3,8,37
2022-05-11T00:00:00.000Z,28,441,384,120,37,269,50,0,8960,,,6023,10803,57,30588,8,5,3,6,28
2022-05-12T00:00:00.000Z,26,416,363,110,39,242,48,2,9029,,,6025,10805,50,30596,11,4,3,8,18
2022-05-13T00:00:00.000Z,23,374,355,107,31,220,50,2,7358,,,6026,10807,56,30599,10,5,3,3,27
2022-05-14T00:00:00.000Z,26,377,358,108,30,232,51,1,6833,,,6027,10808,55,30608,10,5,2,3,27
2022-05-15T00:00:00.000Z,26,387,344,111,28,235,49,3,10431,,,6029,10811,52,30616,13,5,2,3,27
2022-05-16T00:00:00.000Z,25,370,334,108,30,221,52,1,9061,,,6032,10812,54,30621,5,5,2,6,21
2022-05-17T00:00:00.000Z,7,314,314,101,25,188,50,0,5287,,,6032,10812,54,30625,5,5,2,2,11
