gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,40-49,6 חודשים,135709,5.3,34,1.2,76,4.7,225,3.1
זכר,40-49,מתחילת קורונה,200897,5.3,117,1.1,259,4.4,1397,5
זכר,40-49,חודש אחרון,15378,6.1,2,0.6,11,2.7,26,2.3
זכר,40-49,שנה,156843,5.2,54,1.2,120,4.8,490,4.1
נקבה,40-49,6 חודשים,203556,8,16,0.6,33,2,152,2.1
נקבה,40-49,חודש אחרון,22344,8.8,0,0,7,1.7,11,1
נקבה,40-49,מתחילת קורונה,283280,7.4,74,0.7,137,2.3,952,3.4
נקבה,40-49,3 חודשים,198309,8.1,9,0.4,18,1.5,72,1.2
נקבה,40-49,שנה,229949,7.7,25,0.6,60,2.4,351,2.9
זכר,50-59,6 חודשים,88709,3.5,88,3.2,143,8.9,402,5.5
זכר,50-59,מתחילת קורונה,133366,3.5,374,3.6,537,9.1,2200,7.8
זכר,50-59,חודש אחרון,10810,4.3,11,3.2,35,8.6,47,4.1
זכר,50-59,3 חודשים,86836,3.5,51,2.3,88,7.5,268,4.6
זכר,50-59,שנה,100630,3.4,150,3.5,224,9,732,6.1
נקבה,50-59,6 חודשים,131009,5.1,53,1.9,77,4.8,289,3.9
נקבה,50-59,חודש אחרון,16853,6.7,5,1.4,13,3.2,27,2.4
נקבה,50-59,מתחילת קורונה,184223,4.8,196,1.9,251,4.3,1550,5.5
נקבה,50-59,3 חודשים,128532,5.2,37,1.7,50,4.3,178,3
נקבה,50-59,שנה,145926,4.9,84,1.9,129,5.2,558,4.7
זכר,60-69,3 חודשים,59438,2.4,156,7,136,11.6,526,8.9
זכר,60-69,6 חודשים,60517,2.4,228,8.3,199,12.4,686,9.4
זכר,60-69,מתחילת קורונה,90592,2.4,980,9.4,906,15.4,3218,11.4
זכר,60-69,חודש אחרון,7975,3.2,38,10.9,65,16,103,9
זכר,60-69,שנה,68290,2.3,369,8.5,311,12.5,1173,9.8
נקבה,60-69,6 חודשים,84652,3.3,139,5.1,139,8.6,499,6.8
נקבה,60-69,מתחילת קורונה,117310,3.1,538,5.1,497,8.5,2161,7.7
נקבה,60-69,חודש אחרון,11822,4.7,21,6,36,8.9,63,5.5
נקבה,60-69,3 חודשים,83074,3.4,87,3.9,84,7.2,374,6.4
נקבה,60-69,שנה,93823,3.1,263,6.1,233,9.3,898,7.5
זכר,70-79,חודש אחרון,5313,2.1,53,15.2,68,16.7,169,14.8
זכר,70-79,6 חודשים,34004,1.3,357,13,226,14,964,13.2
זכר,70-79,מתחילת קורונה,49307,1.3,1589,15.2,991,16.9,3561,12.7
זכר,70-79,3 חודשים,33428,1.4,293,13.1,189,16.1,828,14.1
זכר,70-79,שנה,38217,1.3,589,13.6,360,14.4,1501,12.6
נקבה,70-79,חודש אחרון,6718,2.7,37,10.6,40,9.9,134,11.7
נקבה,70-79,6 חודשים,41684,1.6,282,10.3,173,10.7,766,10.5
נקבה,70-79,מתחילת קורונה,58483,1.5,1005,9.6,561,9.5,2697,9.6
נקבה,70-79,3 חודשים,40916,1.7,212,9.5,119,10.2,625,10.6
נקבה,70-79,שנה,46650,1.6,446,10.3,258,10.4,1192,10
זכר,80-89,6 חודשים,12087,0.5,483,17.6,174,10.8,986,13.5
זכר,80-89,שנה,13986,0.5,758,17.5,257,10.3,1464,12.3
זכר,80-89,מתחילת קורונה,18933,0.5,1840,17.6,615,10.5,2928,10.4
זכר,80-89,חודש אחרון,1809,0.7,65,18.6,45,11.1,198,17.3
זכר,80-89,3 חודשים,11828,0.5,431,19.3,151,12.9,893,15.2
נקבה,80-89,חודש אחרון,2364,0.9,57,16.3,34,8.4,154,13.5
נקבה,80-89,6 חודשים,17069,0.7,479,17.4,145,9,1016,13.9
נקבה,80-89,מתחילת קורונה,26739,0.7,1691,16.1,462,7.9,3018,10.7
נקבה,80-89,3 חודשים,16718,0.7,422,18.9,125,10.7,902,15.3
נקבה,80-89,שנה,19587,0.7,731,16.9,216,8.7,1491,12.5
זכר,90+,מתחילת קורונה,4288,0.1,824,7.9,133,2.3,949,3.4
זכר,90+,3 חודשים,2546,0.1,232,10.4,38,3.2,348,5.9
זכר,90+,שנה,3011,0.1,347,8,57,2.3,484,4.1
זכר,90+,חודש אחרון,310,0.1,29,8.3,7,1.7,72,6.3
זכר,90+,6 חודשים,2605,0.1,252,9.2,42,2.6,378,5.2
נקבה,90+,6 חודשים,4954,0.2,296,10.8,44,2.7,509,7
נקבה,90+,שנה,5756,0.2,439,10.2,60,2.4,740,6.2
נקבה,90+,מתחילת קורונה,8498,0.2,1092,10.4,130,2.2,1437,5.1
נקבה,90+,חודש אחרון,603,0.2,28,8,7,1.7,81,7.1
נקבה,90+,3 חודשים,4860,0.2,256,11.5,38,3.2,463,7.9
