gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,80-89,3 חודשים,14556,0.6,367,19.2,118,10.9,824,15.3
נקבה,80-89,מתחילת קורונה,24363,0.7,1632,16.1,462,8.1,2987,10.9
נקבה,80-89,שנה,17666,0.6,739,16.7,227,8.5,1556,11.9
זכר,90+,חודש אחרון,1049,0.1,152,11,25,3,233,6.1
זכר,90+,3 חודשים,2305,0.1,203,10.6,34,3.1,313,5.8
זכר,90+,מתחילת קורונה,4070,0.1,794,7.9,130,2.3,984,3.6
זכר,90+,6 חודשים,2461,0.1,256,8.4,43,2.4,385,4.4
זכר,90+,שנה,2836,0.1,337,7.6,57,2.1,495,3.8
נקבה,90+,3 חודשים,4300,0.2,235,12.3,35,3.2,421,7.8
נקבה,90+,6 חודשים,4599,0.2,330,10.9,45,2.5,567,6.5
נקבה,90+,חודש אחרון,1925,0.2,165,11.9,26,3.1,301,7.8
נקבה,90+,מתחילת קורונה,7875,0.2,1064,10.5,126,2.2,1459,5.3
נקבה,90+,שנה,5266,0.2,443,10,61,2.3,742,5.7
