gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,50-59,3 חודשים,132036,5.3,35,1.6,50,4.2,179,3
זכר,60-69,שנה,70556,2.3,364,8.5,310,12.5,1165,9.8
זכר,60-69,מתחילת קורונה,92874,2.4,980,9.4,908,15.4,3220,11.4
זכר,60-69,6 חודשים,62647,2.4,216,8.1,187,12,667,9.3
זכר,60-69,חודש אחרון,9411,3.4,30,11.5,58,16.2,90,8.9
זכר,60-69,3 חודשים,61452,2.5,155,7,136,11.5,528,8.9
נקבה,60-69,חודש אחרון,13686,5,15,5.7,30,8.4,50,4.9
נקבה,60-69,6 חודשים,87661,3.4,135,5,133,8.5,488,6.8
נקבה,60-69,מתחילת קורונה,120570,3.1,538,5.1,497,8.4,2169,7.7
נקבה,60-69,שנה,97033,3.2,258,6,231,9.3,890,7.5
נקבה,60-69,3 חודשים,85983,3.4,87,3.9,84,7.1,377,6.3
זכר,70-79,חודש אחרון,6322,2.3,36,13.8,60,16.7,150,14.8
זכר,70-79,6 חודשים,35451,1.4,353,13.2,224,14.3,947,13.2
זכר,70-79,מתחילת קורונה,50817,1.3,1589,15.2,995,16.9,3570,12.7
זכר,70-79,שנה,39724,1.3,581,13.6,360,14.5,1497,12.6
זכר,70-79,3 חודשים,34796,1.4,293,13.2,193,16.4,831,14
נקבה,70-79,מתחילת קורונה,60386,1.6,1005,9.6,561,9.5,2706,9.6
נקבה,70-79,חודש אחרון,7889,2.9,30,11.5,35,9.7,118,11.6
נקבה,70-79,6 חודשים,43450,1.7,271,10.1,166,10.6,752,10.5
נקבה,70-79,שנה,48526,1.6,439,10.2,249,10.1,1188,10
נקבה,70-79,3 חודשים,42602,1.7,210,9.4,118,10,630,10.6
זכר,80-89,שנה,14448,0.5,757,17.7,258,10.4,1464,12.3
זכר,80-89,מתחילת קורונה,19409,0.5,1841,17.6,617,10.5,2938,10.4
זכר,80-89,חודש אחרון,2101,0.8,46,17.6,41,11.4,177,17.5
זכר,80-89,3 חודשים,12268,0.5,432,19.4,153,13,905,15.2
זכר,80-89,6 חודשים,12506,0.5,476,17.8,174,11.1,979,13.7
נקבה,80-89,חודש אחרון,2789,1,45,17.2,30,8.4,141,13.9
נקבה,80-89,6 חודשים,17729,0.7,472,17.6,144,9.2,1019,14.2
נקבה,80-89,מתחילת קורונה,27466,0.7,1692,16.1,463,7.9,3036,10.8
נקבה,80-89,שנה,20306,0.7,726,16.9,215,8.7,1501,12.6
נקבה,80-89,3 חודשים,17383,0.7,420,18.9,126,10.7,919,15.5
זכר,90+,חודש אחרון,377,0.1,22,8.4,8,2.2,63,6.2
זכר,90+,6 חודשים,2683,0.1,246,9.2,42,2.7,380,5.3
זכר,90+,מתחילת קורונה,4372,0.1,824,7.9,135,2.3,958,3.4
זכר,90+,שנה,3095,0.1,343,8,59,2.4,490,4.1
זכר,90+,3 חודשים,2634,0.1,232,10.4,40,3.4,358,6
נקבה,90+,שנה,5936,0.2,439,10.2,61,2.5,744,6.2
נקבה,90+,מתחילת קורונה,8685,0.2,1092,10.4,131,2.2,1446,5.1
נקבה,90+,חודש אחרון,696,0.3,21,8,7,1.9,78,7.7
נקבה,90+,3 חודשים,5029,0.2,256,11.5,39,3.3,469,7.9
נקבה,90+,6 חודשים,5120,0.2,290,10.8,45,2.9,514,7.2
