dayDate,ageGroup,verified,verifiedNormalized,avgVerifiedAmount7Days
2021-06-30T00:00:00.000Z,16-19,0,0,0
2021-07-01T00:00:00.000Z,0-4,3,0.38,1
2021-07-01T00:00:00.000Z,5-11,7,0.57,6
2021-07-01T00:00:00.000Z,12-15,2,0.31,7
2021-07-01T00:00:00.000Z,16-19,1,0.17,0
2021-07-02T00:00:00.000Z,0-4,2,0.25,1
2021-07-02T00:00:00.000Z,5-11,34,2.75,10
2021-07-02T00:00:00.000Z,12-15,18,2.83,9
2021-07-02T00:00:00.000Z,16-19,3,0.51,0
2021-07-03T00:00:00.000Z,0-4,3,0.38,2
2021-07-03T00:00:00.000Z,5-11,6,0.48,11
2021-07-03T00:00:00.000Z,12-15,10,1.57,10
2021-07-03T00:00:00.000Z,16-19,2,0.34,1
2021-07-04T00:00:00.000Z,0-4,3,0.38,2
2021-07-04T00:00:00.000Z,5-11,10,0.81,11
2021-07-04T00:00:00.000Z,12-15,5,0.79,10
2021-07-04T00:00:00.000Z,16-19,2,0.34,1
2021-07-05T00:00:00.000Z,0-4,2,0.25,2
2021-07-05T00:00:00.000Z,5-11,9,0.73,12
2021-07-05T00:00:00.000Z,12-15,6,0.94,10
2021-07-05T00:00:00.000Z,16-19,1,0.17,1
2021-07-06T00:00:00.000Z,0-4,10,1.27,3
2021-07-06T00:00:00.000Z,5-11,27,2.18,15
2021-07-06T00:00:00.000Z,12-15,7,1.1,9
2021-07-06T00:00:00.000Z,16-19,4,0.68,1
2021-07-07T00:00:00.000Z,0-4,10,1.27,4
2021-07-07T00:00:00.000Z,5-11,25,2.02,16
2021-07-07T00:00:00.000Z,12-15,2,0.31,7
2021-07-07T00:00:00.000Z,16-19,7,1.18,2
2021-07-08T00:00:00.000Z,0-4,7,0.89,5
2021-07-08T00:00:00.000Z,5-11,17,1.37,18
2021-07-08T00:00:00.000Z,12-15,9,1.42,8
2021-07-08T00:00:00.000Z,16-19,5,0.85,3
2021-07-09T00:00:00.000Z,0-4,9,1.14,6
2021-07-09T00:00:00.000Z,5-11,34,2.75,18
2021-07-09T00:00:00.000Z,12-15,15,2.36,7
2021-07-09T00:00:00.000Z,16-19,5,0.85,3
2021-07-10T00:00:00.000Z,0-4,8,1.01,7
2021-07-10T00:00:00.000Z,5-11,18,1.45,20
2021-07-10T00:00:00.000Z,12-15,4,0.63,6
2021-07-10T00:00:00.000Z,16-19,3,0.51,3
2021-07-11T00:00:00.000Z,0-4,15,1.9,8
2021-07-11T00:00:00.000Z,5-11,15,1.21,20
2021-07-11T00:00:00.000Z,12-15,8,1.26,7
2021-07-11T00:00:00.000Z,16-19,2,0.34,3
2021-07-12T00:00:00.000Z,0-4,20,2.53,11
2021-07-12T00:00:00.000Z,5-11,26,2.1,23
2021-07-12T00:00:00.000Z,12-15,12,1.89,8
2021-07-12T00:00:00.000Z,16-19,6,1.01,4
2021-07-13T00:00:00.000Z,0-4,11,1.39,11
2021-07-13T00:00:00.000Z,5-11,34,2.75,24
2021-07-13T00:00:00.000Z,12-15,19,2.99,9
2021-07-13T00:00:00.000Z,16-19,7,1.18,5
2021-07-14T00:00:00.000Z,0-4,19,2.41,12
2021-07-14T00:00:00.000Z,5-11,36,2.91,25
2021-07-14T00:00:00.000Z,12-15,9,1.42,10
2021-07-14T00:00:00.000Z,16-19,9,1.52,5
2021-07-15T00:00:00.000Z,0-4,19,2.41,14
2021-07-15T00:00:00.000Z,5-11,40,3.23,29
2021-07-15T00:00:00.000Z,12-15,15,2.36,11
2021-07-15T00:00:00.000Z,16-19,11,1.86,6
2021-07-16T00:00:00.000Z,0-4,31,3.93,17
2021-07-16T00:00:00.000Z,5-11,66,5.33,33
2021-07-16T00:00:00.000Z,12-15,24,3.77,13
2021-07-16T00:00:00.000Z,16-19,18,3.04,8
2021-07-17T00:00:00.000Z,0-4,11,1.39,18
2021-07-17T00:00:00.000Z,5-11,16,1.29,33
2021-07-17T00:00:00.000Z,12-15,7,1.1,13
2021-07-17T00:00:00.000Z,16-19,7,1.18,8
2021-07-18T00:00:00.000Z,0-4,14,1.77,17
2021-07-18T00:00:00.000Z,5-11,32,2.58,35
2021-07-18T00:00:00.000Z,12-15,12,1.89,14
2021-07-18T00:00:00.000Z,16-19,14,2.37,10
2021-07-19T00:00:00.000Z,0-4,46,5.83,21
2021-07-19T00:00:00.000Z,5-11,74,5.98,42
2021-07-19T00:00:00.000Z,12-15,31,4.87,16
2021-07-19T00:00:00.000Z,16-19,27,4.57,13
2021-07-20T00:00:00.000Z,0-4,34,4.31,24
2021-07-20T00:00:00.000Z,5-11,81,6.54,49
2021-07-20T00:00:00.000Z,12-15,26,4.09,17
2021-07-20T00:00:00.000Z,16-19,28,4.74,16
2021-07-21T00:00:00.000Z,0-4,55,6.97,30
2021-07-21T00:00:00.000Z,5-11,95,7.67,57
2021-07-21T00:00:00.000Z,12-15,34,5.35,21
2021-07-21T00:00:00.000Z,16-19,30,5.07,19
2021-07-22T00:00:00.000Z,0-4,43,5.45,33
2021-07-22T00:00:00.000Z,5-11,84,6.78,64
2021-07-22T00:00:00.000Z,12-15,29,4.56,23
2021-07-22T00:00:00.000Z,16-19,13,2.2,19
2021-07-23T00:00:00.000Z,0-4,51,6.46,36
2021-07-23T00:00:00.000Z,5-11,91,7.35,67
2021-07-23T00:00:00.000Z,12-15,33,5.19,24
2021-07-23T00:00:00.000Z,16-19,25,4.23,20
2021-07-24T00:00:00.000Z,0-4,33,4.18,39
2021-07-24T00:00:00.000Z,5-11,61,4.93,74
2021-07-24T00:00:00.000Z,12-15,30,4.72,27
2021-07-24T00:00:00.000Z,16-19,21,3.55,22
2021-07-25T00:00:00.000Z,0-4,40,5.07,43
2021-07-25T00:00:00.000Z,5-11,89,7.19,82
2021-07-25T00:00:00.000Z,12-15,28,4.4,30
2021-07-25T00:00:00.000Z,16-19,18,3.04,23
2021-07-26T00:00:00.000Z,0-4,64,8.11,45
2021-07-26T00:00:00.000Z,5-11,90,7.27,84
2021-07-26T00:00:00.000Z,12-15,45,7.08,32
2021-07-26T00:00:00.000Z,16-19,33,5.58,24
2021-07-27T00:00:00.000Z,0-4,76,9.63,51
2021-07-27T00:00:00.000Z,5-11,136,10.98,92
2021-07-27T00:00:00.000Z,12-15,54,8.49,36
2021-07-27T00:00:00.000Z,16-19,51,8.62,27
2021-07-28T00:00:00.000Z,0-4,86,10.89,56
2021-07-28T00:00:00.000Z,5-11,109,8.8,94
2021-07-28T00:00:00.000Z,12-15,64,10.06,40
2021-07-28T00:00:00.000Z,16-19,39,6.6,28
2021-07-29T00:00:00.000Z,0-4,79,10.01,61
2021-07-29T00:00:00.000Z,5-11,151,12.2,103
2021-07-29T00:00:00.000Z,12-15,47,7.39,43
2021-07-29T00:00:00.000Z,16-19,63,10.65,35
2021-07-30T00:00:00.000Z,0-4,98,12.41,68
2021-07-30T00:00:00.000Z,5-11,177,14.3,116
2021-07-30T00:00:00.000Z,12-15,72,11.32,48
2021-07-30T00:00:00.000Z,16-19,62,10.48,41
2021-07-31T00:00:00.000Z,0-4,88,11.15,75
2021-07-31T00:00:00.000Z,5-11,206,16.64,136
2021-07-31T00:00:00.000Z,12-15,87,13.68,56
2021-07-31T00:00:00.000Z,16-19,40,6.76,43
2021-08-01T00:00:00.000Z,0-4,95,12.03,83
2021-08-01T00:00:00.000Z,5-11,228,18.41,156
2021-08-01T00:00:00.000Z,12-15,65,10.22,62
2021-08-01T00:00:00.000Z,16-19,42,7.1,47
2021-08-02T00:00:00.000Z,0-4,190,24.07,101
2021-08-02T00:00:00.000Z,5-11,364,29.4,195
2021-08-02T00:00:00.000Z,12-15,110,17.3,71
2021-08-02T00:00:00.000Z,16-19,73,12.35,52
2021-08-03T00:00:00.000Z,0-4,158,20.02,113
2021-08-03T00:00:00.000Z,5-11,281,22.69,216
2021-08-03T00:00:00.000Z,12-15,94,14.78,77
2021-08-03T00:00:00.000Z,16-19,67,11.33,55
2021-08-04T00:00:00.000Z,0-4,152,19.26,122
2021-08-04T00:00:00.000Z,5-11,316,25.52,246
2021-08-04T00:00:00.000Z,12-15,104,16.35,82
2021-08-04T00:00:00.000Z,16-19,53,8.96,57
2021-08-05T00:00:00.000Z,0-4,150,19,133
2021-08-05T00:00:00.000Z,5-11,326,26.33,271
2021-08-05T00:00:00.000Z,12-15,107,16.82,91
2021-08-05T00:00:00.000Z,16-19,65,10.99,57
2021-08-06T00:00:00.000Z,0-4,179,22.68,144
2021-08-06T00:00:00.000Z,5-11,335,27.06,293
2021-08-06T00:00:00.000Z,12-15,117,18.4,97
2021-08-06T00:00:00.000Z,16-19,62,10.48,57
2021-08-07T00:00:00.000Z,0-4,135,17.1,151
2021-08-07T00:00:00.000Z,5-11,271,21.89,303
2021-08-07T00:00:00.000Z,12-15,84,13.21,97
2021-08-07T00:00:00.000Z,16-19,52,8.79,59
2021-08-08T00:00:00.000Z,0-4,126,15.96,155
2021-08-08T00:00:00.000Z,5-11,316,25.52,315
2021-08-08T00:00:00.000Z,12-15,90,14.15,100
2021-08-08T00:00:00.000Z,16-19,65,10.99,62
2021-08-09T00:00:00.000Z,0-4,286,36.23,169
2021-08-09T00:00:00.000Z,5-11,591,47.73,348
2021-08-09T00:00:00.000Z,12-15,202,31.76,114
2021-08-09T00:00:00.000Z,16-19,94,15.9,65
2021-08-10T00:00:00.000Z,0-4,236,29.9,180
2021-08-10T00:00:00.000Z,5-11,496,40.06,378
2021-08-10T00:00:00.000Z,12-15,166,26.1,124
2021-08-10T00:00:00.000Z,16-19,111,18.77,71
2021-08-11T00:00:00.000Z,0-4,248,31.42,194
2021-08-11T00:00:00.000Z,5-11,442,35.7,396
2021-08-11T00:00:00.000Z,12-15,159,25,132
2021-08-11T00:00:00.000Z,16-19,122,20.63,81
2021-08-12T00:00:00.000Z,0-4,300,38,215
2021-08-12T00:00:00.000Z,5-11,548,44.26,428
2021-08-12T00:00:00.000Z,12-15,151,23.74,138
2021-08-12T00:00:00.000Z,16-19,127,21.48,90
2021-08-13T00:00:00.000Z,0-4,290,36.74,231
2021-08-13T00:00:00.000Z,5-11,483,39.01,449
2021-08-13T00:00:00.000Z,12-15,162,25.47,144
2021-08-13T00:00:00.000Z,16-19,114,19.28,97
2021-08-14T00:00:00.000Z,0-4,182,23.06,238
2021-08-14T00:00:00.000Z,5-11,356,28.75,461
2021-08-14T00:00:00.000Z,12-15,103,16.2,147
2021-08-14T00:00:00.000Z,16-19,57,9.64,98
2021-08-15T00:00:00.000Z,0-4,277,35.09,259
2021-08-15T00:00:00.000Z,5-11,465,37.55,483
2021-08-15T00:00:00.000Z,12-15,155,24.37,156
2021-08-15T00:00:00.000Z,16-19,88,14.88,101
2021-08-16T00:00:00.000Z,0-4,445,56.37,282
2021-08-16T00:00:00.000Z,5-11,767,61.95,508
2021-08-16T00:00:00.000Z,12-15,252,39.62,164
2021-08-16T00:00:00.000Z,16-19,166,28.07,112
2021-08-17T00:00:00.000Z,0-4,387,49.03,304
2021-08-17T00:00:00.000Z,5-11,723,58.39,540
2021-08-17T00:00:00.000Z,12-15,207,32.55,169
2021-08-17T00:00:00.000Z,16-19,116,19.62,112
2021-08-18T00:00:00.000Z,0-4,430,54.47,330
2021-08-18T00:00:00.000Z,5-11,812,65.58,593
2021-08-18T00:00:00.000Z,12-15,231,36.32,180
2021-08-18T00:00:00.000Z,16-19,152,25.7,117
2021-08-19T00:00:00.000Z,0-4,420,53.21,347
2021-08-19T00:00:00.000Z,5-11,729,58.88,619
2021-08-19T00:00:00.000Z,12-15,199,31.29,187
2021-08-19T00:00:00.000Z,16-19,160,27.06,121
2021-08-20T00:00:00.000Z,0-4,425,53.84,366
2021-08-20T00:00:00.000Z,5-11,815,65.82,666
2021-08-20T00:00:00.000Z,12-15,210,33.02,193
2021-08-20T00:00:00.000Z,16-19,146,24.69,126
2021-08-21T00:00:00.000Z,0-4,329,41.68,387
2021-08-21T00:00:00.000Z,5-11,547,44.18,694
2021-08-21T00:00:00.000Z,12-15,149,23.43,200
2021-08-21T00:00:00.000Z,16-19,93,15.73,131
2021-08-22T00:00:00.000Z,0-4,373,47.25,401
2021-08-22T00:00:00.000Z,5-11,663,53.55,722
2021-08-22T00:00:00.000Z,12-15,197,30.98,206
2021-08-22T00:00:00.000Z,16-19,124,20.97,136
2021-08-23T00:00:00.000Z,0-4,564,71.45,418
2021-08-23T00:00:00.000Z,5-11,1059,85.53,764
2021-08-23T00:00:00.000Z,12-15,319,50.16,216
2021-08-23T00:00:00.000Z,16-19,223,37.71,144
2021-08-24T00:00:00.000Z,0-4,577,73.1,445
2021-08-24T00:00:00.000Z,5-11,1013,81.81,805
2021-08-24T00:00:00.000Z,12-15,276,43.4,225
2021-08-24T00:00:00.000Z,16-19,193,32.64,155
2021-08-25T00:00:00.000Z,0-4,568,71.96,465
2021-08-25T00:00:00.000Z,5-11,1056,85.29,840
2021-08-25T00:00:00.000Z,12-15,283,44.5,233
2021-08-25T00:00:00.000Z,16-19,185,31.29,160
2021-08-26T00:00:00.000Z,0-4,593,75.12,489
2021-08-26T00:00:00.000Z,5-11,1080,87.22,890
2021-08-26T00:00:00.000Z,12-15,327,51.42,251
2021-08-26T00:00:00.000Z,16-19,201,33.99,166
2021-08-27T00:00:00.000Z,0-4,608,77.02,516
2021-08-27T00:00:00.000Z,5-11,1058,85.45,925
2021-08-27T00:00:00.000Z,12-15,294,46.23,263
2021-08-27T00:00:00.000Z,16-19,195,32.98,173
2021-08-28T00:00:00.000Z,0-4,466,59.03,535
2021-08-28T00:00:00.000Z,5-11,767,61.95,956
2021-08-28T00:00:00.000Z,12-15,204,32.08,271
2021-08-28T00:00:00.000Z,16-19,172,29.09,184
2021-08-29T00:00:00.000Z,0-4,464,58.78,548
2021-08-29T00:00:00.000Z,5-11,721,58.23,964
2021-08-29T00:00:00.000Z,12-15,186,29.25,269
2021-08-29T00:00:00.000Z,16-19,137,23.17,186
2021-08-30T00:00:00.000Z,0-4,763,96.66,577
2021-08-30T00:00:00.000Z,5-11,1315,106.2,1001
2021-08-30T00:00:00.000Z,12-15,355,55.82,275
2021-08-30T00:00:00.000Z,16-19,280,47.35,194
2021-08-31T00:00:00.000Z,0-4,632,80.06,584
2021-08-31T00:00:00.000Z,5-11,1172,94.65,1024
2021-08-31T00:00:00.000Z,12-15,284,44.66,276
2021-08-31T00:00:00.000Z,16-19,271,45.83,205
2021-09-01T00:00:00.000Z,0-4,735,93.11,608
2021-09-01T00:00:00.000Z,5-11,1419,114.6,1076
2021-09-01T00:00:00.000Z,12-15,354,55.66,286
2021-09-01T00:00:00.000Z,16-19,254,42.95,215
2021-09-02T00:00:00.000Z,0-4,810,102.61,639
2021-09-02T00:00:00.000Z,5-11,1349,108.95,1114
2021-09-02T00:00:00.000Z,12-15,360,56.61,291
2021-09-02T00:00:00.000Z,16-19,217,36.7,218
2021-09-03T00:00:00.000Z,0-4,643,81.46,644
2021-09-03T00:00:00.000Z,5-11,1097,88.6,1120
2021-09-03T00:00:00.000Z,12-15,304,47.8,292
2021-09-03T00:00:00.000Z,16-19,228,38.56,222
2021-09-04T00:00:00.000Z,0-4,360,45.61,629
2021-09-04T00:00:00.000Z,5-11,474,38.28,1078
2021-09-04T00:00:00.000Z,12-15,131,20.6,282
2021-09-04T00:00:00.000Z,16-19,116,19.62,214
2021-09-05T00:00:00.000Z,0-4,315,39.9,608
2021-09-05T00:00:00.000Z,5-11,516,41.67,1048
2021-09-05T00:00:00.000Z,12-15,160,25.16,278
2021-09-05T00:00:00.000Z,16-19,102,17.25,209
2021-09-06T00:00:00.000Z,0-4,649,82.22,592
2021-09-06T00:00:00.000Z,5-11,1201,97,1032
2021-09-06T00:00:00.000Z,12-15,368,57.86,280
2021-09-06T00:00:00.000Z,16-19,218,36.87,200
2021-09-07T00:00:00.000Z,0-4,469,59.41,568
2021-09-07T00:00:00.000Z,5-11,668,53.95,960
2021-09-07T00:00:00.000Z,12-15,221,34.75,271
2021-09-07T00:00:00.000Z,16-19,132,22.32,181
2021-09-08T00:00:00.000Z,0-4,185,23.44,490
2021-09-08T00:00:00.000Z,5-11,259,20.92,794
2021-09-08T00:00:00.000Z,12-15,66,10.38,230
2021-09-08T00:00:00.000Z,16-19,78,13.19,155
2021-09-09T00:00:00.000Z,0-4,447,56.63,438
2021-09-09T00:00:00.000Z,5-11,818,66.06,719
2021-09-09T00:00:00.000Z,12-15,242,38.05,213
2021-09-09T00:00:00.000Z,16-19,159,26.89,147
2021-09-10T00:00:00.000Z,0-4,671,85,442
2021-09-10T00:00:00.000Z,5-11,1240,100.15,739
2021-09-10T00:00:00.000Z,12-15,327,51.42,216
2021-09-10T00:00:00.000Z,16-19,203,34.33,144
2021-09-11T00:00:00.000Z,0-4,645,81.71,483
2021-09-11T00:00:00.000Z,5-11,1137,91.83,834
2021-09-11T00:00:00.000Z,12-15,366,57.55,250
2021-09-11T00:00:00.000Z,16-19,240,40.59,161
2021-09-12T00:00:00.000Z,0-4,497,62.96,509
2021-09-12T00:00:00.000Z,5-11,816,65.9,877
2021-09-12T00:00:00.000Z,12-15,239,37.58,261
2021-09-12T00:00:00.000Z,16-19,109,18.43,162
2021-09-13T00:00:00.000Z,0-4,711,90.07,517
2021-09-13T00:00:00.000Z,5-11,1144,92.39,868
2021-09-13T00:00:00.000Z,12-15,348,54.72,258
2021-09-13T00:00:00.000Z,16-19,215,36.36,162
2021-09-14T00:00:00.000Z,0-4,653,82.72,544
2021-09-14T00:00:00.000Z,5-11,1156,93.36,938
2021-09-14T00:00:00.000Z,12-15,346,54.4,276
2021-09-14T00:00:00.000Z,16-19,211,35.68,173
2021-09-15T00:00:00.000Z,0-4,555,70.31,597
2021-09-15T00:00:00.000Z,5-11,999,80.68,1044
2021-09-15T00:00:00.000Z,12-15,264,41.51,304
2021-09-15T00:00:00.000Z,16-19,174,29.43,187
2021-09-16T00:00:00.000Z,0-4,190,24.07,560
2021-09-16T00:00:00.000Z,5-11,358,28.91,978
2021-09-16T00:00:00.000Z,12-15,83,13.05,281
2021-09-16T00:00:00.000Z,16-19,60,10.15,173
2021-09-17T00:00:00.000Z,0-4,326,41.3,511
2021-09-17T00:00:00.000Z,5-11,537,43.37,878
2021-09-17T00:00:00.000Z,12-15,123,19.34,252
2021-09-17T00:00:00.000Z,16-19,90,15.22,157
2021-09-18T00:00:00.000Z,0-4,467,59.16,485
2021-09-18T00:00:00.000Z,5-11,983,79.39,856
2021-09-18T00:00:00.000Z,12-15,266,41.83,238
2021-09-18T00:00:00.000Z,16-19,129,21.82,141
2021-09-19T00:00:00.000Z,0-4,328,41.55,461
2021-09-19T00:00:00.000Z,5-11,677,54.68,836
2021-09-19T00:00:00.000Z,12-15,183,28.77,230
2021-09-19T00:00:00.000Z,16-19,105,17.76,140
2021-09-20T00:00:00.000Z,0-4,515,65.24,433
2021-09-20T00:00:00.000Z,5-11,942,76.08,807
2021-09-20T00:00:00.000Z,12-15,225,35.38,212
2021-09-20T00:00:00.000Z,16-19,169,28.58,134
2021-09-21T00:00:00.000Z,0-4,262,33.19,377
2021-09-21T00:00:00.000Z,5-11,498,40.22,713
2021-09-21T00:00:00.000Z,12-15,116,18.24,180
2021-09-21T00:00:00.000Z,16-19,62,10.48,112
2021-09-22T00:00:00.000Z,0-4,317,40.16,343
2021-09-22T00:00:00.000Z,5-11,647,52.25,663
2021-09-22T00:00:00.000Z,12-15,186,29.25,168
2021-09-22T00:00:00.000Z,16-19,105,17.76,102
2021-09-23T00:00:00.000Z,0-4,332,42.06,363
2021-09-23T00:00:00.000Z,5-11,646,52.17,704
2021-09-23T00:00:00.000Z,12-15,219,34.44,188
2021-09-23T00:00:00.000Z,16-19,129,21.82,112
2021-09-24T00:00:00.000Z,0-4,322,40.79,363
2021-09-24T00:00:00.000Z,5-11,529,42.72,703
2021-09-24T00:00:00.000Z,12-15,150,23.59,192
2021-09-24T00:00:00.000Z,16-19,82,13.87,111
2021-09-25T00:00:00.000Z,0-4,118,14.95,313
2021-09-25T00:00:00.000Z,5-11,249,20.11,598
2021-09-25T00:00:00.000Z,12-15,75,11.79,164
2021-09-25T00:00:00.000Z,16-19,54,9.13,100
2021-09-26T00:00:00.000Z,0-4,202,25.59,295
2021-09-26T00:00:00.000Z,5-11,430,34.73,563
2021-09-26T00:00:00.000Z,12-15,136,21.38,158
2021-09-26T00:00:00.000Z,16-19,77,13.02,96
2021-09-27T00:00:00.000Z,0-4,339,42.95,270
2021-09-27T00:00:00.000Z,5-11,607,49.02,515
2021-09-27T00:00:00.000Z,12-15,180,28.3,151
2021-09-27T00:00:00.000Z,16-19,124,20.97,90
2021-09-28T00:00:00.000Z,0-4,131,16.6,251
2021-09-28T00:00:00.000Z,5-11,303,24.47,487
2021-09-28T00:00:00.000Z,12-15,59,9.28,143
2021-09-28T00:00:00.000Z,16-19,62,10.48,90
2021-09-29T00:00:00.000Z,0-4,211,26.73,236
2021-09-29T00:00:00.000Z,5-11,428,34.57,456
2021-09-29T00:00:00.000Z,12-15,113,17.77,133
2021-09-29T00:00:00.000Z,16-19,72,12.18,85
2021-09-30T00:00:00.000Z,0-4,326,41.3,235
2021-09-30T00:00:00.000Z,5-11,660,53.3,458
2021-09-30T00:00:00.000Z,12-15,154,24.21,123
2021-09-30T00:00:00.000Z,16-19,91,15.39,80
2021-10-01T00:00:00.000Z,0-4,229,29.01,222
2021-10-01T00:00:00.000Z,5-11,461,37.23,448
2021-10-01T00:00:00.000Z,12-15,112,17.61,118
2021-10-01T00:00:00.000Z,16-19,77,13.02,79
2021-10-02T00:00:00.000Z,0-4,95,12.03,219
2021-10-02T00:00:00.000Z,5-11,152,12.28,434
2021-10-02T00:00:00.000Z,12-15,41,6.45,113
2021-10-02T00:00:00.000Z,16-19,28,4.74,75
2021-10-03T00:00:00.000Z,0-4,148,18.75,211
2021-10-03T00:00:00.000Z,5-11,248,20.03,408
2021-10-03T00:00:00.000Z,12-15,74,11.64,104
2021-10-03T00:00:00.000Z,16-19,73,12.35,75
2021-10-04T00:00:00.000Z,0-4,195,24.7,190
2021-10-04T00:00:00.000Z,5-11,316,25.52,366
2021-10-04T00:00:00.000Z,12-15,105,16.51,94
2021-10-04T00:00:00.000Z,16-19,95,16.07,71
2021-10-05T00:00:00.000Z,0-4,135,17.1,191
2021-10-05T00:00:00.000Z,5-11,213,17.2,354
2021-10-05T00:00:00.000Z,12-15,51,8.02,92
2021-10-05T00:00:00.000Z,16-19,73,12.35,72
2021-10-06T00:00:00.000Z,0-4,151,19.13,182
2021-10-06T00:00:00.000Z,5-11,176,14.21,318
2021-10-06T00:00:00.000Z,12-15,69,10.85,86
2021-10-06T00:00:00.000Z,16-19,49,8.29,69
2021-10-07T00:00:00.000Z,0-4,136,17.23,155
2021-10-07T00:00:00.000Z,5-11,187,15.1,250
2021-10-07T00:00:00.000Z,12-15,53,8.33,72
2021-10-07T00:00:00.000Z,16-19,48,8.12,63
2021-10-08T00:00:00.000Z,0-4,111,14.06,138
2021-10-08T00:00:00.000Z,5-11,179,14.46,210
2021-10-08T00:00:00.000Z,12-15,51,8.02,63
2021-10-08T00:00:00.000Z,16-19,55,9.3,60
2021-10-09T00:00:00.000Z,0-4,62,7.85,134
2021-10-09T00:00:00.000Z,5-11,72,5.81,198
2021-10-09T00:00:00.000Z,12-15,27,4.25,61
2021-10-09T00:00:00.000Z,16-19,18,3.04,58
2021-10-10T00:00:00.000Z,0-4,71,8.99,123
2021-10-10T00:00:00.000Z,5-11,116,9.37,179
2021-10-10T00:00:00.000Z,12-15,34,5.35,55
2021-10-10T00:00:00.000Z,16-19,16,2.71,50
2021-10-11T00:00:00.000Z,0-4,130,16.47,113
2021-10-11T00:00:00.000Z,5-11,193,15.59,162
2021-10-11T00:00:00.000Z,12-15,49,7.7,47
2021-10-11T00:00:00.000Z,16-19,40,6.76,42
2021-10-12T00:00:00.000Z,0-4,89,11.27,107
2021-10-12T00:00:00.000Z,5-11,154,12.44,153
2021-10-12T00:00:00.000Z,12-15,41,6.45,46
2021-10-12T00:00:00.000Z,16-19,34,5.75,37
2021-10-13T00:00:00.000Z,0-4,103,13.05,100
2021-10-13T00:00:00.000Z,5-11,139,11.23,148
2021-10-13T00:00:00.000Z,12-15,34,5.35,41
2021-10-13T00:00:00.000Z,16-19,30,5.07,34
2021-10-14T00:00:00.000Z,0-4,83,10.51,92
2021-10-14T00:00:00.000Z,5-11,106,8.56,137
2021-10-14T00:00:00.000Z,12-15,25,3.93,37
2021-10-14T00:00:00.000Z,16-19,24,4.06,31
2021-10-15T00:00:00.000Z,0-4,73,9.25,87
2021-10-15T00:00:00.000Z,5-11,109,8.8,127
2021-10-15T00:00:00.000Z,12-15,36,5.66,35
2021-10-15T00:00:00.000Z,16-19,32,5.41,27
2021-10-16T00:00:00.000Z,0-4,34,4.31,83
2021-10-16T00:00:00.000Z,5-11,60,4.85,125
2021-10-16T00:00:00.000Z,12-15,16,2.52,33
2021-10-16T00:00:00.000Z,16-19,8,1.35,26
2021-10-17T00:00:00.000Z,0-4,59,7.47,81
2021-10-17T00:00:00.000Z,5-11,86,6.95,121
2021-10-17T00:00:00.000Z,12-15,24,3.77,32
2021-10-17T00:00:00.000Z,16-19,24,4.06,27
2021-10-18T00:00:00.000Z,0-4,77,9.75,74
2021-10-18T00:00:00.000Z,5-11,133,10.74,112
2021-10-18T00:00:00.000Z,12-15,34,5.35,30
2021-10-18T00:00:00.000Z,16-19,25,4.23,25
2021-10-19T00:00:00.000Z,0-4,59,7.47,69
2021-10-19T00:00:00.000Z,5-11,106,8.56,105
2021-10-19T00:00:00.000Z,12-15,24,3.77,27
2021-10-19T00:00:00.000Z,16-19,17,2.87,22
2021-10-20T00:00:00.000Z,0-4,41,5.19,60
2021-10-20T00:00:00.000Z,5-11,94,7.59,99
2021-10-20T00:00:00.000Z,12-15,17,2.67,25
2021-10-20T00:00:00.000Z,16-19,11,1.86,20
2021-10-21T00:00:00.000Z,0-4,35,4.43,54
2021-10-21T00:00:00.000Z,5-11,77,6.22,95
2021-10-21T00:00:00.000Z,12-15,27,4.25,25
2021-10-21T00:00:00.000Z,16-19,13,2.2,18
2021-10-22T00:00:00.000Z,0-4,43,5.45,49
2021-10-22T00:00:00.000Z,5-11,79,6.38,90
2021-10-22T00:00:00.000Z,12-15,22,3.46,23
2021-10-22T00:00:00.000Z,16-19,16,2.71,16
2021-10-23T00:00:00.000Z,0-4,12,1.52,46
2021-10-23T00:00:00.000Z,5-11,24,1.94,85
2021-10-23T00:00:00.000Z,12-15,5,0.79,21
2021-10-23T00:00:00.000Z,16-19,7,1.18,16
2021-10-24T00:00:00.000Z,0-4,31,3.93,42
2021-10-24T00:00:00.000Z,5-11,90,7.27,86
2021-10-24T00:00:00.000Z,12-15,18,2.83,21
2021-10-24T00:00:00.000Z,16-19,10,1.69,14
2021-10-25T00:00:00.000Z,0-4,49,6.21,38
2021-10-25T00:00:00.000Z,5-11,69,5.57,77
2021-10-25T00:00:00.000Z,12-15,19,2.99,18
2021-10-25T00:00:00.000Z,16-19,9,1.52,11
2021-10-26T00:00:00.000Z,0-4,32,4.05,34
2021-10-26T00:00:00.000Z,5-11,44,3.55,68
2021-10-26T00:00:00.000Z,12-15,17,2.67,17
2021-10-26T00:00:00.000Z,16-19,15,2.54,11
2021-10-27T00:00:00.000Z,0-4,28,3.55,32
2021-10-27T00:00:00.000Z,5-11,37,2.99,60
2021-10-27T00:00:00.000Z,12-15,15,2.36,17
2021-10-27T00:00:00.000Z,16-19,16,2.71,12
2021-10-28T00:00:00.000Z,0-4,36,4.56,33
2021-10-28T00:00:00.000Z,5-11,57,4.6,57
2021-10-28T00:00:00.000Z,12-15,9,1.42,15
2021-10-28T00:00:00.000Z,16-19,11,1.86,12
