actualSick,city,sickCount,status,testLast7Days,verifiedLast7Days
 קטן מ-15 ,חשמונאים, קטן מ-15 ,"נדרשת הידברות, הסברה ואכיפה",80, קטן מ-15 
 קטן מ-15 ,כוכב השחר,24,"נדרשת הידברות, הסברה ואכיפה",42, קטן מ-15 
 קטן מ-15 ,נשר,18,"נדרשת הידברות, הסברה ואכיפה",290, קטן מ-15 
 קטן מ-15 ,ריינה, קטן מ-15 ,,68, קטן מ-15 
 קטן מ-15 ,תל מונד,23,,486, קטן מ-15 
 קטן מ-15 ,גן נר, קטן מ-15 ,,40, קטן מ-15 
 קטן מ-15 ,כפר מנדא, קטן מ-15 ,,79, קטן מ-15 
 קטן מ-15 ,כפר תבור, קטן מ-15 ,,57, קטן מ-15 
 קטן מ-15 ,זמר, קטן מ-15 ,,82, קטן מ-15 
 קטן מ-15 ,זרזיר, קטן מ-15 ,,22, קטן מ-15 
 קטן מ-15 ,סח'נין,27,,270, קטן מ-15 
 קטן מ-15 ,שייח' דנון, קטן מ-15 ,,131, קטן מ-15 
 קטן מ-15 ,שבלי - אום אל-גנם, קטן מ-15 ,,68,0
