gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,40-49,חודש אחרון,89213,8.1,6,0.4,15,1.7,43,1.1
זכר,50-59,שנה,92167,3.3,159,3.6,248,9.2,906,6.9
זכר,50-59,מתחילת קורונה,123356,3.5,361,3.6,520,9.1,2150,7.8
זכר,50-59,6 חודשים,82857,3.3,99,3.3,161,9,555,6.3
זכר,50-59,3 חודשים,77239,3.5,45,2.4,89,8.3,252,4.7
זכר,50-59,חודש אחרון,38367,3.5,27,1.9,68,7.8,188,4.7
נקבה,50-59,שנה,130839,4.7,96,2.2,145,5.4,696,5.3
נקבה,50-59,חודש אחרון,57593,5.2,20,1.4,40,4.6,132,3.3
נקבה,50-59,6 חודשים,119344,4.7,58,1.9,89,4.9,400,4.6
נקבה,50-59,מתחילת קורונה,166649,4.7,189,1.9,249,4.4,1496,5.5
נקבה,50-59,3 חודשים,111758,5,30,1.6,51,4.7,180,3.4
זכר,60-69,3 חודשים,51917,2.3,116,6.2,122,11.3,475,8.9
זכר,60-69,שנה,61412,2.2,377,8.5,342,12.7,1289,9.8
זכר,60-69,חודש אחרון,24501,2.2,80,5.5,97,11.2,338,8.4
זכר,60-69,מתחילת קורונה,82825,2.3,935,9.3,878,15.3,3121,11.4
זכר,60-69,6 חודשים,55031,2.2,242,7.9,221,12.3,845,9.6
נקבה,60-69,6 חודשים,75828,3,179,5.9,163,9.1,644,7.3
נקבה,60-69,מתחילת קורונה,105351,3,516,5.1,463,8.1,2114,7.7
נקבה,60-69,3 חודשים,71658,3.2,70,3.7,76,7.1,342,6.4
נקבה,60-69,חודש אחרון,36373,3.3,51,3.5,61,7,262,6.5
נקבה,60-69,שנה,83340,3,268,6.1,242,9,1003,7.6
זכר,70-79,מתחילת קורונה,44024,1.2,1530,15.2,983,17.2,3577,13
זכר,70-79,חודש אחרון,13197,1.2,190,13.1,135,15.6,578,14.4
זכר,70-79,שנה,33336,1.2,609,13.8,380,14.2,1571,12
זכר,70-79,6 חודשים,29718,1.2,405,13.3,254,14.1,1075,12.3
זכר,70-79,3 חודשים,28197,1.3,241,12.8,163,15.1,746,14
נקבה,70-79,חודש אחרון,17279,1.6,136,9.4,84,9.7,423,10.6
נקבה,70-79,מתחילת קורונה,51764,1.5,964,9.6,550,9.6,2602,9.5
נקבה,70-79,6 חודשים,36492,1.4,317,10.4,188,10.5,880,10
נקבה,70-79,3 חודשים,34528,1.5,178,9.5,102,9.5,555,10.4
נקבה,70-79,שנה,40676,1.5,470,10.6,271,10.1,1288,9.8
זכר,80-89,שנה,12475,0.4,755,17,262,9.8,1474,11.2
זכר,80-89,מתחילת קורונה,17273,0.5,1766,17.5,609,10.6,2912,10.6
זכר,80-89,3 חודשים,10099,0.5,360,19.2,132,12.3,787,14.8
זכר,80-89,6 חודשים,10845,0.4,532,17.5,190,10.6,1064,12.1
זכר,80-89,חודש אחרון,5016,0.5,299,20.6,110,12.7,614,15.3
נקבה,80-89,6 חודשים,15465,0.6,512,16.8,163,9.1,1107,12.6
נקבה,80-89,מתחילת קורונה,24240,0.7,1621,16.1,463,8.1,2977,10.8
נקבה,80-89,שנה,17571,0.6,735,16.6,229,8.5,1553,11.8
נקבה,80-89,חודש אחרון,7540,0.7,277,19.1,100,11.5,602,15
נקבה,80-89,3 חודשים,14414,0.6,356,19,118,11,812,15.2
זכר,90+,3 חודשים,2277,0.1,199,10.6,35,3.2,306,5.7
זכר,90+,שנה,2810,0.1,335,7.6,58,2.2,489,3.7
זכר,90+,חודש אחרון,1187,0.1,161,11.1,30,3.5,247,6.2
זכר,90+,6 חודשים,2447,0.1,255,8.4,45,2.5,381,4.3
זכר,90+,מתחילת קורונה,4036,0.1,790,7.8,131,2.3,975,3.6
נקבה,90+,6 חודשים,4578,0.2,333,10.9,46,2.6,568,6.5
נקבה,90+,שנה,5242,0.2,440,9.9,62,2.3,747,5.7
נקבה,90+,3 חודשים,4264,0.2,230,12.3,35,3.2,418,7.8
נקבה,90+,חודש אחרון,2200,0.2,174,12,28,3.2,311,7.8
נקבה,90+,מתחילת קורונה,7844,0.2,1059,10.5,126,2.2,1458,5.3
