gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,30-39,חודש אחרון,85198,5.7,3,0.6,10,2.1,24,0.9
נקבה,30-39,3 חודשים,136240,8.8,0,0,11,1.8,37,1.3
נקבה,30-39,חודש אחרון,131685,8.8,0,0,6,1.3,25,1
נקבה,30-39,שנה,191516,8.6,20,0.5,62,2.3,358,2.7
נקבה,30-39,מתחילת קורונה,237998,8.3,31,0.4,87,1.7,527,2.1
נקבה,30-39,6 חודשים,173024,8.7,9,0.4,28,1.9,177,2.3
זכר,40-49,שנה,113837,5.1,70,1.7,145,5.5,722,5.5
זכר,40-49,6 חודשים,102293,5.1,36,1.6,72,4.9,360,4.7
זכר,40-49,3 חודשים,81800,5.3,9,1.3,33,5.3,77,2.6
זכר,40-49,מתחילת קורונה,149467,5.2,106,1.2,227,4.3,1263,5
זכר,40-49,חודש אחרון,79277,5.3,2,0.4,19,4,54,2.1
נקבה,40-49,חודש אחרון,117743,7.9,6,1.1,11,2.3,36,1.4
נקבה,40-49,3 חודשים,121500,7.8,9,1.3,19,3,50,1.7
נקבה,40-49,שנה,161929,7.2,42,1,83,3.1,531,4.1
נקבה,40-49,6 חודשים,147672,7.4,16,0.7,41,2.8,271,3.5
נקבה,40-49,מתחילת קורונה,204174,7.1,71,0.8,133,2.5,855,3.4
זכר,50-59,6 חודשים,65360,3.3,85,3.7,128,8.8,530,6.9
זכר,50-59,3 חודשים,54247,3.5,28,4.2,57,9.1,138,4.7
זכר,50-59,מתחילת קורונה,100257,3.5,338,3.8,478,9.2,2052,8.2
זכר,50-59,חודש אחרון,52751,3.5,15,2.8,37,7.8,117,4.5
זכר,50-59,שנה,72806,3.3,169,4.2,258,9.8,1021,7.8
נקבה,50-59,שנה,99605,4.5,91,2.3,150,5.7,786,6
נקבה,50-59,חודש אחרון,74327,5,8,1.5,32,6.7,88,3.4
נקבה,50-59,6 חודשים,90484,4.5,43,1.9,83,5.7,400,5.2
נקבה,50-59,מתחילת קורונה,130811,4.6,169,1.9,235,4.5,1411,5.6
נקבה,50-59,3 חודשים,76278,4.9,12,1.8,41,6.5,109,3.7
זכר,60-69,6 חודשים,43542,2.2,212,9.3,184,12.6,779,10.1
זכר,60-69,שנה,48168,2.2,392,9.7,356,13.5,1307,10
זכר,60-69,3 חודשים,36972,2.4,58,8.7,73,11.6,262,9
זכר,60-69,חודש אחרון,36014,2.4,37,6.9,48,10.1,230,8.9
זכר,60-69,מתחילת קורונה,67718,2.4,862,9.8,818,15.7,2909,11.6
נקבה,60-69,שנה,62619,2.8,277,6.9,256,9.7,1007,7.7
נקבה,60-69,3 חודשים,48807,3.1,39,5.8,56,8.9,174,6
נקבה,60-69,חודש אחרון,47547,3.2,25,4.7,38,8,147,5.7
נקבה,60-69,מתחילת קורונה,82365,2.9,477,5.4,433,8.3,1948,7.8
נקבה,60-69,6 חודשים,56989,2.9,170,7.5,149,10.2,567,7.3
זכר,70-79,6 חודשים,23336,1.2,316,13.9,208,14.3,934,12.1
זכר,70-79,3 חודשים,19875,1.3,78,11.7,81,12.9,391,13.4
זכר,70-79,שנה,25781,1.2,573,14.2,369,14,1491,11.4
זכר,70-79,מתחילת קורונה,35605,1.2,1363,15.5,896,17.2,3231,12.9
זכר,70-79,חודש אחרון,19371,1.3,65,12.2,70,14.7,362,13.9
נקבה,70-79,שנה,30459,1.4,434,10.8,266,10.1,1230,9.4
נקבה,70-79,מתחילת קורונה,40375,1.4,839,9.5,503,9.6,2358,9.4
נקבה,70-79,חודש אחרון,22582,1.5,44,8.2,48,10.1,271,10.4
נקבה,70-79,6 חודשים,27440,1.4,229,10.1,148,10.2,745,9.6
נקבה,70-79,3 חודשים,23227,1.5,68,10.2,65,10.4,309,10.6
זכר,80-89,חודש אחרון,6703,0.4,89,16.7,49,10.3,399,15.4
זכר,80-89,שנה,9633,0.4,617,15.3,231,8.7,1296,9.9
זכר,80-89,מתחילת קורונה,13953,0.5,1499,17,536,10.3,2559,10.2
זכר,80-89,6 חודשים,8501,0.4,366,16.1,133,9.1,880,11.4
זכר,80-89,3 חודשים,6866,0.4,98,14.7,57,9.1,418,14.4
נקבה,80-89,3 חודשים,9523,0.6,118,17.7,54,8.6,446,15.3
נקבה,80-89,מתחילת קורונה,19331,0.7,1385,15.7,400,7.7,2626,10.5
נקבה,80-89,6 חודשים,11690,0.6,372,16.4,126,8.7,916,11.9
נקבה,80-89,שנה,13362,0.6,644,16,208,7.9,1416,10.9
נקבה,80-89,חודש אחרון,9304,0.6,108,20.2,50,10.5,417,16.1
זכר,90+,מתחילת קורונה,3245,0.1,653,7.4,117,2.2,814,3.2
זכר,90+,3 חודשים,1503,0.1,63,9.4,17,2.7,145,5
זכר,90+,חודש אחרון,1470,0.1,61,11.4,17,3.6,138,5.3
זכר,90+,שנה,2134,0.1,266,6.6,48,1.8,403,3.1
זכר,90+,6 חודשים,1876,0.1,157,6.9,30,2.1,266,3.4
נקבה,90+,6 חודשים,3549,0.2,229,10.1,34,2.3,456,5.9
נקבה,90+,שנה,4104,0.2,365,9.1,48,1.8,640,4.9
נקבה,90+,3 חודשים,2905,0.2,79,11.8,19,3,224,7.7
נקבה,90+,מתחילת קורונה,6492,0.2,904,10.3,110,2.1,1275,5.1
נקבה,90+,חודש אחרון,2851,0.2,67,12.5,16,3.4,206,7.9
