gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,50-59,מתחילת קורונה,135721,4.6,172,1.9,235,4.5,1420,5.6
נקבה,50-59,חודש אחרון,78701,5,10,1.5,32,5.9,103,3.5
נקבה,50-59,שנה,103955,4.5,93,2.3,150,5.6,784,6
נקבה,50-59,3 חודשים,81138,4.9,15,1.9,42,6.2,120,3.7
זכר,60-69,חודש אחרון,37932,2.4,39,5.9,55,10.2,258,8.8
זכר,60-69,6 חודשים,45494,2.2,214,9,192,12.7,802,10
זכר,60-69,שנה,50102,2.2,389,9.6,358,13.4,1306,10
זכר,60-69,מתחילת קורונה,69879,2.4,866,9.7,822,15.6,2921,11.5
זכר,60-69,3 חודשים,39132,2.4,59,7.5,79,11.6,288,8.9
נקבה,60-69,שנה,65567,2.8,274,6.8,257,9.7,1010,7.7
נקבה,60-69,6 חודשים,59926,2.9,173,7.3,151,10,585,7.3
נקבה,60-69,חודש אחרון,50462,3.2,29,4.4,41,7.6,166,5.7
נקבה,60-69,3 חודשים,52011,3.2,41,5.2,56,8.2,193,6
נקבה,60-69,מתחילת קורונה,85598,2.9,480,5.4,439,8.3,1966,7.8
זכר,70-79,שנה,26814,1.2,580,14.3,370,13.9,1505,11.5
זכר,70-79,חודש אחרון,20370,1.3,84,12.8,77,14.3,409,14
זכר,70-79,6 חודשים,24327,1.2,334,14.1,213,14.1,977,12.2
זכר,70-79,מתחילת קורונה,36744,1.2,1380,15.5,902,17.1,3257,12.9
זכר,70-79,3 חודשים,21015,1.3,97,12.3,87,12.8,440,13.6
נקבה,70-79,3 חודשים,24737,1.5,81,10.3,70,10.3,343,10.6
נקבה,70-79,חודש אחרון,23945,1.5,57,8.7,54,10,307,10.5
נקבה,70-79,6 חודשים,28778,1.4,241,10.1,153,10.1,778,9.7
נקבה,70-79,שנה,31824,1.4,440,10.8,269,10.1,1247,9.5
נקבה,70-79,מתחילת קורונה,41897,1.4,852,9.6,511,9.7,2392,9.5
זכר,80-89,3 חודשים,7309,0.4,126,16,71,10.4,468,14.5
זכר,80-89,6 חודשים,8881,0.4,391,16.4,147,9.7,924,11.5
זכר,80-89,חודש אחרון,7104,0.5,117,17.8,65,12.1,445,15.2
זכר,80-89,שנה,10010,0.4,632,15.6,244,9.2,1320,10.1
זכר,80-89,מתחילת קורונה,14400,0.5,1527,17.1,551,10.4,2587,10.2
נקבה,80-89,מתחילת קורונה,20081,0.7,1402,15.7,405,7.7,2667,10.5
נקבה,80-89,חודש אחרון,10003,0.6,126,19.2,54,10,471,16.1
נקבה,80-89,6 חודשים,12351,0.6,389,16.4,129,8.5,961,12
נקבה,80-89,3 חודשים,10260,0.6,139,17.6,59,8.7,501,15.5
נקבה,80-89,שנה,14006,0.6,641,15.8,206,7.7,1442,11
זכר,90+,מתחילת קורונה,3373,0.1,664,7.4,116,2.2,828,3.3
זכר,90+,שנה,2244,0.1,263,6.5,49,1.8,414,3.2
זכר,90+,6 חודשים,1991,0.1,165,6.9,33,2.2,288,3.6
זכר,90+,חודש אחרון,1591,0.1,72,11,20,3.7,160,5.5
זכר,90+,3 חודשים,1630,0.1,74,9.4,20,2.9,165,5.1
נקבה,90+,חודש אחרון,3073,0.2,91,13.9,18,3.3,231,7.9
נקבה,90+,6 חודשים,3755,0.2,249,10.5,36,2.4,476,5.9
נקבה,90+,3 חודשים,3136,0.2,103,13.1,21,3.1,250,7.7
נקבה,90+,מתחילת קורונה,6724,0.2,927,10.4,112,2.1,1293,5.1
נקבה,90+,שנה,4296,0.2,381,9.4,49,1.8,653,5
