dayDate,ageGroup,verifiedNormalized,avgVerifiedAmount7Days
2021-03-24T00:00:00.000Z,5-11,7.1,155
2021-03-24T00:00:00.000Z,12-15,7.7,99
2021-03-24T00:00:00.000Z,16-19,3.38,40
2021-03-25T00:00:00.000Z,0-4,8.09,65
2021-03-25T00:00:00.000Z,5-11,13.4,145
2021-03-25T00:00:00.000Z,12-15,16.5,89
2021-03-25T00:00:00.000Z,16-19,9.79,38
2021-03-26T00:00:00.000Z,0-4,5.58,55
2021-03-26T00:00:00.000Z,5-11,8.56,125
2021-03-26T00:00:00.000Z,12-15,11.63,79
2021-03-26T00:00:00.000Z,16-19,6.24,34
2021-03-27T00:00:00.000Z,0-4,1.42,53
2021-03-27T00:00:00.000Z,5-11,5.17,124
2021-03-27T00:00:00.000Z,12-15,5.34,77
2021-03-27T00:00:00.000Z,16-19,1.69,34
2021-03-28T00:00:00.000Z,0-4,1.2,48
2021-03-28T00:00:00.000Z,5-11,2.26,110
2021-03-28T00:00:00.000Z,12-15,2.04,69
2021-03-28T00:00:00.000Z,16-19,1.01,31
2021-03-29T00:00:00.000Z,0-4,3.5,41
2021-03-29T00:00:00.000Z,5-11,5.08,93
2021-03-29T00:00:00.000Z,12-15,5.34,55
2021-03-29T00:00:00.000Z,16-19,3.54,27
2021-03-30T00:00:00.000Z,0-4,4.7,37
2021-03-30T00:00:00.000Z,5-11,6.94,85
2021-03-30T00:00:00.000Z,12-15,7.7,51
2021-03-30T00:00:00.000Z,16-19,4.22,25
2021-03-31T00:00:00.000Z,0-4,4.48,37
2021-03-31T00:00:00.000Z,5-11,8.15,87
2021-03-31T00:00:00.000Z,12-15,9.27,52
2021-03-31T00:00:00.000Z,16-19,3.88,25
2021-04-01T00:00:00.000Z,0-4,2.41,30
2021-04-01T00:00:00.000Z,5-11,6.21,75
2021-04-01T00:00:00.000Z,12-15,7.38,44
2021-04-01T00:00:00.000Z,16-19,2.36,19
2021-04-02T00:00:00.000Z,0-4,3.61,27
2021-04-02T00:00:00.000Z,5-11,6.62,71
2021-04-02T00:00:00.000Z,12-15,8.33,41
2021-04-02T00:00:00.000Z,16-19,6.58,19
2021-04-03T00:00:00.000Z,0-4,1.2,27
2021-04-03T00:00:00.000Z,5-11,1.61,65
2021-04-03T00:00:00.000Z,12-15,2.51,38
2021-04-03T00:00:00.000Z,16-19,1.52,19
2021-04-04T00:00:00.000Z,0-4,1.97,28
2021-04-04T00:00:00.000Z,5-11,2.18,65
2021-04-04T00:00:00.000Z,12-15,4.24,40
2021-04-04T00:00:00.000Z,16-19,1.69,20
2021-04-05T00:00:00.000Z,0-4,3.17,28
2021-04-05T00:00:00.000Z,5-11,5.41,65
2021-04-05T00:00:00.000Z,12-15,7.86,43
2021-04-05T00:00:00.000Z,16-19,4.89,21
2021-04-06T00:00:00.000Z,0-4,3.17,26
2021-04-06T00:00:00.000Z,5-11,4.12,60
2021-04-06T00:00:00.000Z,12-15,4.87,40
2021-04-06T00:00:00.000Z,16-19,3.54,20
2021-04-07T00:00:00.000Z,0-4,2.08,23
2021-04-07T00:00:00.000Z,5-11,4.28,53
2021-04-07T00:00:00.000Z,12-15,6.13,37
2021-04-07T00:00:00.000Z,16-19,1.35,18
2021-04-08T00:00:00.000Z,0-4,1.75,22
2021-04-08T00:00:00.000Z,5-11,2.82,47
2021-04-08T00:00:00.000Z,12-15,2.99,33
2021-04-08T00:00:00.000Z,16-19,1.52,17
2021-04-09T00:00:00.000Z,0-4,2.3,20
2021-04-09T00:00:00.000Z,5-11,3.39,42
2021-04-09T00:00:00.000Z,12-15,5.66,31
2021-04-09T00:00:00.000Z,16-19,1.52,13
2021-04-10T00:00:00.000Z,0-4,0.55,19
2021-04-10T00:00:00.000Z,5-11,1.13,41
2021-04-10T00:00:00.000Z,12-15,1.26,30
2021-04-10T00:00:00.000Z,16-19,0.34,12
2021-04-11T00:00:00.000Z,0-4,1.42,18
2021-04-11T00:00:00.000Z,5-11,1.69,40
2021-04-11T00:00:00.000Z,12-15,1.26,27
2021-04-11T00:00:00.000Z,16-19,1.18,12
2021-04-12T00:00:00.000Z,0-4,1.53,16
2021-04-12T00:00:00.000Z,5-11,3.87,37
2021-04-12T00:00:00.000Z,12-15,4.4,24
2021-04-12T00:00:00.000Z,16-19,1.18,9
2021-04-13T00:00:00.000Z,0-4,1.75,14
2021-04-13T00:00:00.000Z,5-11,3.55,36
2021-04-13T00:00:00.000Z,12-15,2.83,22
2021-04-13T00:00:00.000Z,16-19,1.18,7
2021-04-14T00:00:00.000Z,0-4,0.77,13
2021-04-14T00:00:00.000Z,5-11,3.47,35
2021-04-14T00:00:00.000Z,12-15,5.97,22
2021-04-14T00:00:00.000Z,16-19,2.87,8
2021-04-15T00:00:00.000Z,0-4,0.55,11
2021-04-15T00:00:00.000Z,5-11,1.21,32
2021-04-15T00:00:00.000Z,12-15,3.3,22
2021-04-15T00:00:00.000Z,16-19,0.68,7
2021-04-16T00:00:00.000Z,0-4,0.77,9
2021-04-16T00:00:00.000Z,5-11,2.34,30
2021-04-16T00:00:00.000Z,12-15,3.61,20
2021-04-16T00:00:00.000Z,16-19,0.51,6
2021-04-17T00:00:00.000Z,0-4,0.33,9
2021-04-17T00:00:00.000Z,5-11,1.05,30
2021-04-17T00:00:00.000Z,12-15,2.36,21
2021-04-17T00:00:00.000Z,16-19,0.84,7
2021-04-18T00:00:00.000Z,0-4,1.2,9
2021-04-18T00:00:00.000Z,5-11,4.6,35
2021-04-18T00:00:00.000Z,12-15,4.56,24
2021-04-18T00:00:00.000Z,16-19,1.18,7
2021-04-19T00:00:00.000Z,0-4,0.98,8
2021-04-19T00:00:00.000Z,5-11,3.47,34
2021-04-19T00:00:00.000Z,12-15,3.46,23
2021-04-19T00:00:00.000Z,16-19,0.34,6
2021-04-20T00:00:00.000Z,0-4,0.55,6
2021-04-20T00:00:00.000Z,5-11,2.34,32
2021-04-20T00:00:00.000Z,12-15,5.18,25
2021-04-20T00:00:00.000Z,16-19,1.35,6
2021-04-21T00:00:00.000Z,0-4,0.55,6
2021-04-21T00:00:00.000Z,5-11,1.45,29
2021-04-21T00:00:00.000Z,12-15,3.61,23
2021-04-21T00:00:00.000Z,16-19,1.18,5
2021-04-22T00:00:00.000Z,0-4,0.66,6
2021-04-22T00:00:00.000Z,5-11,2.42,31
2021-04-22T00:00:00.000Z,12-15,5.81,26
2021-04-22T00:00:00.000Z,16-19,1.35,5
2021-04-23T00:00:00.000Z,0-4,1.09,7
2021-04-23T00:00:00.000Z,5-11,1.86,30
2021-04-23T00:00:00.000Z,12-15,4.24,26
2021-04-23T00:00:00.000Z,16-19,0.84,6
2021-04-24T00:00:00.000Z,0-4,0.22,6
2021-04-24T00:00:00.000Z,5-11,0.4,29
2021-04-24T00:00:00.000Z,12-15,0.79,25
2021-04-24T00:00:00.000Z,16-19,0.34,5
2021-04-25T00:00:00.000Z,0-4,0.11,5
2021-04-25T00:00:00.000Z,5-11,1.13,23
2021-04-25T00:00:00.000Z,12-15,5.66,26
2021-04-25T00:00:00.000Z,16-19,0.34,4
2021-04-26T00:00:00.000Z,0-4,0.22,4
2021-04-26T00:00:00.000Z,5-11,1.69,20
2021-04-26T00:00:00.000Z,12-15,4.56,27
2021-04-26T00:00:00.000Z,16-19,0,4
2021-04-27T00:00:00.000Z,0-4,0.44,4
2021-04-27T00:00:00.000Z,5-11,1.69,18
2021-04-27T00:00:00.000Z,12-15,4.08,26
2021-04-27T00:00:00.000Z,16-19,0.51,3
2021-04-28T00:00:00.000Z,0-4,0.22,3
2021-04-28T00:00:00.000Z,5-11,1.78,19
2021-04-28T00:00:00.000Z,12-15,6.13,28
2021-04-28T00:00:00.000Z,16-19,0.34,3
2021-04-29T00:00:00.000Z,0-4,0.44,3
2021-04-29T00:00:00.000Z,5-11,0.97,16
2021-04-29T00:00:00.000Z,12-15,6.13,28
2021-04-29T00:00:00.000Z,16-19,0.84,2
2021-04-30T00:00:00.000Z,0-4,0.44,2
2021-04-30T00:00:00.000Z,5-11,0.65,14
2021-04-30T00:00:00.000Z,12-15,3.77,28
2021-04-30T00:00:00.000Z,16-19,0.84,2
2021-05-01T00:00:00.000Z,0-4,0,2
2021-05-01T00:00:00.000Z,5-11,0.08,14
2021-05-01T00:00:00.000Z,12-15,0.79,28
2021-05-01T00:00:00.000Z,16-19,0,2
2021-05-02T00:00:00.000Z,0-4,0.11,2
2021-05-02T00:00:00.000Z,5-11,0.56,13
2021-05-02T00:00:00.000Z,12-15,1.89,24
2021-05-02T00:00:00.000Z,16-19,0.51,2
2021-05-03T00:00:00.000Z,0-4,0.22,2
2021-05-03T00:00:00.000Z,5-11,1.21,12
2021-05-03T00:00:00.000Z,12-15,4.08,24
2021-05-03T00:00:00.000Z,16-19,1.18,3
2021-05-04T00:00:00.000Z,0-4,0.55,2
2021-05-04T00:00:00.000Z,5-11,0.97,11
2021-05-04T00:00:00.000Z,12-15,2.51,23
2021-05-04T00:00:00.000Z,16-19,0.17,3
2021-05-05T00:00:00.000Z,0-4,0.44,2
2021-05-05T00:00:00.000Z,5-11,1.53,10
2021-05-05T00:00:00.000Z,12-15,3.93,21
2021-05-05T00:00:00.000Z,16-19,0.34,3
2021-05-06T00:00:00.000Z,0-4,0.22,2
2021-05-06T00:00:00.000Z,5-11,0.81,10
2021-05-06T00:00:00.000Z,12-15,1.41,16
2021-05-06T00:00:00.000Z,16-19,0.17,2
2021-05-07T00:00:00.000Z,0-4,0.11,2
2021-05-07T00:00:00.000Z,5-11,0.65,10
2021-05-07T00:00:00.000Z,12-15,1.41,14
2021-05-07T00:00:00.000Z,16-19,0,2
2021-05-08T00:00:00.000Z,0-4,0,2
2021-05-08T00:00:00.000Z,5-11,0.48,11
2021-05-08T00:00:00.000Z,12-15,0,13
2021-05-08T00:00:00.000Z,16-19,0,2
2021-05-09T00:00:00.000Z,0-4,0.33,2
2021-05-09T00:00:00.000Z,5-11,0.65,11
2021-05-09T00:00:00.000Z,12-15,0.63,12
2021-05-09T00:00:00.000Z,16-19,0.34,1
2021-05-10T00:00:00.000Z,0-4,0.44,2
2021-05-10T00:00:00.000Z,5-11,1.21,11
2021-05-10T00:00:00.000Z,12-15,3.14,11
2021-05-10T00:00:00.000Z,16-19,0.17,1
2021-05-11T00:00:00.000Z,0-4,0.22,2
2021-05-11T00:00:00.000Z,5-11,0.89,11
2021-05-11T00:00:00.000Z,12-15,1.41,10
2021-05-11T00:00:00.000Z,16-19,0.34,1
2021-05-12T00:00:00.000Z,0-4,0,1
2021-05-12T00:00:00.000Z,5-11,0.32,8
2021-05-12T00:00:00.000Z,12-15,1.26,8
2021-05-12T00:00:00.000Z,16-19,0.17,1
2021-05-13T00:00:00.000Z,0-4,0.22,1
2021-05-13T00:00:00.000Z,5-11,0.56,8
2021-05-13T00:00:00.000Z,12-15,2.36,9
2021-05-13T00:00:00.000Z,16-19,0,0
2021-05-14T00:00:00.000Z,0-4,0,1
2021-05-14T00:00:00.000Z,5-11,0.4,8
2021-05-14T00:00:00.000Z,12-15,1.57,9
2021-05-14T00:00:00.000Z,16-19,0.17,1
2021-05-15T00:00:00.000Z,0-4,0,1
2021-05-15T00:00:00.000Z,5-11,0.89,8
2021-05-15T00:00:00.000Z,12-15,0.63,10
2021-05-15T00:00:00.000Z,16-19,0,1
2021-05-16T00:00:00.000Z,0-4,0,1
2021-05-16T00:00:00.000Z,5-11,0.89,9
2021-05-16T00:00:00.000Z,12-15,1.1,10
2021-05-16T00:00:00.000Z,16-19,0.17,0
2021-05-17T00:00:00.000Z,0-4,0,0
2021-05-17T00:00:00.000Z,5-11,0.08,7
2021-05-17T00:00:00.000Z,12-15,0.16,7
2021-05-17T00:00:00.000Z,16-19,0,0
2021-05-18T00:00:00.000Z,0-4,0,0
2021-05-18T00:00:00.000Z,5-11,0.4,6
2021-05-18T00:00:00.000Z,12-15,1.1,7
2021-05-18T00:00:00.000Z,16-19,0.34,0
2021-05-19T00:00:00.000Z,0-4,0.22,0
2021-05-19T00:00:00.000Z,5-11,0.24,6
2021-05-19T00:00:00.000Z,12-15,1.41,7
2021-05-19T00:00:00.000Z,16-19,0.17,0
2021-05-20T00:00:00.000Z,0-4,0,0
2021-05-20T00:00:00.000Z,5-11,0.48,6
2021-05-20T00:00:00.000Z,12-15,0.47,5
2021-05-20T00:00:00.000Z,16-19,0.51,1
2021-05-21T00:00:00.000Z,0-4,0,0
2021-05-21T00:00:00.000Z,5-11,0.16,5
2021-05-21T00:00:00.000Z,12-15,0.16,4
2021-05-21T00:00:00.000Z,16-19,0.34,1
2021-05-22T00:00:00.000Z,0-4,0.11,0
2021-05-22T00:00:00.000Z,5-11,0.08,4
2021-05-22T00:00:00.000Z,12-15,0.16,4
2021-05-22T00:00:00.000Z,16-19,0,1
2021-05-23T00:00:00.000Z,0-4,0.44,1
2021-05-23T00:00:00.000Z,5-11,0.81,4
2021-05-23T00:00:00.000Z,12-15,0.16,3
2021-05-23T00:00:00.000Z,16-19,0.17,1
2021-05-24T00:00:00.000Z,0-4,0,1
2021-05-24T00:00:00.000Z,5-11,0.32,4
2021-05-24T00:00:00.000Z,12-15,0.94,4
2021-05-24T00:00:00.000Z,16-19,0.17,1
2021-05-25T00:00:00.000Z,0-4,0,1
2021-05-25T00:00:00.000Z,5-11,0.16,4
2021-05-25T00:00:00.000Z,12-15,0.63,3
2021-05-25T00:00:00.000Z,16-19,0.17,1
2021-05-26T00:00:00.000Z,0-4,0,0
2021-05-26T00:00:00.000Z,5-11,0.24,4
2021-05-26T00:00:00.000Z,12-15,0.63,2
2021-05-26T00:00:00.000Z,16-19,0.34,1
2021-05-27T00:00:00.000Z,0-4,0.11,0
2021-05-27T00:00:00.000Z,5-11,0.32,3
2021-05-27T00:00:00.000Z,12-15,0.79,3
2021-05-27T00:00:00.000Z,16-19,0.34,1
2021-05-28T00:00:00.000Z,0-4,0.11,1
2021-05-28T00:00:00.000Z,5-11,0.24,3
2021-05-28T00:00:00.000Z,12-15,0,3
2021-05-28T00:00:00.000Z,16-19,0,1
2021-05-29T00:00:00.000Z,0-4,0.22,1
2021-05-29T00:00:00.000Z,5-11,0.16,4
2021-05-29T00:00:00.000Z,12-15,0.16,3
2021-05-29T00:00:00.000Z,16-19,0.17,1
2021-05-30T00:00:00.000Z,0-4,0,0
2021-05-30T00:00:00.000Z,5-11,0,2
2021-05-30T00:00:00.000Z,12-15,0,2
2021-05-30T00:00:00.000Z,16-19,0,1
2021-05-31T00:00:00.000Z,0-4,0,0
2021-05-31T00:00:00.000Z,5-11,0,2
2021-05-31T00:00:00.000Z,12-15,0,2
2021-05-31T00:00:00.000Z,16-19,0,0
2021-06-01T00:00:00.000Z,0-4,0.11,0
2021-06-01T00:00:00.000Z,5-11,0.16,2
2021-06-01T00:00:00.000Z,12-15,0.63,2
2021-06-01T00:00:00.000Z,16-19,0.17,0
2021-06-02T00:00:00.000Z,0-4,0.11,0
2021-06-02T00:00:00.000Z,5-11,0,1
2021-06-02T00:00:00.000Z,12-15,0.16,1
2021-06-02T00:00:00.000Z,16-19,0,0
2021-06-03T00:00:00.000Z,0-4,0,0
2021-06-03T00:00:00.000Z,5-11,0.08,1
2021-06-03T00:00:00.000Z,12-15,0,0
2021-06-03T00:00:00.000Z,16-19,0,0
2021-06-04T00:00:00.000Z,0-4,0.11,0
2021-06-04T00:00:00.000Z,5-11,0.16,1
2021-06-04T00:00:00.000Z,12-15,0.47,1
2021-06-04T00:00:00.000Z,16-19,0.17,0
2021-06-05T00:00:00.000Z,0-4,0,0
2021-06-05T00:00:00.000Z,5-11,0,0
2021-06-05T00:00:00.000Z,12-15,0.16,1
2021-06-05T00:00:00.000Z,16-19,0,0
2021-06-06T00:00:00.000Z,0-4,0.11,0
2021-06-06T00:00:00.000Z,5-11,0,0
2021-06-06T00:00:00.000Z,12-15,0,1
2021-06-06T00:00:00.000Z,16-19,0,0
2021-06-07T00:00:00.000Z,0-4,0,0
2021-06-07T00:00:00.000Z,5-11,0,0
2021-06-07T00:00:00.000Z,12-15,0,1
2021-06-07T00:00:00.000Z,16-19,0.17,0
2021-06-08T00:00:00.000Z,0-4,0.33,0
2021-06-08T00:00:00.000Z,5-11,0.16,0
2021-06-08T00:00:00.000Z,12-15,0.31,1
2021-06-08T00:00:00.000Z,16-19,0,0
2021-06-09T00:00:00.000Z,0-4,0,0
2021-06-09T00:00:00.000Z,5-11,0,0
2021-06-09T00:00:00.000Z,12-15,0,0
2021-06-09T00:00:00.000Z,16-19,0,0
2021-06-10T00:00:00.000Z,0-4,0.33,1
2021-06-10T00:00:00.000Z,5-11,0.24,1
2021-06-10T00:00:00.000Z,12-15,0,0
2021-06-10T00:00:00.000Z,16-19,0,0
2021-06-11T00:00:00.000Z,0-4,0.44,1
2021-06-11T00:00:00.000Z,5-11,0,0
2021-06-11T00:00:00.000Z,12-15,0,0
2021-06-11T00:00:00.000Z,16-19,0.34,0
2021-06-12T00:00:00.000Z,0-4,0,1
2021-06-12T00:00:00.000Z,5-11,0,0
2021-06-12T00:00:00.000Z,12-15,0,0
2021-06-12T00:00:00.000Z,16-19,0,0
2021-06-13T00:00:00.000Z,0-4,0.11,1
2021-06-13T00:00:00.000Z,5-11,0.08,0
2021-06-13T00:00:00.000Z,12-15,0,0
2021-06-13T00:00:00.000Z,16-19,0,0
2021-06-14T00:00:00.000Z,0-4,0.33,2
2021-06-14T00:00:00.000Z,5-11,0.16,1
2021-06-14T00:00:00.000Z,12-15,0.63,0
2021-06-14T00:00:00.000Z,16-19,0.17,0
2021-06-15T00:00:00.000Z,0-4,0.11,1
2021-06-15T00:00:00.000Z,5-11,0.32,1
2021-06-15T00:00:00.000Z,12-15,0.79,1
2021-06-15T00:00:00.000Z,16-19,0.17,0
2021-06-16T00:00:00.000Z,0-4,0,1
2021-06-16T00:00:00.000Z,5-11,0,1
2021-06-16T00:00:00.000Z,12-15,0.31,1
2021-06-16T00:00:00.000Z,16-19,0,0
2021-06-17T00:00:00.000Z,0-4,0.77,2
2021-06-17T00:00:00.000Z,5-11,0.24,1
2021-06-17T00:00:00.000Z,12-15,0.47,2
2021-06-17T00:00:00.000Z,16-19,0,0
2021-06-18T00:00:00.000Z,0-4,0.33,2
2021-06-18T00:00:00.000Z,5-11,0.24,1
2021-06-18T00:00:00.000Z,12-15,1.89,3
2021-06-18T00:00:00.000Z,16-19,0.17,0
2021-06-19T00:00:00.000Z,0-4,0,2
2021-06-19T00:00:00.000Z,5-11,0.32,2
2021-06-19T00:00:00.000Z,12-15,5.03,8
2021-06-19T00:00:00.000Z,16-19,0.51,0
2021-06-20T00:00:00.000Z,0-4,0.11,2
2021-06-20T00:00:00.000Z,5-11,0.32,2
2021-06-20T00:00:00.000Z,12-15,3.77,11
2021-06-20T00:00:00.000Z,16-19,0.51,1
2021-06-21T00:00:00.000Z,0-4,0.11,1
2021-06-21T00:00:00.000Z,5-11,1.21,4
2021-06-21T00:00:00.000Z,12-15,9.11,19
2021-06-21T00:00:00.000Z,16-19,1.01,2
2021-06-22T00:00:00.000Z,0-4,0.55,2
2021-06-22T00:00:00.000Z,5-11,0.73,5
2021-06-22T00:00:00.000Z,12-15,7.54,25
2021-06-22T00:00:00.000Z,16-19,0.84,2
2021-06-23T00:00:00.000Z,0-4,0.11,2
2021-06-23T00:00:00.000Z,5-11,1.37,7
2021-06-23T00:00:00.000Z,12-15,9.9,34
2021-06-23T00:00:00.000Z,16-19,1.69,4
2021-06-24T00:00:00.000Z,0-4,0.22,1
2021-06-24T00:00:00.000Z,5-11,3.23,13
2021-06-24T00:00:00.000Z,12-15,13.2,45
2021-06-24T00:00:00.000Z,16-19,1.35,5
2021-06-25T00:00:00.000Z,0-4,0.22,1
2021-06-25T00:00:00.000Z,5-11,4.12,20
2021-06-25T00:00:00.000Z,12-15,12.1,55
2021-06-25T00:00:00.000Z,16-19,1.52,6
2021-06-26T00:00:00.000Z,0-4,0.44,2
2021-06-26T00:00:00.000Z,5-11,2.5,23
2021-06-26T00:00:00.000Z,12-15,5.5,55
2021-06-26T00:00:00.000Z,16-19,0.34,6
2021-06-27T00:00:00.000Z,0-4,0.55,2
2021-06-27T00:00:00.000Z,5-11,2.58,27
2021-06-27T00:00:00.000Z,12-15,4.24,56
2021-06-27T00:00:00.000Z,16-19,0.84,6
2021-06-28T00:00:00.000Z,0-4,0.44,3
2021-06-28T00:00:00.000Z,5-11,4.28,33
2021-06-28T00:00:00.000Z,12-15,13.04,59
2021-06-28T00:00:00.000Z,16-19,1.01,6
2021-06-29T00:00:00.000Z,0-4,1.2,4
2021-06-29T00:00:00.000Z,5-11,5.49,41
2021-06-29T00:00:00.000Z,12-15,13.98,65
2021-06-29T00:00:00.000Z,16-19,0.68,6
2021-06-30T00:00:00.000Z,0-4,0.87,5
2021-06-30T00:00:00.000Z,5-11,7.67,52
2021-06-30T00:00:00.000Z,12-15,11.47,66
2021-06-30T00:00:00.000Z,16-19,1.35,6
2021-07-01T00:00:00.000Z,0-4,1.31,6
2021-07-01T00:00:00.000Z,5-11,5.97,57
2021-07-01T00:00:00.000Z,12-15,5.97,60
2021-07-01T00:00:00.000Z,16-19,1.01,5
2021-07-02T00:00:00.000Z,0-4,1.64,8
2021-07-02T00:00:00.000Z,5-11,9.93,68
2021-07-02T00:00:00.000Z,12-15,9.43,57
2021-07-02T00:00:00.000Z,16-19,1.52,5
2021-07-03T00:00:00.000Z,0-4,1.64,10
2021-07-03T00:00:00.000Z,5-11,4.44,71
2021-07-03T00:00:00.000Z,12-15,3.46,56
2021-07-03T00:00:00.000Z,16-19,1.18,6
2021-07-04T00:00:00.000Z,0-4,1.31,11
2021-07-04T00:00:00.000Z,5-11,8.96,82
2021-07-04T00:00:00.000Z,12-15,4.56,56
2021-07-04T00:00:00.000Z,16-19,1.35,6
2021-07-05T00:00:00.000Z,0-4,2.08,13
2021-07-05T00:00:00.000Z,5-11,11.3,95
2021-07-05T00:00:00.000Z,12-15,12.25,55
2021-07-05T00:00:00.000Z,16-19,2.53,8
2021-07-06T00:00:00.000Z,0-4,2.19,14
2021-07-06T00:00:00.000Z,5-11,12.51,107
2021-07-06T00:00:00.000Z,12-15,11.63,53
2021-07-06T00:00:00.000Z,16-19,3.21,10
2021-07-07T00:00:00.000Z,0-4,2.3,16
2021-07-07T00:00:00.000Z,5-11,9.6,111
2021-07-07T00:00:00.000Z,12-15,10.06,52
2021-07-07T00:00:00.000Z,16-19,2.53,11
2021-07-08T00:00:00.000Z,0-4,2.3,17
2021-07-08T00:00:00.000Z,5-11,7.99,114
2021-07-08T00:00:00.000Z,12-15,6.28,52
2021-07-08T00:00:00.000Z,16-19,2.7,12
2021-07-09T00:00:00.000Z,0-4,2.3,18
2021-07-09T00:00:00.000Z,5-11,10.82,116
2021-07-09T00:00:00.000Z,12-15,8.48,51
2021-07-09T00:00:00.000Z,16-19,4.22,15
2021-07-10T00:00:00.000Z,0-4,2.73,19
2021-07-10T00:00:00.000Z,5-11,5.08,117
2021-07-10T00:00:00.000Z,12-15,4.4,52
2021-07-10T00:00:00.000Z,16-19,1.52,15
2021-07-11T00:00:00.000Z,0-4,4.04,23
2021-07-11T00:00:00.000Z,5-11,5.49,111
2021-07-11T00:00:00.000Z,12-15,4.87,52
2021-07-11T00:00:00.000Z,16-19,3.04,16
2021-07-12T00:00:00.000Z,0-4,5.36,27
2021-07-12T00:00:00.000Z,5-11,13.24,114
2021-07-12T00:00:00.000Z,12-15,9.11,49
2021-07-12T00:00:00.000Z,16-19,4.22,18
2021-07-13T00:00:00.000Z,0-4,4.48,30
2021-07-13T00:00:00.000Z,5-11,13.08,115
2021-07-13T00:00:00.000Z,12-15,9.9,48
2021-07-13T00:00:00.000Z,16-19,6.24,20
2021-07-14T00:00:00.000Z,0-4,6.23,35
2021-07-14T00:00:00.000Z,5-11,12.51,120
2021-07-14T00:00:00.000Z,12-15,10.37,48
2021-07-14T00:00:00.000Z,16-19,4.73,22
2021-07-15T00:00:00.000Z,0-4,7.76,43
2021-07-15T00:00:00.000Z,5-11,15.42,133
2021-07-15T00:00:00.000Z,12-15,12.1,53
2021-07-15T00:00:00.000Z,16-19,8.1,27
2021-07-16T00:00:00.000Z,0-4,9.73,52
2021-07-16T00:00:00.000Z,5-11,20.34,150
2021-07-16T00:00:00.000Z,12-15,16.81,61
2021-07-16T00:00:00.000Z,16-19,9.11,31
2021-07-17T00:00:00.000Z,0-4,2.51,52
2021-07-17T00:00:00.000Z,5-11,7.59,155
2021-07-17T00:00:00.000Z,12-15,5.5,62
2021-07-17T00:00:00.000Z,16-19,3.71,33
2021-07-18T00:00:00.000Z,0-4,3.72,52
2021-07-18T00:00:00.000Z,5-11,16.3,174
2021-07-18T00:00:00.000Z,12-15,8.17,65
2021-07-18T00:00:00.000Z,16-19,6.58,36
2021-07-19T00:00:00.000Z,0-4,9.4,57
2021-07-19T00:00:00.000Z,5-11,26.96,198
2021-07-19T00:00:00.000Z,12-15,17.91,73
2021-07-19T00:00:00.000Z,16-19,12.32,43
2021-07-20T00:00:00.000Z,0-4,7.43,61
2021-07-20T00:00:00.000Z,5-11,23.89,217
2021-07-20T00:00:00.000Z,12-15,15.4,78
2021-07-20T00:00:00.000Z,16-19,12.99,48
2021-07-21T00:00:00.000Z,0-4,10.17,66
2021-07-21T00:00:00.000Z,5-11,24.78,239
2021-07-21T00:00:00.000Z,12-15,14.77,82
2021-07-21T00:00:00.000Z,16-19,10.63,53
2021-07-22T00:00:00.000Z,0-4,8.42,67
2021-07-22T00:00:00.000Z,5-11,24.13,254
2021-07-22T00:00:00.000Z,12-15,14.77,84
2021-07-22T00:00:00.000Z,16-19,9.62,55
2021-07-23T00:00:00.000Z,0-4,12.24,70
2021-07-23T00:00:00.000Z,5-11,23.97,261
2021-07-23T00:00:00.000Z,12-15,15.08,83
2021-07-23T00:00:00.000Z,16-19,12.49,57
2021-07-24T00:00:00.000Z,0-4,6.78,76
2021-07-24T00:00:00.000Z,5-11,16.47,277
2021-07-24T00:00:00.000Z,12-15,11.63,88
2021-07-24T00:00:00.000Z,16-19,8.1,61
2021-07-25T00:00:00.000Z,0-4,10.28,84
2021-07-25T00:00:00.000Z,5-11,24.38,291
2021-07-25T00:00:00.000Z,12-15,13.51,93
2021-07-25T00:00:00.000Z,16-19,10.13,64
2021-07-26T00:00:00.000Z,0-4,16.4,93
2021-07-26T00:00:00.000Z,5-11,29.54,295
2021-07-26T00:00:00.000Z,12-15,19.95,95
2021-07-26T00:00:00.000Z,16-19,19.41,70
2021-07-27T00:00:00.000Z,0-4,18.58,108
2021-07-27T00:00:00.000Z,5-11,35.03,315
2021-07-27T00:00:00.000Z,12-15,21.68,101
2021-07-27T00:00:00.000Z,16-19,21.6,77
2021-07-28T00:00:00.000Z,0-4,19.9,121
2021-07-28T00:00:00.000Z,5-11,30.27,325
2021-07-28T00:00:00.000Z,12-15,25.77,111
2021-07-28T00:00:00.000Z,16-19,20.42,86
2021-07-29T00:00:00.000Z,0-4,16.29,131
2021-07-29T00:00:00.000Z,5-11,30.67,336
2021-07-29T00:00:00.000Z,12-15,20.11,116
2021-07-29T00:00:00.000Z,16-19,25.31,99
2021-07-30T00:00:00.000Z,0-4,18.8,139
2021-07-30T00:00:00.000Z,5-11,37.13,360
2021-07-30T00:00:00.000Z,12-15,27.49,127
2021-07-30T00:00:00.000Z,16-19,24.47,109
2021-07-31T00:00:00.000Z,0-4,16.29,152
2021-07-31T00:00:00.000Z,5-11,37.37,397
2021-07-31T00:00:00.000Z,12-15,33.46,147
2021-07-31T00:00:00.000Z,16-19,18.9,118
2021-08-01T00:00:00.000Z,0-4,18.15,162
2021-08-01T00:00:00.000Z,5-11,36.48,418
2021-08-01T00:00:00.000Z,12-15,22.62,155
