dayDate,ageGroup,verifiedNormalized,avgVerifiedAmount7Days
2020-11-16T00:00:00.000Z,12-15,6.76,40
2020-11-16T00:00:00.000Z,16-19,13.19,52
2020-11-17T00:00:00.000Z,0-4,4.05,31
2020-11-17T00:00:00.000Z,5-11,4.85,68
2020-11-17T00:00:00.000Z,12-15,8.02,39
2020-11-17T00:00:00.000Z,16-19,12.85,55
2020-11-18T00:00:00.000Z,0-4,5.83,32
2020-11-18T00:00:00.000Z,5-11,4.12,66
2020-11-18T00:00:00.000Z,12-15,5.5,38
2020-11-18T00:00:00.000Z,16-19,12.68,57
2020-11-19T00:00:00.000Z,0-4,4.05,30
2020-11-19T00:00:00.000Z,5-11,7.03,64
2020-11-19T00:00:00.000Z,12-15,5.66,37
2020-11-19T00:00:00.000Z,16-19,13.53,61
2020-11-20T00:00:00.000Z,0-4,4.31,30
2020-11-20T00:00:00.000Z,5-11,6.95,64
2020-11-20T00:00:00.000Z,12-15,8.02,38
2020-11-20T00:00:00.000Z,16-19,8.96,60
2020-11-21T00:00:00.000Z,0-4,1.77,30
2020-11-21T00:00:00.000Z,5-11,4.2,67
2020-11-21T00:00:00.000Z,12-15,4.87,39
2020-11-21T00:00:00.000Z,16-19,4.74,61
2020-11-22T00:00:00.000Z,0-4,3.93,32
2020-11-22T00:00:00.000Z,5-11,5.57,68
2020-11-22T00:00:00.000Z,12-15,6.29,41
2020-11-22T00:00:00.000Z,16-19,11.84,65
2020-11-23T00:00:00.000Z,0-4,5.32,33
2020-11-23T00:00:00.000Z,5-11,8.4,72
2020-11-23T00:00:00.000Z,12-15,6.29,40
2020-11-23T00:00:00.000Z,16-19,16.57,68
2020-11-24T00:00:00.000Z,0-4,4.94,34
2020-11-24T00:00:00.000Z,5-11,6.14,75
2020-11-24T00:00:00.000Z,12-15,8.96,41
2020-11-24T00:00:00.000Z,16-19,9.47,65
2020-11-25T00:00:00.000Z,0-4,4.94,33
2020-11-25T00:00:00.000Z,5-11,8.24,82
2020-11-25T00:00:00.000Z,12-15,10.38,45
2020-11-25T00:00:00.000Z,16-19,15.73,68
2020-11-26T00:00:00.000Z,0-4,6.71,36
2020-11-26T00:00:00.000Z,5-11,8.96,85
2020-11-26T00:00:00.000Z,12-15,10.22,50
2020-11-26T00:00:00.000Z,16-19,13.7,68
2020-11-27T00:00:00.000Z,0-4,4.69,36
2020-11-27T00:00:00.000Z,5-11,7.19,86
2020-11-27T00:00:00.000Z,12-15,10.06,51
2020-11-27T00:00:00.000Z,16-19,17.08,75
2020-11-28T00:00:00.000Z,0-4,4.18,39
2020-11-28T00:00:00.000Z,5-11,4.44,86
2020-11-28T00:00:00.000Z,12-15,5.66,52
2020-11-28T00:00:00.000Z,16-19,4.9,75
2020-11-29T00:00:00.000Z,0-4,4.43,39
2020-11-29T00:00:00.000Z,5-11,6.86,88
2020-11-29T00:00:00.000Z,12-15,7.55,53
2020-11-29T00:00:00.000Z,16-19,13.36,76
2020-11-30T00:00:00.000Z,0-4,6.21,40
2020-11-30T00:00:00.000Z,5-11,8.8,89
2020-11-30T00:00:00.000Z,12-15,12.26,59
2020-11-30T00:00:00.000Z,16-19,14.21,74
2020-12-01T00:00:00.000Z,0-4,7.22,43
2020-12-01T00:00:00.000Z,5-11,9.45,95
2020-12-01T00:00:00.000Z,12-15,10.54,60
2020-12-01T00:00:00.000Z,16-19,16.74,80
2020-12-02T00:00:00.000Z,0-4,6.84,45
2020-12-02T00:00:00.000Z,5-11,9.85,98
2020-12-02T00:00:00.000Z,12-15,14.31,64
2020-12-02T00:00:00.000Z,16-19,30.61,93
2020-12-03T00:00:00.000Z,0-4,5.45,44
2020-12-03T00:00:00.000Z,5-11,11.71,103
2020-12-03T00:00:00.000Z,12-15,13.52,67
2020-12-03T00:00:00.000Z,16-19,24.01,102
2020-12-04T00:00:00.000Z,0-4,7.35,47
2020-12-04T00:00:00.000Z,5-11,12.6,112
2020-12-04T00:00:00.000Z,12-15,16.82,73
2020-12-04T00:00:00.000Z,16-19,20.63,105
2020-12-05T00:00:00.000Z,0-4,5.57,48
2020-12-05T00:00:00.000Z,5-11,10.01,122
2020-12-05T00:00:00.000Z,12-15,7.39,74
2020-12-05T00:00:00.000Z,16-19,13.36,112
2020-12-06T00:00:00.000Z,0-4,7.35,51
2020-12-06T00:00:00.000Z,5-11,9.85,127
2020-12-06T00:00:00.000Z,12-15,11.48,78
2020-12-06T00:00:00.000Z,16-19,18.43,116
2020-12-07T00:00:00.000Z,0-4,8.11,54
2020-12-07T00:00:00.000Z,5-11,14.62,138
2020-12-07T00:00:00.000Z,12-15,16.98,82
2020-12-07T00:00:00.000Z,16-19,26.55,127
2020-12-08T00:00:00.000Z,0-4,9.25,56
2020-12-08T00:00:00.000Z,5-11,16.31,150
2020-12-08T00:00:00.000Z,12-15,11.95,84
2020-12-08T00:00:00.000Z,16-19,20.63,130
2020-12-09T00:00:00.000Z,0-4,10.13,60
2020-12-09T00:00:00.000Z,5-11,13.41,156
2020-12-09T00:00:00.000Z,12-15,19.18,88
2020-12-09T00:00:00.000Z,16-19,27.56,127
2020-12-10T00:00:00.000Z,0-4,12.03,67
2020-12-10T00:00:00.000Z,5-11,16.31,164
2020-12-10T00:00:00.000Z,12-15,19.03,93
2020-12-10T00:00:00.000Z,16-19,23.34,127
2020-12-11T00:00:00.000Z,0-4,9.12,69
2020-12-11T00:00:00.000Z,5-11,14.38,167
2020-12-11T00:00:00.000Z,12-15,16.82,93
2020-12-11T00:00:00.000Z,16-19,31.29,136
2020-12-12T00:00:00.000Z,0-4,7.09,71
2020-12-12T00:00:00.000Z,5-11,11.06,169
2020-12-12T00:00:00.000Z,12-15,12.58,98
2020-12-12T00:00:00.000Z,16-19,14.88,137
2020-12-13T00:00:00.000Z,0-4,7.47,71
2020-12-13T00:00:00.000Z,5-11,13.41,176
2020-12-13T00:00:00.000Z,12-15,18.24,104
2020-12-13T00:00:00.000Z,16-19,24.52,142
2020-12-14T00:00:00.000Z,0-4,11.78,75
2020-12-14T00:00:00.000Z,5-11,19.06,183
2020-12-14T00:00:00.000Z,12-15,29.4,115
2020-12-14T00:00:00.000Z,16-19,31.62,146
2020-12-15T00:00:00.000Z,0-4,15.96,83
2020-12-15T00:00:00.000Z,5-11,25.68,200
2020-12-15T00:00:00.000Z,12-15,29.4,131
2020-12-15T00:00:00.000Z,16-19,47.01,169
2020-12-16T00:00:00.000Z,0-4,12.41,85
2020-12-16T00:00:00.000Z,5-11,20.92,213
2020-12-16T00:00:00.000Z,12-15,33.96,144
2020-12-16T00:00:00.000Z,16-19,42.62,181
2020-12-17T00:00:00.000Z,0-4,13.94,87
2020-12-17T00:00:00.000Z,5-11,25.2,229
2020-12-17T00:00:00.000Z,12-15,30.82,155
2020-12-17T00:00:00.000Z,16-19,39.91,195
2020-12-18T00:00:00.000Z,0-4,16.85,96
2020-12-18T00:00:00.000Z,5-11,23.5,245
2020-12-18T00:00:00.000Z,12-15,34.44,171
2020-12-18T00:00:00.000Z,16-19,32.81,197
2020-12-19T00:00:00.000Z,0-4,9.12,98
2020-12-19T00:00:00.000Z,5-11,15.26,253
2020-12-19T00:00:00.000Z,12-15,19.65,178
2020-12-19T00:00:00.000Z,16-19,24.52,205
2020-12-20T00:00:00.000Z,0-4,16.72,109
2020-12-20T00:00:00.000Z,5-11,25.92,275
2020-12-20T00:00:00.000Z,12-15,28.77,187
2020-12-20T00:00:00.000Z,16-19,41.77,219
2020-12-21T00:00:00.000Z,0-4,20.27,118
2020-12-21T00:00:00.000Z,5-11,29.64,293
2020-12-21T00:00:00.000Z,12-15,50.16,206
2020-12-21T00:00:00.000Z,16-19,57.5,241
2020-12-22T00:00:00.000Z,0-4,28.25,132
2020-12-22T00:00:00.000Z,5-11,39.17,317
2020-12-22T00:00:00.000Z,12-15,57.24,231
2020-12-22T00:00:00.000Z,16-19,63.59,255
2020-12-23T00:00:00.000Z,0-4,23.44,145
2020-12-23T00:00:00.000Z,5-11,33.76,340
2020-12-23T00:00:00.000Z,12-15,45.13,241
2020-12-23T00:00:00.000Z,16-19,52.76,264
2020-12-24T00:00:00.000Z,0-4,22.3,154
2020-12-24T00:00:00.000Z,5-11,37.23,361
2020-12-24T00:00:00.000Z,12-15,46.86,256
2020-12-24T00:00:00.000Z,16-19,55.98,277
2020-12-25T00:00:00.000Z,0-4,29.9,169
2020-12-25T00:00:00.000Z,5-11,37.47,386
2020-12-25T00:00:00.000Z,12-15,52.2,272
2020-12-25T00:00:00.000Z,16-19,57.33,298
2020-12-26T00:00:00.000Z,0-4,15.2,176
2020-12-26T00:00:00.000Z,5-11,20.76,396
2020-12-26T00:00:00.000Z,12-15,28.77,280
2020-12-26T00:00:00.000Z,16-19,35.01,307
2020-12-27T00:00:00.000Z,0-4,22.68,182
2020-12-27T00:00:00.000Z,5-11,28.43,400
2020-12-27T00:00:00.000Z,12-15,39.94,291
2020-12-27T00:00:00.000Z,16-19,43.46,308
2020-12-28T00:00:00.000Z,0-4,38,202
2020-12-28T00:00:00.000Z,5-11,54.51,444
2020-12-28T00:00:00.000Z,12-15,66.51,305
2020-12-28T00:00:00.000Z,16-19,82.19,329
2020-12-29T00:00:00.000Z,0-4,40.92,217
2020-12-29T00:00:00.000Z,5-11,57.58,477
2020-12-29T00:00:00.000Z,12-15,72.33,319
2020-12-29T00:00:00.000Z,16-19,86.92,349
2020-12-30T00:00:00.000Z,0-4,37.24,232
2020-12-30T00:00:00.000Z,5-11,59.12,522
2020-12-30T00:00:00.000Z,12-15,81.45,352
2020-12-30T00:00:00.000Z,16-19,88.11,379
2020-12-31T00:00:00.000Z,0-4,33.57,245
2020-12-31T00:00:00.000Z,5-11,60.65,563
2020-12-31T00:00:00.000Z,12-15,82.71,385
2020-12-31T00:00:00.000Z,16-19,96.05,413
2021-01-01T00:00:00.000Z,0-4,39.14,255
2021-01-01T00:00:00.000Z,5-11,62.75,608
2021-01-01T00:00:00.000Z,12-15,78.78,409
2021-01-01T00:00:00.000Z,16-19,113.47,460
2021-01-02T00:00:00.000Z,0-4,27.36,269
2021-01-02T00:00:00.000Z,5-11,42.97,647
2021-01-02T00:00:00.000Z,12-15,47.01,425
2021-01-02T00:00:00.000Z,16-19,66.12,486
2021-01-03T00:00:00.000Z,0-4,28.63,276
2021-01-03T00:00:00.000Z,5-11,48.54,683
2021-01-03T00:00:00.000Z,12-15,65.88,449
2021-01-03T00:00:00.000Z,16-19,82.36,519
2021-01-04T00:00:00.000Z,0-4,52.19,292
2021-01-04T00:00:00.000Z,5-11,81.65,731
2021-01-04T00:00:00.000Z,12-15,118.4,496
2021-01-04T00:00:00.000Z,16-19,164.37,589
2021-01-05T00:00:00.000Z,0-4,53.21,306
2021-01-05T00:00:00.000Z,5-11,84.48,778
2021-01-05T00:00:00.000Z,12-15,122.65,542
2021-01-05T00:00:00.000Z,16-19,137.15,631
2021-01-06T00:00:00.000Z,0-4,49.41,319
2021-01-06T00:00:00.000Z,5-11,79.15,814
2021-01-06T00:00:00.000Z,12-15,105.04,563
2021-01-06T00:00:00.000Z,16-19,135.96,672
2021-01-07T00:00:00.000Z,0-4,51.94,340
2021-01-07T00:00:00.000Z,5-11,75.51,840
2021-01-07T00:00:00.000Z,12-15,108.34,587
2021-01-07T00:00:00.000Z,16-19,124.63,696
2021-01-08T00:00:00.000Z,0-4,61.95,366
2021-01-08T00:00:00.000Z,5-11,83.27,876
2021-01-08T00:00:00.000Z,12-15,102.36,608
2021-01-08T00:00:00.000Z,16-19,144.42,722
2021-01-09T00:00:00.000Z,0-4,37.62,377
2021-01-09T00:00:00.000Z,5-11,54.68,897
2021-01-09T00:00:00.000Z,12-15,73.27,632
2021-01-09T00:00:00.000Z,16-19,76.95,731
2021-01-10T00:00:00.000Z,0-4,50.93,402
2021-01-10T00:00:00.000Z,5-11,79.55,952
2021-01-10T00:00:00.000Z,12-15,95.13,658
2021-01-10T00:00:00.000Z,16-19,116.86,760
2021-01-11T00:00:00.000Z,0-4,77.53,431
2021-01-11T00:00:00.000Z,5-11,109.84,1002
2021-01-11T00:00:00.000Z,12-15,144.35,682
2021-01-11T00:00:00.000Z,16-19,156.43,753
2021-01-12T00:00:00.000Z,0-4,80.44,462
2021-01-12T00:00:00.000Z,5-11,103.62,1035
2021-01-12T00:00:00.000Z,12-15,125.16,684
2021-01-12T00:00:00.000Z,16-19,142.22,758
2021-01-13T00:00:00.000Z,0-4,83.48,500
2021-01-13T00:00:00.000Z,5-11,108.22,1087
2021-01-13T00:00:00.000Z,12-15,132.87,710
2021-01-13T00:00:00.000Z,16-19,142.39,763
2021-01-14T00:00:00.000Z,0-4,79.18,531
2021-01-14T00:00:00.000Z,5-11,102,1134
2021-01-14T00:00:00.000Z,12-15,122.96,723
2021-01-14T00:00:00.000Z,16-19,138.5,775
2021-01-15T00:00:00.000Z,0-4,81.58,553
2021-01-15T00:00:00.000Z,5-11,102.17,1167
2021-01-15T00:00:00.000Z,12-15,114.47,734
2021-01-15T00:00:00.000Z,16-19,126.83,760
2021-01-16T00:00:00.000Z,0-4,45.86,562
2021-01-16T00:00:00.000Z,5-11,55.65,1169
2021-01-16T00:00:00.000Z,12-15,61.48,723
2021-01-16T00:00:00.000Z,16-19,76.61,760
2021-01-17T00:00:00.000Z,0-4,48.27,559
2021-01-17T00:00:00.000Z,5-11,60.65,1135
2021-01-17T00:00:00.000Z,12-15,76.42,706
2021-01-17T00:00:00.000Z,16-19,79.31,728
2021-01-18T00:00:00.000Z,0-4,91.59,575
2021-01-18T00:00:00.000Z,5-11,121.31,1156
2021-01-18T00:00:00.000Z,12-15,144.5,706
2021-01-18T00:00:00.000Z,16-19,162.01,733
2021-01-19T00:00:00.000Z,0-4,80.06,575
2021-01-19T00:00:00.000Z,5-11,102,1153
2021-01-19T00:00:00.000Z,12-15,110.23,693
2021-01-19T00:00:00.000Z,16-19,141.88,732
2021-01-20T00:00:00.000Z,0-4,79.68,570
2021-01-20T00:00:00.000Z,5-11,92.8,1126
2021-01-20T00:00:00.000Z,12-15,112.11,674
2021-01-20T00:00:00.000Z,16-19,141.55,732
2021-01-21T00:00:00.000Z,0-4,70.56,561
2021-01-21T00:00:00.000Z,5-11,84.88,1095
2021-01-21T00:00:00.000Z,12-15,102.52,655
2021-01-21T00:00:00.000Z,16-19,119.56,716
2021-01-22T00:00:00.000Z,0-4,79.05,558
2021-01-22T00:00:00.000Z,5-11,91.75,1077
2021-01-22T00:00:00.000Z,12-15,109.12,650
2021-01-22T00:00:00.000Z,16-19,130.05,718
2021-01-23T00:00:00.000Z,0-4,28.38,538
2021-01-23T00:00:00.000Z,5-11,24.63,1022
2021-01-23T00:00:00.000Z,12-15,29.09,621
2021-01-23T00:00:00.000Z,16-19,31.79,681
2021-01-24T00:00:00.000Z,0-4,45.23,535
2021-01-24T00:00:00.000Z,5-11,48.13,1000
2021-01-24T00:00:00.000Z,12-15,65.41,611
2021-01-24T00:00:00.000Z,16-19,84.22,685
2021-01-25T00:00:00.000Z,0-4,105.78,551
2021-01-25T00:00:00.000Z,5-11,102.17,966
2021-01-25T00:00:00.000Z,12-15,127.05,595
2021-01-25T00:00:00.000Z,16-19,153.89,678
2021-01-26T00:00:00.000Z,0-4,85.26,557
2021-01-26T00:00:00.000Z,5-11,90.05,945
2021-01-26T00:00:00.000Z,12-15,111.01,596
2021-01-26T00:00:00.000Z,16-19,132.24,670
2021-01-27T00:00:00.000Z,0-4,78.92,556
2021-01-27T00:00:00.000Z,5-11,78.99,920
2021-01-27T00:00:00.000Z,12-15,111.33,595
2021-01-27T00:00:00.000Z,16-19,150.85,678
2021-01-28T00:00:00.000Z,0-4,80.32,567
2021-01-28T00:00:00.000Z,5-11,76.56,906
2021-01-28T00:00:00.000Z,12-15,94.19,588
2021-01-28T00:00:00.000Z,16-19,124.3,682
2021-01-29T00:00:00.000Z,0-4,74.24,561
2021-01-29T00:00:00.000Z,5-11,70.18,868
2021-01-29T00:00:00.000Z,12-15,91.67,572
2021-01-29T00:00:00.000Z,16-19,126.49,679
2021-01-30T00:00:00.000Z,0-4,31.42,565
2021-01-30T00:00:00.000Z,5-11,27.54,873
2021-01-30T00:00:00.000Z,12-15,31.29,574
2021-01-30T00:00:00.000Z,16-19,47.52,692
2021-01-31T00:00:00.000Z,0-4,53.33,574
2021-01-31T00:00:00.000Z,5-11,50.96,878
2021-01-31T00:00:00.000Z,12-15,60.22,569
2021-01-31T00:00:00.000Z,16-19,105.02,709
2021-02-01T00:00:00.000Z,0-4,98.31,565
2021-02-01T00:00:00.000Z,5-11,99.82,874
2021-02-01T00:00:00.000Z,12-15,118.87,562
2021-02-01T00:00:00.000Z,16-19,161.84,716
2021-02-02T00:00:00.000Z,0-4,91.46,572
2021-02-02T00:00:00.000Z,5-11,92.63,878
2021-02-02T00:00:00.000Z,12-15,100.16,552
2021-02-02T00:00:00.000Z,16-19,144.42,726
2021-02-03T00:00:00.000Z,0-4,86.9,581
2021-02-03T00:00:00.000Z,5-11,82.62,885
2021-02-03T00:00:00.000Z,12-15,100.48,542
2021-02-03T00:00:00.000Z,16-19,144.25,721
2021-02-04T00:00:00.000Z,0-4,93.36,596
2021-02-04T00:00:00.000Z,5-11,87.06,903
2021-02-04T00:00:00.000Z,12-15,98.75,546
2021-02-04T00:00:00.000Z,16-19,132.24,728
2021-02-05T00:00:00.000Z,0-4,84.12,607
2021-02-05T00:00:00.000Z,5-11,72.12,907
2021-02-05T00:00:00.000Z,12-15,80.82,536
2021-02-05T00:00:00.000Z,16-19,117.87,720
2021-02-06T00:00:00.000Z,0-4,36.36,613
2021-02-06T00:00:00.000Z,5-11,28.11,908
2021-02-06T00:00:00.000Z,12-15,32.39,537
2021-02-06T00:00:00.000Z,16-19,39.57,714
2021-02-07T00:00:00.000Z,0-4,45.86,604
2021-02-07T00:00:00.000Z,5-11,48.22,903
2021-02-07T00:00:00.000Z,12-15,54.56,532
2021-02-07T00:00:00.000Z,16-19,81.34,694
2021-02-08T00:00:00.000Z,0-4,100.21,607
2021-02-08T00:00:00.000Z,5-11,90.05,885
2021-02-08T00:00:00.000Z,12-15,108.5,523
2021-02-08T00:00:00.000Z,16-19,129.37,666
2021-02-09T00:00:00.000Z,0-4,82.98,597
2021-02-09T00:00:00.000Z,5-11,73.98,852
2021-02-09T00:00:00.000Z,12-15,86.95,511
2021-02-09T00:00:00.000Z,16-19,96.56,626
2021-02-10T00:00:00.000Z,0-4,74.49,583
2021-02-10T00:00:00.000Z,5-11,65.5,822
2021-02-10T00:00:00.000Z,12-15,79.09,491
2021-02-10T00:00:00.000Z,16-19,92,582
2021-02-11T00:00:00.000Z,0-4,70.94,558
2021-02-11T00:00:00.000Z,5-11,54.76,765
2021-02-11T00:00:00.000Z,12-15,59.59,456
2021-02-11T00:00:00.000Z,16-19,81.68,539
2021-02-12T00:00:00.000Z,0-4,65.87,537
2021-02-12T00:00:00.000Z,5-11,52.58,730
2021-02-12T00:00:00.000Z,12-15,64,440
2021-02-12T00:00:00.000Z,16-19,70.52,499
2021-02-13T00:00:00.000Z,0-4,24.45,524
2021-02-13T00:00:00.000Z,5-11,20.51,717
2021-02-13T00:00:00.000Z,12-15,22.96,432
2021-02-13T00:00:00.000Z,16-19,23.68,485
2021-02-14T00:00:00.000Z,0-4,37.24,514
2021-02-14T00:00:00.000Z,5-11,34.65,693
2021-02-14T00:00:00.000Z,12-15,41.51,420
2021-02-14T00:00:00.000Z,16-19,56.31,464
2021-02-15T00:00:00.000Z,0-4,70.82,481
2021-02-15T00:00:00.000Z,5-11,58.15,637
2021-02-15T00:00:00.000Z,12-15,65.41,381
2021-02-15T00:00:00.000Z,16-19,76.61,420
2021-02-16T00:00:00.000Z,0-4,55.99,450
2021-02-16T00:00:00.000Z,5-11,49.99,594
2021-02-16T00:00:00.000Z,12-15,66.51,362
2021-02-16T00:00:00.000Z,16-19,71.36,398
2021-02-17T00:00:00.000Z,0-4,54.22,428
2021-02-17T00:00:00.000Z,5-11,42.72,554
2021-02-17T00:00:00.000Z,12-15,58.34,343
2021-02-17T00:00:00.000Z,16-19,57.5,369
2021-02-18T00:00:00.000Z,0-4,45.1,398
2021-02-18T00:00:00.000Z,5-11,39.49,527
2021-02-18T00:00:00.000Z,12-15,45.76,331
2021-02-18T00:00:00.000Z,16-19,44.48,338
2021-02-19T00:00:00.000Z,0-4,53.71,385
2021-02-19T00:00:00.000Z,5-11,45.95,515
2021-02-19T00:00:00.000Z,12-15,48.59,317
2021-02-19T00:00:00.000Z,16-19,49.72,320
2021-02-20T00:00:00.000Z,0-4,18.5,378
2021-02-20T00:00:00.000Z,5-11,15.51,506
2021-02-20T00:00:00.000Z,12-15,15.72,310
2021-02-20T00:00:00.000Z,16-19,14.21,312
2021-02-21T00:00:00.000Z,0-4,36.99,378
2021-02-21T00:00:00.000Z,5-11,33.68,505
2021-02-21T00:00:00.000Z,12-15,42.3,311
2021-02-21T00:00:00.000Z,16-19,47.18,305
2021-02-22T00:00:00.000Z,0-4,71.58,379
2021-02-22T00:00:00.000Z,5-11,55.65,500
2021-02-22T00:00:00.000Z,12-15,59.28,305
2021-02-22T00:00:00.000Z,16-19,68.66,298
2021-02-23T00:00:00.000Z,0-4,63.97,388
2021-02-23T00:00:00.000Z,5-11,54.35,508
2021-02-23T00:00:00.000Z,12-15,58.96,298
2021-02-23T00:00:00.000Z,16-19,59.36,288
2021-02-24T00:00:00.000Z,0-4,55.87,389
2021-02-24T00:00:00.000Z,5-11,53.3,527
2021-02-24T00:00:00.000Z,12-15,57.86,298
2021-02-24T00:00:00.000Z,16-19,61.89,291
2021-02-25T00:00:00.000Z,0-4,50.17,395
2021-02-25T00:00:00.000Z,5-11,55.97,556
2021-02-25T00:00:00.000Z,12-15,52.83,304
2021-02-25T00:00:00.000Z,16-19,49.21,295
2021-02-26T00:00:00.000Z,0-4,52.57,394
2021-02-26T00:00:00.000Z,5-11,51.77,566
2021-02-26T00:00:00.000Z,12-15,49.22,305
2021-02-26T00:00:00.000Z,16-19,54.96,300
2021-02-27T00:00:00.000Z,0-4,21.66,397
2021-02-27T00:00:00.000Z,5-11,18.33,571
2021-02-27T00:00:00.000Z,12-15,16.67,306
2021-02-27T00:00:00.000Z,16-19,15.39,301
2021-02-28T00:00:00.000Z,0-4,40.03,401
2021-02-28T00:00:00.000Z,5-11,44.98,591
2021-02-28T00:00:00.000Z,12-15,35.85,300
2021-02-28T00:00:00.000Z,16-19,38.73,294
2021-03-01T00:00:00.000Z,0-4,72.08,401
2021-03-01T00:00:00.000Z,5-11,74.62,625
2021-03-01T00:00:00.000Z,12-15,67.46,307
2021-03-01T00:00:00.000Z,16-19,58.85,285
2021-03-02T00:00:00.000Z,0-4,61.06,398
2021-03-02T00:00:00.000Z,5-11,69.62,652
2021-03-02T00:00:00.000Z,12-15,67.93,316
2021-03-02T00:00:00.000Z,16-19,55.81,282
2021-03-03T00:00:00.000Z,0-4,62.83,406
2021-03-03T00:00:00.000Z,5-11,78.26,696
2021-03-03T00:00:00.000Z,12-15,74.69,331
2021-03-03T00:00:00.000Z,16-19,66.46,286
2021-03-04T00:00:00.000Z,0-4,55.49,412
2021-03-04T00:00:00.000Z,5-11,59.93,703
2021-03-04T00:00:00.000Z,12-15,58.02,336
2021-03-04T00:00:00.000Z,16-19,46.34,284
2021-03-05T00:00:00.000Z,0-4,56.5,416
2021-03-05T00:00:00.000Z,5-11,71.31,737
2021-03-05T00:00:00.000Z,12-15,59.12,345
2021-03-05T00:00:00.000Z,16-19,47.18,277
2021-03-06T00:00:00.000Z,0-4,27.62,423
2021-03-06T00:00:00.000Z,5-11,32.71,763
2021-03-06T00:00:00.000Z,12-15,25.32,352
2021-03-06T00:00:00.000Z,16-19,13.02,275
2021-03-07T00:00:00.000Z,0-4,30.91,413
2021-03-07T00:00:00.000Z,5-11,38.12,751
2021-03-07T00:00:00.000Z,12-15,36.48,353
2021-03-07T00:00:00.000Z,16-19,26.72,265
2021-03-08T00:00:00.000Z,0-4,55.99,395
2021-03-08T00:00:00.000Z,5-11,66.39,736
2021-03-08T00:00:00.000Z,12-15,62.74,349
2021-03-08T00:00:00.000Z,16-19,39.74,249
2021-03-09T00:00:00.000Z,0-4,46.62,378
2021-03-09T00:00:00.000Z,5-11,51.53,704
2021-03-09T00:00:00.000Z,12-15,54.88,337
2021-03-09T00:00:00.000Z,16-19,32.98,230
2021-03-10T00:00:00.000Z,0-4,38.64,351
2021-03-10T00:00:00.000Z,5-11,52.17,658
2021-03-10T00:00:00.000Z,12-15,49.53,314
2021-03-10T00:00:00.000Z,16-19,29.43,198
2021-03-11T00:00:00.000Z,0-4,40.41,334
2021-03-11T00:00:00.000Z,5-11,47.89,637
2021-03-11T00:00:00.000Z,12-15,43.24,301
2021-03-11T00:00:00.000Z,16-19,23.34,179
2021-03-12T00:00:00.000Z,0-4,35.09,310
2021-03-12T00:00:00.000Z,5-11,41.11,583
2021-03-12T00:00:00.000Z,12-15,42.14,285
2021-03-12T00:00:00.000Z,16-19,22.32,158
2021-03-13T00:00:00.000Z,0-4,11.91,292
2021-03-13T00:00:00.000Z,5-11,13.81,550
2021-03-13T00:00:00.000Z,12-15,11.64,273
2021-03-13T00:00:00.000Z,16-19,9.47,155
2021-03-14T00:00:00.000Z,0-4,17.36,277
2021-03-14T00:00:00.000Z,5-11,25.04,527
2021-03-14T00:00:00.000Z,12-15,27.2,264
2021-03-14T00:00:00.000Z,16-19,9.13,140
2021-03-15T00:00:00.000Z,0-4,24.07,241
2021-03-15T00:00:00.000Z,5-11,38.2,477
2021-03-15T00:00:00.000Z,12-15,36.32,240
2021-03-15T00:00:00.000Z,16-19,23.84,127
2021-03-16T00:00:00.000Z,0-4,18.24,209
2021-03-16T00:00:00.000Z,5-11,27.3,434
2021-03-16T00:00:00.000Z,12-15,33.02,220
2021-03-16T00:00:00.000Z,16-19,15.56,112
2021-03-17T00:00:00.000Z,0-4,19,187
2021-03-17T00:00:00.000Z,5-11,24.47,385
2021-03-17T00:00:00.000Z,12-15,29.88,203
2021-03-17T00:00:00.000Z,16-19,14.71,100
2021-03-18T00:00:00.000Z,0-4,16.72,160
2021-03-18T00:00:00.000Z,5-11,18.9,334
2021-03-18T00:00:00.000Z,12-15,27.36,188
2021-03-18T00:00:00.000Z,16-19,12.51,90
2021-03-19T00:00:00.000Z,0-4,14.82,137
2021-03-19T00:00:00.000Z,5-11,19.95,296
2021-03-19T00:00:00.000Z,12-15,22.8,171
2021-03-19T00:00:00.000Z,16-19,10.15,80
2021-03-20T00:00:00.000Z,0-4,3.93,128
2021-03-20T00:00:00.000Z,5-11,5.41,281
2021-03-20T00:00:00.000Z,12-15,6.76,166
2021-03-20T00:00:00.000Z,16-19,2.37,74
2021-03-21T00:00:00.000Z,0-4,5.95,115
2021-03-21T00:00:00.000Z,5-11,10.58,256
2021-03-21T00:00:00.000Z,12-15,11.64,152
2021-03-21T00:00:00.000Z,16-19,4.23,70
2021-03-22T00:00:00.000Z,0-4,10.39,100
2021-03-22T00:00:00.000Z,5-11,14.54,214
2021-03-22T00:00:00.000Z,12-15,19.97,137
2021-03-22T00:00:00.000Z,16-19,8.62,57
2021-03-23T00:00:00.000Z,0-4,8.74,89
2021-03-23T00:00:00.000Z,5-11,11.23,185
2021-03-23T00:00:00.000Z,12-15,12.89,119
2021-03-23T00:00:00.000Z,16-19,6.6,50
2021-03-24T00:00:00.000Z,0-4,4.69,73
2021-03-24T00:00:00.000Z,5-11,7.11,155
2021-03-24T00:00:00.000Z,12-15,7.7,99
2021-03-24T00:00:00.000Z,16-19,3.38,40
2021-03-25T00:00:00.000Z,0-4,9.12,65
2021-03-25T00:00:00.000Z,5-11,13.41,145
2021-03-25T00:00:00.000Z,12-15,16.51,89
