gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,40-49,3 חודשים,59828,8.6,3,0.3,11,1.5,35,1.2
נקבה,40-49,6 חודשים,223581,8.2,13,0.5,23,1.6,90,1.3
נקבה,40-49,שנה,253325,7.8,20,0.5,51,2.1,334,2.8
נקבה,40-49,חודש אחרון,7096,8.3,0,0,5,3.2,5,1
זכר,50-59,מתחילת קורונה,143688,3.5,384,3.6,544,9,2220,7.7
זכר,50-59,3 חודשים,29060,4.2,29,2.8,59,8,127,4.4
זכר,50-59,6 חודשים,98152,3.6,69,2.6,110,7.8,304,4.5
זכר,50-59,שנה,111010,3.4,133,3,193,8.1,708,5.9
זכר,50-59,חודש אחרון,4086,4.8,5,3.8,15,9.7,18,3.6
נקבה,50-59,3 חודשים,46061,6.7,12,1.1,23,3.1,71,2.4
נקבה,50-59,6 חודשים,149285,5.4,41,1.6,60,4.2,207,3
נקבה,50-59,שנה,165723,5.1,78,1.8,113,4.8,528,4.4
נקבה,50-59,מתחילת קורונה,204572,5,199,1.8,255,4.2,1570,5.4
נקבה,50-59,חודש אחרון,6442,7.6,1,0.8,5,3.2,11,2.2
זכר,60-69,6 חודשים,70840,2.6,181,6.9,170,12,602,8.9
זכר,60-69,שנה,79087,2.4,351,8,296,12.5,1172,9.7
זכר,60-69,חודש אחרון,4357,5.1,2,1.5,21,13.6,41,8.3
זכר,60-69,מתחילת קורונה,101443,2.5,993,9.2,925,15.4,3262,11.3
זכר,60-69,3 חודשים,23729,3.4,80,7.6,102,13.9,252,8.7
נקבה,60-69,מתחילת קורונה,135424,3.3,551,5.1,504,8.4,2213,7.7
נקבה,60-69,3 חודשים,36099,5.2,50,4.8,60,8.2,186,6.4
נקבה,60-69,6 חודשים,101543,3.7,110,4.2,101,7.1,433,6.4
נקבה,60-69,שנה,111604,3.5,249,5.7,209,8.8,879,7.3
נקבה,60-69,חודש אחרון,6723,7.9,4,3.1,13,8.4,32,6.5
זכר,70-79,מתחילת קורונה,58100,1.4,1632,15.1,1014,16.8,3644,12.6
זכר,70-79,6 חודשים,42502,1.6,345,13.1,223,15.8,942,13.9
זכר,70-79,3 חודשים,16964,2.5,147,14,124,16.9,418,14.4
זכר,70-79,שנה,46966,1.5,604,13.8,363,15.3,1533,12.7
זכר,70-79,חודש אחרון,3785,4.4,15,11.5,26,16.9,75,15.1
נקבה,70-79,מתחילת קורונה,70298,1.7,1033,9.6,580,9.6,2775,9.6
נקבה,70-79,6 חודשים,52889,1.9,251,9.5,144,10.2,713,10.5
נקבה,70-79,שנה,58277,1.8,436,10,246,10.4,1209,10
נקבה,70-79,חודש אחרון,4847,5.7,16,12.3,15,9.7,40,8.1
נקבה,70-79,3 חודשים,21729,3.1,106,10.1,74,10.1,318,11
זכר,80-89,שנה,17094,0.5,785,17.9,262,11,1511,12.5
זכר,80-89,6 חודשים,15077,0.6,498,18.9,178,12.6,1008,14.8
זכר,80-89,מתחילת קורונה,22108,0.5,1899,17.6,637,10.6,3024,10.5
זכר,80-89,חודש אחרון,1420,1.7,16,12.3,17,11,64,12.9
זכר,80-89,3 חודשים,6035,0.9,194,18.5,86,11.7,440,15.2
נקבה,80-89,מתחילת קורונה,31452,0.8,1738,16.1,476,7.9,3144,10.9
נקבה,80-89,6 חודשים,21499,0.8,474,18,143,10.1,1043,15.4
נקבה,80-89,3 חודשים,8386,1.2,173,16.5,76,10.4,413,14.2
נקבה,80-89,שנה,24216,0.7,748,17.1,222,9.3,1567,13
נקבה,80-89,חודש אחרון,2013,2.4,24,18.5,10,6.5,72,14.5
זכר,90+,מתחילת קורונה,4874,0.1,865,8,141,2.3,1021,3.5
זכר,90+,חודש אחרון,287,0.3,18,13.8,5,3.2,51,10.3
זכר,90+,6 חודשים,3164,0.1,275,10.5,46,3.3,424,6.2
זכר,90+,3 חודשים,1173,0.2,114,10.9,21,2.9,219,7.5
זכר,90+,שנה,3601,0.1,376,8.6,63,2.7,546,4.5
נקבה,90+,שנה,7002,0.2,476,10.9,65,2.7,799,6.6
נקבה,90+,6 חודשים,6181,0.2,314,11.9,49,3.5,552,8.1
נקבה,90+,מתחילת קורונה,9801,0.2,1140,10.6,138,2.3,1518,5.3
נקבה,90+,חודש אחרון,593,0.7,27,20.8,7,4.5,59,11.9
נקבה,90+,3 חודשים,2212,0.3,119,11.4,22,3,238,8.2
