gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,70-79,מתחילת קורונה,56686,1.5,999,9.6,574,9.8,2685,9.6
נקבה,70-79,חודש אחרון,6136,2.4,44,10.2,44,9.6,150,11
נקבה,70-79,6 חודשים,40100,1.6,284,10.2,176,10.7,790,10.5
נקבה,70-79,3 חודשים,39285,1.6,206,9.4,119,10.2,616,10.6
זכר,80-89,מתחילת קורונה,18699,0.5,1833,17.6,630,10.7,3015,10.8
זכר,80-89,חודש אחרון,1708,0.7,80,18.6,47,10.3,238,17.4
זכר,80-89,6 חודשים,11790,0.5,491,17.6,174,10.5,1006,13.4
זכר,80-89,שנה,13694,0.5,757,17.5,258,10.2,1476,12.3
זכר,80-89,3 חודשים,11500,0.5,424,19.4,148,12.7,886,15.2
נקבה,80-89,6 חודשים,16509,0.7,483,17.3,150,9.1,1015,13.5
נקבה,80-89,מתחילת קורונה,25995,0.7,1685,16.1,472,8,3062,10.9
נקבה,80-89,חודש אחרון,2238,0.9,77,17.9,43,9.4,174,12.7
נקבה,80-89,3 חודשים,16116,0.7,417,19,126,10.8,880,15.1
נקבה,80-89,שנה,18941,0.6,733,16.9,219,8.7,1481,12.3
זכר,90+,שנה,2998,0.1,348,8,59,2.3,503,4.2
זכר,90+,חודש אחרון,326,0.1,40,9.3,11,2.4,85,6.2
זכר,90+,3 חודשים,2525,0.1,230,10.5,39,3.4,350,6
זכר,90+,6 חודשים,2590,0.1,251,9,44,2.7,383,5.1
זכר,90+,מתחילת קורונה,4283,0.1,822,7.9,135,2.3,1014,3.6
נקבה,90+,מתחילת קורונה,8324,0.2,1090,10.4,131,2.2,1517,5.4
נקבה,90+,חודש אחרון,570,0.2,39,9.1,9,2,96,7
נקבה,90+,6 חודשים,4832,0.2,301,10.8,46,2.8,528,7
נקבה,90+,שנה,5603,0.2,439,10.1,61,2.4,760,6.3
נקבה,90+,3 חודשים,4721,0.2,254,11.6,38,3.3,461,7.9
