day_date,age_group,death_amount_vaccinated,death_amount_expired,death_amount_not_vaccinated,death_vaccinated_normalized,death_expired_normalized,death_not_vaccinated_normalized
2021-05-08T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-05-08T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-08T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-05-09T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-09T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-09T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-10T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-05-10T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,,0
2021-05-10T00:00:00.000Z,מעל גיל 60,0,0,1,0,,0.5
2021-05-11T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-05-11T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,,0
2021-05-11T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-12T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-12T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-13T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-05-13T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-13T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,,0
2021-05-14T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-14T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-14T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-15T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,,0
2021-05-15T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-05-15T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-16T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-05-16T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-16T00:00:00.000Z,מעל גיל 60,0,0,1,0,,0.6
2021-05-17T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-17T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,,0.6
2021-05-17T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,,0
2021-05-18T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-18T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-18T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-19T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-05-19T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-05-19T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-20T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-20T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-20T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-21T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-05-21T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-05-21T00:00:00.000Z,כלל האוכלוסיה,1,0,1,0,,0
2021-05-22T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-22T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-22T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-23T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-23T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-05-23T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-05-24T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-05-24T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-05-24T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-25T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,,0
2021-05-25T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-05-25T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-26T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-26T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-26T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-27T00:00:00.000Z,מעל גיל 60,0,0,1,0,,0.6
2021-05-27T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-05-27T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,,0.1
2021-05-28T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-05-28T00:00:00.000Z,מעל גיל 60,0,0,1,0,,0.6
2021-05-28T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-29T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-29T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-29T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-30T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-30T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-05-30T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-31T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-05-31T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-05-31T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-01T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-01T00:00:00.000Z,כלל האוכלוסיה,0,0,2,0,,0
2021-06-01T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-06-02T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-02T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-02T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-03T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-03T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-03T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-04T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-04T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-04T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-05T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-05T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-06-05T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-06-06T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-06T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-06T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-07T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-06-07T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-06-07T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-08T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-08T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-08T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-09T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-06-09T00:00:00.000Z,מעל גיל 60,0,0,1,0,,0.5
2021-06-09T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-10T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-10T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-10T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-11T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-11T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-11T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-12T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-12T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-13T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-13T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-13T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-14T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-14T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-14T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-15T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-15T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-15T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-16T00:00:00.000Z,מעל גיל 60,0,0,1,0,,0.5
2021-06-16T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-06-16T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-17T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-17T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-17T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-18T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-18T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-18T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-19T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-19T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-06-19T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,,0
2021-06-20T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-20T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-20T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-21T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-21T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-21T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-22T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-22T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-22T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-23T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-23T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-23T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-24T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-24T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-24T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-25T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-25T00:00:00.000Z,מעל גיל 60,0,0,1,0,,0.5
2021-06-25T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-06-26T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-26T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-26T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-27T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-27T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-27T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-28T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-28T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-28T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-29T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-29T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-06-29T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-30T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-06-30T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-06-30T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-01T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-01T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-01T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-02T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-02T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-02T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-03T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-03T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-03T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-04T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-04T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-04T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-05T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-05T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-05T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-06T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-06T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-06T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-07T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-07-07T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-07-07T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-08T00:00:00.000Z,מעל גיל 60,2,0,0,0.1,,0
2021-07-08T00:00:00.000Z,כלל האוכלוסיה,2,0,0,0,,0
2021-07-08T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-09T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-09T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-09T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-10T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-10T00:00:00.000Z,כלל האוכלוסיה,2,0,0,0,,0
2021-07-10T00:00:00.000Z,מעל גיל 60,2,0,0,0.1,,0
2021-07-11T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-07-11T00:00:00.000Z,מעל גיל 60,1,0,1,0.1,,0.5
2021-07-11T00:00:00.000Z,כלל האוכלוסיה,1,0,2,0,,0.1
2021-07-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-12T00:00:00.000Z,מעל גיל 60,2,0,0,0.1,,0
2021-07-12T00:00:00.000Z,כלל האוכלוסיה,2,0,0,0,,0
2021-07-13T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-13T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-13T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-14T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-14T00:00:00.000Z,כלל האוכלוסיה,3,0,0,0.1,,0
2021-07-14T00:00:00.000Z,מעל גיל 60,3,0,0,0.2,,0
2021-07-15T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-07-15T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-15T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,,0
2021-07-16T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-16T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,,0
2021-07-16T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-07-17T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-17T00:00:00.000Z,כלל האוכלוסיה,2,0,0,0,,0
2021-07-17T00:00:00.000Z,מעל גיל 60,2,0,0,0.1,,0
2021-07-18T00:00:00.000Z,כלל האוכלוסיה,2,0,1,0,,0
2021-07-18T00:00:00.000Z,מעל גיל 60,2,0,1,0.1,,0.5
2021-07-18T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-19T00:00:00.000Z,כלל האוכלוסיה,2,0,0,0,,0
2021-07-19T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-19T00:00:00.000Z,מעל גיל 60,2,0,0,0.1,,0
2021-07-20T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-20T00:00:00.000Z,מעל גיל 60,2,0,0,0.1,,0
2021-07-20T00:00:00.000Z,כלל האוכלוסיה,2,0,0,0,,0
2021-07-21T00:00:00.000Z,מעל גיל 60,3,0,0,0.2,,0
2021-07-21T00:00:00.000Z,כלל האוכלוסיה,3,0,0,0.1,,0
2021-07-21T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-22T00:00:00.000Z,כלל האוכלוסיה,0,0,1,0,,0
2021-07-22T00:00:00.000Z,מעל גיל 60,0,0,1,0,,0.5
2021-07-22T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-23T00:00:00.000Z,כלל האוכלוסיה,0,0,0,0,,0
2021-07-23T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-23T00:00:00.000Z,מעל גיל 60,0,0,0,0,,0
2021-07-24T00:00:00.000Z,מעל גיל 60,2,0,1,0.1,,0.5
2021-07-24T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-24T00:00:00.000Z,כלל האוכלוסיה,2,0,1,0,,0
2021-07-25T00:00:00.000Z,מעל גיל 60,2,0,2,0.1,,1.1
2021-07-25T00:00:00.000Z,כלל האוכלוסיה,2,0,2,0,,0.1
2021-07-25T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-26T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,,0
2021-07-26T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-26T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-07-27T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-27T00:00:00.000Z,כלל האוכלוסיה,1,0,0,0,,0
2021-07-27T00:00:00.000Z,מעל גיל 60,1,0,0,0.1,,0
2021-07-28T00:00:00.000Z,מעל גיל 60,5,0,1,0.4,,0.6
2021-07-28T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-28T00:00:00.000Z,כלל האוכלוסיה,5,0,1,0.1,,0
2021-07-29T00:00:00.000Z,מעל גיל 60,3,0,2,0.2,,1.1
2021-07-29T00:00:00.000Z,כלל האוכלוסיה,3,0,3,0.1,,0.1
2021-07-29T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-07-30T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-30T00:00:00.000Z,כלל האוכלוסיה,2,0,0,0,,0
2021-07-30T00:00:00.000Z,מעל גיל 60,2,0,0,0.1,,0
2021-07-31T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-07-31T00:00:00.000Z,כלל האוכלוסיה,2,0,4,0,,0.1
2021-07-31T00:00:00.000Z,מעל גיל 60,2,0,4,0.1,,2.2
2021-08-01T00:00:00.000Z,מעל גיל 60,8,0,1,0.6,,0.6
2021-08-01T00:00:00.000Z,כלל האוכלוסיה,8,0,1,0.1,,0
2021-08-01T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-02T00:00:00.000Z,כלל האוכלוסיה,6,0,3,0.1,,0.1
2021-08-02T00:00:00.000Z,מעל גיל 60,6,0,3,0.4,,1.7
2021-08-02T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-03T00:00:00.000Z,כלל האוכלוסיה,8,0,2,0.1,,0.1
2021-08-03T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-08-03T00:00:00.000Z,מעל גיל 60,8,0,1,0.6,,0.6
2021-08-04T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-08-04T00:00:00.000Z,כלל האוכלוסיה,2,0,3,0,,0.1
2021-08-04T00:00:00.000Z,מעל גיל 60,2,0,2,0.1,,1.1
2021-08-05T00:00:00.000Z,כלל האוכלוסיה,13,0,3,0.2,,0.1
2021-08-05T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-05T00:00:00.000Z,מעל גיל 60,13,0,3,1,,1.7
2021-08-06T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,,0
2021-08-06T00:00:00.000Z,מעל גיל 60,8,0,5,0.6,,2.8
2021-08-06T00:00:00.000Z,כלל האוכלוסיה,9,0,5,0.2,,0.1
2021-08-07T00:00:00.000Z,כלל האוכלוסיה,9,0,3,0.2,,0.1
2021-08-07T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-07T00:00:00.000Z,מעל גיל 60,9,0,3,0.7,,1.7
2021-08-08T00:00:00.000Z,כלל האוכלוסיה,15,0,4,0.3,,0.1
2021-08-08T00:00:00.000Z,מעל גיל 60,15,0,4,1.1,,2.3
2021-08-08T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-09T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-09T00:00:00.000Z,כלל האוכלוסיה,9,0,2,0.2,,0.1
2021-08-09T00:00:00.000Z,מעל גיל 60,9,0,2,0.7,,1.1
2021-08-10T00:00:00.000Z,כלל האוכלוסיה,11,0,6,0.2,,0.2
2021-08-10T00:00:00.000Z,מעל גיל 60,10,0,6,0.7,,3.4
2021-08-10T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,,0
2021-08-11T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-08-11T00:00:00.000Z,כלל האוכלוסיה,10,0,6,0.2,,0.2
2021-08-11T00:00:00.000Z,מעל גיל 60,10,0,5,0.7,,2.8
2021-08-12T00:00:00.000Z,כלל האוכלוסיה,13,0,6,0.2,,0.2
2021-08-12T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-12T00:00:00.000Z,מעל גיל 60,13,0,6,0.9,,3.4
2021-08-13T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-13T00:00:00.000Z,מעל גיל 60,15,0,9,1.1,,5.1
2021-08-13T00:00:00.000Z,כלל האוכלוסיה,15,0,9,0.3,,0.2
2021-08-14T00:00:00.000Z,מעל גיל 60,8,0,10,0.6,,5.7
2021-08-14T00:00:00.000Z,כלל האוכלוסיה,8,0,10,0.1,,0.3
2021-08-14T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-15T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-08-15T00:00:00.000Z,מעל גיל 60,12,0,6,0.9,,3.4
2021-08-15T00:00:00.000Z,כלל האוכלוסיה,12,0,8,0.2,,0.2
2021-08-16T00:00:00.000Z,מעל גיל 60,17,0,11,1.2,,6.3
2021-08-16T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-16T00:00:00.000Z,כלל האוכלוסיה,17,0,11,0.3,,0.3
2021-08-17T00:00:00.000Z,כלל האוכלוסיה,11,0,8,0.2,,0.2
2021-08-17T00:00:00.000Z,מעל גיל 60,10,0,8,0.7,,4.6
2021-08-17T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,,0
2021-08-18T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,,0
2021-08-18T00:00:00.000Z,כלל האוכלוסיה,16,0,6,0.3,,0.2
2021-08-18T00:00:00.000Z,מעל גיל 60,15,0,5,1.1,,2.9
2021-08-19T00:00:00.000Z,כלל האוכלוסיה,13,0,11,0.2,,0.3
2021-08-19T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-08-19T00:00:00.000Z,מעל גיל 60,13,0,10,0.9,,5.8
2021-08-20T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-20T00:00:00.000Z,כלל האוכלוסיה,18,0,6,0.3,,0.2
2021-08-20T00:00:00.000Z,מעל גיל 60,18,0,6,1.3,,3.5
2021-08-21T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-08-21T00:00:00.000Z,כלל האוכלוסיה,11,0,14,0.2,,0.4
2021-08-21T00:00:00.000Z,מעל גיל 60,11,0,13,0.8,,7.6
2021-08-22T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-22T00:00:00.000Z,כלל האוכלוסיה,19,0,14,0.3,,0.4
2021-08-22T00:00:00.000Z,מעל גיל 60,19,0,14,1.4,,8.2
2021-08-23T00:00:00.000Z,כלל האוכלוסיה,15,0,5,0.3,,0.1
2021-08-23T00:00:00.000Z,מעל גיל 60,14,0,5,1,,2.9
2021-08-23T00:00:00.000Z,מתחת לגיל 60,1,0,0,0,,0
2021-08-24T00:00:00.000Z,כלל האוכלוסיה,21,0,10,0.4,,0.3
2021-08-24T00:00:00.000Z,מעל גיל 60,21,0,8,1.5,,4.7
2021-08-24T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-08-25T00:00:00.000Z,מעל גיל 60,18,0,10,1.3,,5.9
2021-08-25T00:00:00.000Z,כלל האוכלוסיה,18,0,10,0.3,,0.3
2021-08-25T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-26T00:00:00.000Z,מעל גיל 60,16,0,12,1.2,,7.2
2021-08-26T00:00:00.000Z,כלל האוכלוסיה,17,0,15,0.3,,0.4
2021-08-26T00:00:00.000Z,מתחת לגיל 60,1,0,3,0,,0.1
2021-08-27T00:00:00.000Z,כלל האוכלוסיה,15,0,10,0.3,,0.3
2021-08-27T00:00:00.000Z,מעל גיל 60,15,0,10,1.1,,6
2021-08-27T00:00:00.000Z,מתחת לגיל 60,0,0,0,0,,0
2021-08-28T00:00:00.000Z,מתחת לגיל 60,2,0,3,0,,0.1
2021-08-28T00:00:00.000Z,כלל האוכלוסיה,14,0,8,0.2,,0.2
2021-08-28T00:00:00.000Z,מעל גיל 60,12,0,5,0.9,,3
2021-08-29T00:00:00.000Z,מעל גיל 60,18,0,8,1.3,,4.8
2021-08-29T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-08-29T00:00:00.000Z,כלל האוכלוסיה,18,0,10,0.3,,0.3
2021-08-30T00:00:00.000Z,מעל גיל 60,13,0,12,0.9,,7.2
2021-08-30T00:00:00.000Z,מתחת לגיל 60,0,0,1,0,,0
2021-08-30T00:00:00.000Z,כלל האוכלוסיה,13,0,13,0.2,,0.4
2021-08-31T00:00:00.000Z,מתחת לגיל 60,1,0,1,0,,0
2021-08-31T00:00:00.000Z,מעל גיל 60,13,0,15,0.9,,9.1
2021-08-31T00:00:00.000Z,כלל האוכלוסיה,14,0,16,0.2,,0.4
2021-09-01T00:00:00.000Z,מתחת לגיל 60,0,0,2,0,,0.1
2021-09-01T00:00:00.000Z,מעל גיל 60,12,0,17,0.9,,10.3
