day_date,age_group,vaccinated_amount_cum,vaccinated_procces_amount_cum,not_vaccinated_amount_cum,verified_amount_vaccinated,verified_amount_vaccinated_procces,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_vaccinated_procces_normalized,verified_not_vaccinated_normalized,Serious_amount_vaccinated,Serious_amount_vaccinated_procces,Serious_amount_not_vaccinated,Serious_vaccinated_normalized,Serious_vaccinated_procces_normalized,Serious_not_vaccinated_normalized,New_Serious_amount_vaccinated,New_Serious_amount_vaccinated_procces,New_Serious_amount_not_vaccinated,New_Serious_vaccinated_normalized,New_Serious_vaccinated_procces_normalized,New_Serious_not_vaccinated_normalized,Death_amount_vaccinated,Death_amount_vaccinated_procces,Death_amount_not_vaccinated,Death_vaccinated_normalized,Death_vaccinated_procces_normalized,Death_not_vaccinated_normalized,boost_vaccinated_amount_cum,verified_boost_vaccinated_normalized,Serious_boost_vaccinated_normalized,New_Serious_boost_vaccinated_normalized,verified_amount_boost_vaccinated,Serious_amount_boost_vaccinated,New_Serious_amount_boost_vaccinated,Death_amount_boost_vaccinated,Death_amount_boost_vaccinated_normalized
2020-12-21T00:00:00.000Z,מעל גיל 60,0,14373,1414851,0,0,435,0,0,30.7,0,0,373,0,0,26.4,,,,,,,,,,,,,,,,,,,,,
2020-12-21T00:00:00.000Z,כלל האוכלוסיה,0,32324,9259416,0,0,3856,0,0,41.6,0,0,485,0,0,5.2,,,,,,,,,,,,,,,,,,,,,
2020-12-21T00:00:00.000Z,מתחת לגיל 60,0,17951,7844565,0,0,3369,0,0,42.9,0,0,112,0,0,1.4,,,,,,,,,,,,,,,,,,,,,
2020-12-22T00:00:00.000Z,כלל האוכלוסיה,0,76945,9214795,0,9,4372,0,11.7,47.4,0,0,509,0,0,5.5,,,,,,,,,,,,,,,,,,,,,
2020-12-22T00:00:00.000Z,מעל גיל 60,0,42924,1386300,0,0,479,0,0,34.6,0,0,396,0,0,28.6,,,,,,,,,,,,,,,,,,,,,
2020-12-22T00:00:00.000Z,מתחת לגיל 60,0,34014,7828502,0,9,3857,0,26.5,49.3,0,0,113,0,0,1.4,,,,,,,,,,,,,,,,,,,,,
2020-12-23T00:00:00.000Z,כלל האוכלוסיה,0,139792,9151948,0,19,4017,0,13.6,43.9,0,0,507,0,0,5.5,,,,,,,,,,,,,,,,,,,,,
2020-12-23T00:00:00.000Z,מעל גיל 60,0,86995,1342229,0,4,486,0,4.6,36.2,0,0,383,0,0,28.5,,,,,,,,,,,,,,,,,,,,,
2020-12-23T00:00:00.000Z,מתחת לגיל 60,0,52775,7809741,0,15,3507,0,28.4,44.9,0,0,124,0,0,1.6,,,,,,,,,,,,,,,,,,,,,
2020-12-24T00:00:00.000Z,מתחת לגיל 60,0,72318,7790198,0,25,3524,0,34.6,45.2,0,0,128,0,0,1.6,,,,,,,,,,,,,,,,,,,,,
2020-12-24T00:00:00.000Z,כלל האוכלוסיה,0,213135,9078605,0,34,4020,0,16,44.3,0,0,524,0,0,5.8,,,,,,,,,,,,,,,,,,,,,
2020-12-24T00:00:00.000Z,מעל גיל 60,0,140794,1288430,0,9,475,0,6.4,36.9,0,0,396,0,0,30.7,,,,,,,,,,,,,,,,,,,,,
2020-12-25T00:00:00.000Z,כלל האוכלוסיה,0,251597,9040143,0,34,3978,0,13.5,44,0,0,551,0,0,6.1,,,,,,,,,,,,,,,,,,,,,
2020-12-25T00:00:00.000Z,מתחת לגיל 60,0,81139,7781377,0,21,3539,0,25.9,45.5,0,0,143,0,0,1.8,,,,,,,,,,,,,,,,,,,,,
2020-12-25T00:00:00.000Z,מעל גיל 60,0,170426,1258798,0,13,424,0,7.6,33.7,0,0,408,0,0,32.4,,,,,,,,,,,,,,,,,,,,,
2020-12-26T00:00:00.000Z,מתחת לגיל 60,0,88022,7774494,0,24,2259,0,27.3,29.1,0,0,153,0,0,2,,,,,,,,,,,,,,,,,,,,,
2020-12-26T00:00:00.000Z,מעל גיל 60,0,196125,1233099,0,12,354,0,6.1,28.7,0,0,421,0,0,34.1,,,,,,,,,,,,,,,,,,,,,
2020-12-26T00:00:00.000Z,כלל האוכלוסיה,0,284179,9007561,0,36,2623,0,12.7,29.1,0,0,574,0,0,6.4,,,,,,,,,,,,,,,,,,,,,
2020-12-27T00:00:00.000Z,מעל גיל 60,0,268182,1161042,0,20,398,0,7.5,34.3,0,0,442,0,0,38.1,,,,,,,,,,,,,,,,,,,,,
2020-12-27T00:00:00.000Z,כלל האוכלוסיה,2,388589,8903149,0,77,3451,0,19.8,38.8,0,0,610,0,0,6.9,,,,,,,,,,,,,,,,,,,,,
2020-12-27T00:00:00.000Z,מתחת לגיל 60,2,120326,7742188,0,56,3028,0,46.5,39.1,0,0,168,0,0,2.2,,,,,,,,,,,,,,,,,,,,,
2020-12-28T00:00:00.000Z,כלל האוכלוסיה,3,523448,8768289,0,115,5404,0,22,61.6,0,1,610,0,0.2,7,,,,,,,,,,,,,,,,,,,,,
2020-12-28T00:00:00.000Z,מעל גיל 60,0,352520,1076704,0,47,553,0,13.3,51.4,0,1,444,0,0.3,41.2,,,,,,,,,,,,,,,,,,,,,
2020-12-28T00:00:00.000Z,מתחת לגיל 60,3,170810,7691703,0,68,4806,0,39.8,62.5,0,0,166,0,0,2.2,,,,,,,,,,,,,,,,,,,,,
2020-12-29T00:00:00.000Z,כלל האוכלוסיה,9,679489,8612242,0,164,5475,0,24.1,63.6,0,2,630,0,0.3,7.3,,,,,,,,,,,,,,,,,,,,,
2020-12-29T00:00:00.000Z,מעל גיל 60,0,447708,981516,0,64,512,0,14.3,52.2,0,2,463,0,0.4,47.2,,,,,,,,,,,,,,,,,,,,,
2020-12-29T00:00:00.000Z,מתחת לגיל 60,9,231615,7630892,0,100,4926,0,43.2,64.6,0,0,167,0,0,2.2,,,,,,,,,,,,,,,,,,,,,
2020-12-30T00:00:00.000Z,מעל גיל 60,5,536420,892799,0,113,473,0,21.1,53,0,8,478,0,1.5,53.5,,,,,,,,,,,,,,,,,,,,,
2020-12-30T00:00:00.000Z,מתחת לגיל 60,24,295668,7566824,0,174,5081,0,58.8,67.1,0,1,172,0,0.3,2.3,,,,,,,,,,,,,,,,,,,,,
2020-12-30T00:00:00.000Z,כלל האוכלוסיה,29,832286,8459425,0,288,5579,0,34.6,66,0,9,650,0,1.1,7.7,,,,,,,,,,,,,,,,,,,,,
2020-12-31T00:00:00.000Z,מעל גיל 60,12,617443,811769,0,146,438,0,23.6,54,0,7,516,0,1.1,63.6,,,,,,,,,,,,,,,,,,,,,
2020-12-31T00:00:00.000Z,כלל האוכלוסיה,44,990553,8301143,0,352,5523,0,35.5,66.5,0,9,692,0,0.9,8.3,,,,,,,,,,,,,,,,,,,,,
2020-12-31T00:00:00.000Z,מתחת לגיל 60,32,372875,7489609,0,206,5022,0,55.2,67.1,0,2,176,0,0.5,2.3,,,,,,,,,,,,,,,,,,,,,
2021-01-01T00:00:00.000Z,מתחת לגיל 60,34,409239,7453243,0,234,5106,0,57.2,68.5,0,2,186,0,0.5,2.5,,,,,,,,,,,,,,,,,,,,,
2021-01-01T00:00:00.000Z,מעל גיל 60,17,652331,776876,0,192,444,0,29.4,57.2,0,17,523,0,2.6,67.3,,,,,,,,,,,,,,,,,,,,,
2021-01-01T00:00:00.000Z,כלל האוכלוסיה,51,1061814,8229875,0,426,5595,0,40.1,68,0,19,709,0,1.8,8.6,,,,,,,,,,,,,,,,,,,,,
2021-01-02T00:00:00.000Z,כלל האוכלוסיה,53,1133448,8158239,0,344,3875,0,30.3,47.5,0,25,715,0,2.2,8.8,,,,,,,,,,,,,,,,,,,,,
2021-01-02T00:00:00.000Z,מתחת לגיל 60,35,451308,7411173,0,180,3552,0,39.9,47.9,0,2,181,0,0.4,2.4,,,,,,,,,,,,,,,,,,,,,
2021-01-02T00:00:00.000Z,מעל גיל 60,18,681880,747326,0,164,303,0,24.1,40.5,0,23,534,0,3.4,71.5,,,,,,,,,,,,,,,,,,,,,
2021-01-03T00:00:00.000Z,כלל האוכלוסיה,87,1282882,8008771,0,554,4676,0,43.2,58.4,0,36,756,0,2.8,9.4,,,,,,,,,,,,,,,,,,,,,
2021-01-03T00:00:00.000Z,מעל גיל 60,30,753479,675715,0,242,342,0,32.1,50.6,0,33,574,0,4.4,84.9,,,,,,,,,,,,,,,,,,,,,
2021-01-03T00:00:00.000Z,מתחת לגיל 60,57,529135,7333324,0,311,4301,0,58.8,58.7,0,3,182,0,0.6,2.5,,,,,,,,,,,,,,,,,,,,,
2021-01-04T00:00:00.000Z,מתחת לגיל 60,85,615743,7246688,0,498,7046,0,80.9,97.2,0,4,179,0,0.6,2.5,,,,,,,,,,,,,,,,,,,,,
2021-01-04T00:00:00.000Z,מעל גיל 60,48,818723,610453,0,373,407,0,45.6,66.7,0,49,592,0,6,97,,,,,,,,,,,,,,,,,,,,,
2021-01-04T00:00:00.000Z,כלל האוכלוסיה,133,1434740,7856867,0,876,7532,0,61.1,95.9,0,53,771,0,3.7,9.8,,,,,,,,,,,,,,,,,,,,,
2021-01-05T00:00:00.000Z,כלל האוכלוסיה,202,1559583,7731955,0,829,7408,0,53.2,95.8,0,78,785,0,5,10.2,,,,,,,,,,,,,,,,,,,,,
2021-01-05T00:00:00.000Z,מעל גיל 60,81,876311,552832,0,340,411,0,38.8,74.3,0,71,600,0,8.1,108.5,,,,,,,,,,,,,,,,,,,,,
2021-01-05T00:00:00.000Z,מתחת לגיל 60,121,682993,7179402,0,488,6944,0,71.5,96.7,0,7,185,0,1,2.6,,,,,,,,,,,,,,,,,,,,,
2021-01-06T00:00:00.000Z,מתחת לגיל 60,172,737899,7124445,0,542,6455,0,73.5,90.6,0,14,198,0,1.9,2.8,,,,,,,,,,,,,,,,,,,,,
2021-01-06T00:00:00.000Z,כלל האוכלוסיה,284,1662612,7628844,0,942,6937,0,56.7,90.9,0,102,801,0,6.1,10.5,,,,,,,,,,,,,,,,,,,,,
2021-01-06T00:00:00.000Z,מעל גיל 60,112,924432,504680,0,397,421,0,42.9,83.4,0,88,603,0,9.5,119.5,,,,,,,,,,,,,,,,,,,,,
2021-01-07T00:00:00.000Z,מתחת לגיל 60,209,808846,7053461,0,554,6275,0,68.5,89,0,17,200,0,2.1,2.8,,,,,,,,,,,,,,,,,,,,,
2021-01-07T00:00:00.000Z,כלל האוכלוסיה,353,1778394,7512993,0,969,6680,0,54.5,88.9,0,112,803,0,6.3,10.7,,,,,,,,,,,,,,,,,,,,,
2021-01-07T00:00:00.000Z,מעל גיל 60,144,969266,459814,0,412,352,0,42.5,76.6,0,95,603,0,9.8,131.1,,,,,,,,,,,,,,,,,,,,,
2021-01-08T00:00:00.000Z,כלל האוכלוסיה,367,1844692,7446681,0,1262,6898,0,68.4,92.6,0,135,790,0,7.3,10.6,,,,,,,,,,,,,,,,,,,,,
2021-01-08T00:00:00.000Z,מעל גיל 60,154,986529,442541,0,553,349,0,56.1,78.9,0,109,578,0,11,130.6,,,,,,,,,,,,,,,,,,,,,
2021-01-08T00:00:00.000Z,מתחת לגיל 60,213,857880,7004423,0,703,6509,0,81.9,92.9,0,26,212,0,3,3,,,,,,,,,,,,,,,,,,,,,
2021-01-09T00:00:00.000Z,כלל האוכלוסיה,395,1889126,7402219,0,756,4402,0,40,59.5,0,180,807,0,9.5,10.9,,,,,,,,,,,,,,,,,,,,,
2021-01-09T00:00:00.000Z,מתחת לגיל 60,225,892646,6969645,0,423,4151,0,47.4,59.6,0,31,210,0,3.5,3,,,,,,,,,,,,,,,,,,,,,
2021-01-09T00:00:00.000Z,מעל גיל 60,170,996197,432857,0,331,236,0,33.2,54.5,0,149,597,0,15,137.9,,,,,,,,,,,,,,,,,,,,,
2021-01-10T00:00:00.000Z,מתחת לגיל 60,265,919836,6942415,0,549,5671,0,59.7,81.7,0,33,225,0,3.6,3.2,,,,,,,,,,,,,,,,,,,,,
2021-01-10T00:00:00.000Z,מעל גיל 60,201,1006486,422537,0,416,261,0,41.3,61.8,1,195,611,497.5,19.4,144.6,,,,,,,,,,,,,,,,,,,,,
2021-01-10T00:00:00.000Z,כלל האוכלוסיה,466,1926605,7364669,0,968,5968,0,50.2,81,1,228,836,214.6,11.8,11.4,,,,,,,,,,,,,,,,,,,,,
2021-01-11T00:00:00.000Z,מתחת לגיל 60,310,935877,6926329,0,793,7946,0,84.7,114.7,0,31,224,0,3.3,3.2,,,,,,,,,,,,,,,,,,,,,
2021-01-11T00:00:00.000Z,מעל גיל 60,230,1011401,417593,0,568,330,0,56.2,79,2,226,591,869.6,22.3,141.5,,,,,,,,,,,,,,,,,,,,,
2021-01-11T00:00:00.000Z,כלל האוכלוסיה,540,1947561,7343639,0,1364,8349,0,70,113.7,2,257,815,370.4,13.2,11.1,,,,,,,,,,,,,,,,,,,,,
2021-01-12T00:00:00.000Z,מעל גיל 60,251,1016688,412285,0,599,337,0,58.9,81.7,1,224,570,398.4,22,138.3,,,,,,,,,,,,,,,,,,,,,
2021-01-12T00:00:00.000Z,כלל האוכלוסיה,584,1971433,7319723,0,1380,7919,0,70,108.2,1,264,806,171.2,13.4,11,,,,,,,,,,,,,,,,,,,,,
2021-01-12T00:00:00.000Z,מתחת לגיל 60,333,954462,6907721,0,779,7536,0,81.6,109.1,0,40,236,0,4.2,3.4,,,,,,,,,,,,,,,,,,,,,
2021-01-13T00:00:00.000Z,מתחת לגיל 60,363,997030,6865123,0,844,7619,0,84.7,111,0,42,239,0,4.2,3.5,,,,,,,,,,,,,,,,,,,,,
2021-01-13T00:00:00.000Z,מעל גיל 60,276,1026000,402948,0,640,311,0,62.4,77.2,1,242,556,362.3,23.6,138,,,,,,,,,,,,,,,,,,,,,
2021-01-13T00:00:00.000Z,כלל האוכלוסיה,639,2023313,7267788,0,1487,7984,0,73.5,109.9,1,284,795,156.5,14,10.9,,,,,,,,,,,,,,,,,,,,,
2021-01-14T00:00:00.000Z,מעל גיל 60,303,1033500,395421,0,596,318,0,57.7,80.4,1,262,566,330,25.4,143.1,,,,,,,,,,,,,,,,,,,,,
2021-01-14T00:00:00.000Z,כלל האוכלוסיה,735,2079525,7211480,0,1423,7872,0,68.4,109.2,1,310,820,136.1,14.9,11.4,,,,,,,,,,,,,,,,,,,,,
2021-01-14T00:00:00.000Z,מתחת לגיל 60,432,1045741,6816343,0,822,7491,0,78.6,109.9,0,48,254,0,4.6,3.7,,,,,,,,,,,,,,,,,,,,,
2021-01-15T00:00:00.000Z,כלל האוכלוסיה,772,2110115,7180853,0,1242,7188,0,58.9,100.1,1,351,803,129.5,16.6,11.2,,,,,,,,,,,,,,,,,,,,,
2021-01-15T00:00:00.000Z,מעל גיל 60,316,1037274,391634,0,543,281,0,52.3,71.8,1,307,550,316.5,29.6,140.4,,,,,,,,,,,,,,,,,,,,,
2021-01-15T00:00:00.000Z,מתחת לגיל 60,456,1072557,6789503,0,697,6831,0,65,100.6,0,44,253,0,4.1,3.7,,,,,,,,,,,,,,,,,,,,,
2021-01-16T00:00:00.000Z,מעל גיל 60,327,1039809,389088,0,333,207,0,32,53.2,0,313,558,0,30.1,143.4,,,,,,,,,,,,,,,,,,,,,
2021-01-16T00:00:00.000Z,כלל האוכלוסיה,824,2139429,7151487,0,858,4229,0,40.1,59.1,0,360,815,0,16.8,11.4,,,,,,,,,,,,,,,,,,,,,
2021-01-16T00:00:00.000Z,מתחת לגיל 60,497,1099336,6762683,0,521,3997,0,47.4,59.1,0,47,257,0,4.3,3.8,,,,,,,,,,,,,,,,,,,,,
2021-01-17T00:00:00.000Z,מעל גיל 60,1680,1045523,382021,0,345,229,0,33,59.9,0,333,538,0,31.9,140.8,,,,,,,,,,,,,,,,,,,,,
2021-01-17T00:00:00.000Z,כלל האוכלוסיה,6844,2201676,7083220,1,945,4701,14.6,42.9,66.4,1,381,800,14.6,17.3,11.3,,,,,,,,,,,,,,,,,,,,,
2021-01-17T00:00:00.000Z,מתחת לגיל 60,5164,1155869,6701483,1,598,4434,19.4,51.7,66.2,1,48,262,19.4,4.2,3.9,,,,,,,,,,,,,,,,,,,,,
2021-01-18T00:00:00.000Z,מעל גיל 60,11189,1042078,375957,3,584,306,26.8,56,81.4,0,328,539,0,31.5,143.4,,,,,,,,,,,,,,,,,,,,,
2021-01-18T00:00:00.000Z,מתחת לגיל 60,14910,1209601,6638005,2,810,8325,13.4,67,125.4,1,48,248,6.7,4,3.7,,,,,,,,,,,,,,,,,,,,,
2021-01-18T00:00:00.000Z,כלל האוכלוסיה,26099,2251963,7013678,5,1399,8714,19.2,62.1,124.2,1,376,787,3.8,16.7,11.2,,,,,,,,,,,,,,,,,,,,,
2021-01-19T00:00:00.000Z,מתחת לגיל 60,28470,1262468,6571578,6,785,6971,21.1,62.2,106.1,2,47,236,7,3.7,3.6,,,,,,,,,,,,,,,,,,,,,
2021-01-19T00:00:00.000Z,כלל האוכלוסיה,61748,2288939,6941053,8,1292,7325,13,56.4,105.5,2,402,773,3.2,17.6,11.1,,,,,,,,,,,,,,,,,,,,,
2021-01-19T00:00:00.000Z,מעל גיל 60,33271,1026194,369759,2,503,295,6,49,79.8,0,355,537,0,34.6,145.2,,,,,,,,,,,,,,,,,,,,,
2021-01-20T00:00:00.000Z,מעל גיל 60,72627,992555,364042,9,460,302,12.4,46.3,83,1,355,517,1.4,35.8,142,,,,,,,,,,,,,,,,,,,,,
2021-01-20T00:00:00.000Z,כלל האוכלוסיה,118590,2308671,6864479,17,1186,7161,14.3,51.4,104.3,3,407,758,2.5,17.6,11,,,,,,,,,,,,,,,,,,,,,
2021-01-20T00:00:00.000Z,מתחת לגיל 60,45941,1315854,6500721,8,722,6805,17.4,54.9,104.7,2,52,241,4.4,4,3.7,,,,,,,,,,,,,,,,,,,,,
2021-01-21T00:00:00.000Z,כלל האוכלוסיה,187378,2309589,6794773,25,987,6261,13.3,42.7,92.1,6,410,737,3.2,17.8,10.8,,,,,,,,,,,,,,,,,,,,,
2021-01-21T00:00:00.000Z,מעל גיל 60,122649,948935,357640,10,396,270,8.2,41.7,75.5,3,358,493,2.4,37.7,137.8,,,,,,,,,,,,,,,,,,,,,
2021-01-21T00:00:00.000Z,מתחת לגיל 60,64706,1360391,6437419,15,589,5941,23.2,43.3,92.3,3,52,244,4.6,3.8,3.8,,,,,,,,,,,,,,,,,,,,,
2021-01-22T00:00:00.000Z,כלל האוכלוסיה,223273,2311421,6757046,26,1041,6322,11.6,45,93.6,7,412,726,3.1,17.8,10.7,,,,,,,,,,,,,,,,,,,,,
2021-01-22T00:00:00.000Z,מתחת לגיל 60,72762,1386779,6402975,9,701,6057,12.4,50.5,94.6,3,52,250,4.1,3.7,3.9,,,,,,,,,,,,,,,,,,,,,
2021-01-22T00:00:00.000Z,מעל גיל 60,150482,924384,354358,16,339,231,10.6,36.7,65.2,4,360,476,2.7,38.9,134.3,,,,,,,,,,,,,,,,,,,,,
2021-01-23T00:00:00.000Z,כלל האוכלוסיה,249264,2325296,6717180,12,425,2012,4.8,18.3,30,8,427,733,3.2,18.4,10.9,,,,,,,,,,,,,,,,,,,,,
2021-01-23T00:00:00.000Z,מעל גיל 60,171348,906205,351671,7,144,111,4.1,15.9,31.6,5,370,475,2.9,40.8,135.1,,,,,,,,,,,,,,,,,,,,,
2021-01-23T00:00:00.000Z,מתחת לגיל 60,77887,1418830,6365799,5,279,1884,6.4,19.7,29.6,3,57,258,3.9,4,4.1,,,,,,,,,,,,,,,,,,,,,
2021-01-24T00:00:00.000Z,כלל האוכלוסיה,333841,2309668,6648231,29,814,4102,8.7,35.2,61.7,9,430,742,2.7,18.6,11.2,,,,,,,,,,,,,,,,,,,,,
2021-01-24T00:00:00.000Z,מעל גיל 60,231772,852007,345445,20,240,180,8.6,28.2,52.1,5,370,472,2.2,43.4,136.6,,,,,,,,,,,,,,,,,,,,,
2021-01-24T00:00:00.000Z,מתחת לגיל 60,101992,1457445,6303079,9,574,3881,8.8,39.4,61.6,4,60,270,3.9,4.1,4.3,,,,,,,,,,,,,,,,,,,,,
2021-01-25T00:00:00.000Z,כלל האוכלוסיה,454251,2270006,6567483,72,1255,7405,15.9,55.3,112.8,8,445,716,1.8,19.6,10.9,,,,,,,,,,,,,,,,,,,,,
2021-01-25T00:00:00.000Z,מעל גיל 60,309978,780305,338941,48,367,294,15.5,47,86.7,4,383,465,1.3,49.1,137.2,,,,,,,,,,,,,,,,,,,,,
2021-01-25T00:00:00.000Z,מתחת לגיל 60,144162,1489519,6228835,24,886,7068,16.6,59.5,113.5,4,62,250,2.8,4.2,4,,,,,,,,,,,,,,,,,,,,,
2021-01-26T00:00:00.000Z,מתחת לגיל 60,195368,1510796,6156352,31,797,6287,15.9,52.8,102.1,3,62,272,1.5,4.1,4.4,,,,,,,,,,,,,,,,,,,,,
2021-01-26T00:00:00.000Z,מעל גיל 60,396466,699833,332925,64,302,259,16.1,43.2,77.8,6,378,459,1.5,54,137.9,,,,,,,,,,,,,,,,,,,,,
2021-01-26T00:00:00.000Z,כלל האוכלוסיה,591989,2210767,6488984,95,1106,6600,16,50,101.7,9,440,732,1.5,19.9,11.3,,,,,,,,,,,,,,,,,,,,,
2021-01-27T00:00:00.000Z,מעל גיל 60,481479,620242,327503,70,252,242,14.5,40.6,73.9,7,350,450,1.5,56.4,137.4,,,,,,,,,,,,,,,,,,,,,
2021-01-27T00:00:00.000Z,מתחת לגיל 60,253954,1524499,6084063,46,911,6104,18.1,59.8,100.3,4,61,277,1.6,4,4.6,,,,,,,,,,,,,,,,,,,,,
2021-01-27T00:00:00.000Z,כלל האוכלוסיה,735615,2144852,6411273,116,1168,6443,15.8,54.5,100.5,11,411,728,1.5,19.2,11.4,,,,,,,,,,,,,,,,,,,,,
2021-01-28T00:00:00.000Z,מתחת לגיל 60,329219,1523800,6009497,57,920,5572,17.3,60.4,92.7,4,59,290,1.2,3.9,4.8,,,,,,,,,,,,,,,,,,,,,
2021-01-28T00:00:00.000Z,כלל האוכלוסיה,899826,2060057,6331857,173,1143,5868,19.2,55.5,92.7,14,412,745,1.6,20,11.8,,,,,,,,,,,,,,,,,,,,,
2021-01-28T00:00:00.000Z,מעל גיל 60,570396,536175,322653,116,222,253,20.3,41.4,78.4,10,353,455,1.8,65.8,141,,,,,,,,,,,,,,,,,,,,,
2021-01-29T00:00:00.000Z,כלל האוכלוסיה,970817,2025593,6295330,131,1073,5557,13.5,53,88.3,17,399,723,1.8,19.7,11.5,,,,,,,,,,,,,,,,,,,,,
2021-01-29T00:00:00.000Z,מעל גיל 60,607779,500718,320727,86,194,182,14.1,38.7,56.7,13,339,433,2.1,67.7,135,,,,,,,,,,,,,,,,,,,,,
2021-01-29T00:00:00.000Z,מתחת לגיל 60,362819,1524801,5974896,45,877,5342,12.4,57.5,89.4,4,60,290,1.1,3.9,4.9,,,,,,,,,,,,,,,,,,,,,
2021-01-30T00:00:00.000Z,כלל האוכלוסיה,1024330,2006380,6261030,38,445,2140,3.7,22.2,34.2,27,391,723,2.6,19.5,11.5,,,,,,,,,,,,,,,,,,,,,
2021-01-30T00:00:00.000Z,מתחת לגיל 60,389860,1530487,5942169,12,367,2023,3.1,24,34,5,59,292,1.3,3.9,4.9,,,,,,,,,,,,,,,,,,,,,
2021-01-30T00:00:00.000Z,מעל גיל 60,634240,475830,319154,26,78,102,4.1,16.4,32,22,332,431,3.5,69.8,135,,,,,,,,,,,,,,,,,,,,,
2021-01-31T00:00:00.000Z,מתחת לגיל 60,462046,1526633,5873837,47,875,3950,10.2,57.3,67.2,5,61,308,1.1,4,5.2,,,,,,,,,,,,,,,,,,,,,
2021-01-31T00:00:00.000Z,כלל האוכלוסיה,1164887,1939018,6187835,103,1008,4115,8.8,52,66.5,33,385,726,2.8,19.9,11.7,,,,,,,,,,,,,,,,,,,,,
2021-01-31T00:00:00.000Z,מעל גיל 60,702603,412330,314291,56,131,143,8,31.8,45.5,28,324,418,4,78.6,133,,,,,,,,,,,,,,,,,,,,,
2021-02-01T00:00:00.000Z,מעל גיל 60,765416,354881,308927,127,205,260,16.6,57.8,84.2,37,298,429,4.8,84,138.9,,,,,,,,,,,,,,,,,,,,,
2021-02-01T00:00:00.000Z,כלל האוכלוסיה,1304314,1881890,6105536,217,1444,7264,16.6,76.7,119,44,360,719,3.4,19.1,11.8,,,,,,,,,,,,,,,,,,,,,
2021-02-01T00:00:00.000Z,מתחת לגיל 60,538655,1526959,5796902,88,1234,6963,16.3,80.8,120.1,7,62,289,1.3,4.1,5,,,,,,,,,,,,,,,,,,,,,
2021-02-02T00:00:00.000Z,כלל האוכלוסיה,1430632,1825449,6035659,226,1259,6532,15.8,69,108.2,51,346,698,3.6,19,11.6,,,,,,,,,,,,,,,,,,,,,
2021-02-02T00:00:00.000Z,מעל גיל 60,822385,303195,303644,124,163,258,15.1,53.8,85,43,282,407,5.2,93,134,,,,,,,,,,,,,,,,,,,,,
2021-02-02T00:00:00.000Z,מתחת לגיל 60,607998,1522210,5732308,101,1093,6228,16.6,71.8,108.6,8,64,289,1.3,4.2,5,,,,,,,,,,,,,,,,,,,,,
2021-02-03T00:00:00.000Z,כלל האוכלוסיה,1555589,1760580,5975571,177,1212,6081,11.4,68.8,101.8,53,346,730,3.4,19.7,12.2,,,,,,,,,,,,,,,,,,,,,
2021-02-03T00:00:00.000Z,מעל גיל 60,878157,252313,298754,85,123,213,9.7,48.7,71.3,45,282,420,5.1,111.8,140.6,,,,,,,,,,,,,,,,,,,,,
2021-02-03T00:00:00.000Z,מתחת לגיל 60,677180,1508226,5677110,92,1086,5802,13.6,72,102.2,8,64,309,1.2,4.2,5.4,,,,,,,,,,,,,,,,,,,,,
2021-02-04T00:00:00.000Z,כלל האוכלוסיה,1686080,1702501,5903159,196,1077,5977,11.6,63.3,101.3,66,315,728,3.9,18.5,12.3,,,,,,,,,,,,,,,,,,,,,
2021-02-04T00:00:00.000Z,מעל גיל 60,930409,203957,294858,112,73,230,12,35.8,78,57,250,415,6.1,122.6,140.7,,,,,,,,,,,,,,,,,,,,,
2021-02-04T00:00:00.000Z,מתחת לגיל 60,755418,1498504,5608594,84,1002,5699,11.1,66.9,101.6,9,65,312,1.2,4.3,5.6,,,,,,,,,,,,,,,,,,,,,
2021-02-05T00:00:00.000Z,מתחת לגיל 60,799986,1485857,5576673,82,978,5094,10.3,65.8,91.3,10,71,334,1.3,4.8,6,,,,,,,,,,,,,,,,,,,,,
2021-02-05T00:00:00.000Z,מעל גיל 60,950518,185711,292995,85,93,218,8.9,50.1,74.4,55,242,407,5.8,130.3,138.9,,,,,,,,,,,,,,,,,,,,,
2021-02-05T00:00:00.000Z,כלל האוכלוסיה,1750757,1671608,5869375,168,1073,5344,9.6,64.2,91,65,313,742,3.7,18.7,12.6,,,,,,,,,,,,,,,,,,,,,
2021-02-06T00:00:00.000Z,מעל גיל 60,962058,175172,291994,33,46,122,3.4,26.3,41.8,54,229,424,5.6,130.7,145.2,,,,,,,,,,,,,,,,,,,,,
2021-02-06T00:00:00.000Z,מתחת לגיל 60,831135,1475247,5556134,33,396,2014,4,26.8,36.2,10,65,339,1.2,4.4,6.1,,,,,,,,,,,,,,,,,,,,,
2021-02-06T00:00:00.000Z,כלל האוכלוסיה,1793446,1650459,5847835,66,445,2146,3.7,27,36.7,64,294,764,3.6,17.8,13.1,,,,,,,,,,,,,,,,,,,,,
2021-02-07T00:00:00.000Z,מתחת לגיל 60,870158,1486532,5505826,68,774,3470,7.8,52.1,63,10,68,345,1.1,4.6,6.3,,,,,,,,,,,,,,,,,,,,,
2021-02-07T00:00:00.000Z,כלל האוכלוסיה,1852893,1644969,5793878,138,833,3626,7.4,50.6,62.6,66,292,783,3.6,17.8,13.5,,,,,,,,,,,,,,,,,,,,,
