date,amount,amountVirusDiagnosis,amountPersonTested,amountMagen,positiveAmount,positiveRate
2021-03-23T00:00:00.000Z,41462,39912,38370,5849,683,1.78
2021-03-24T00:00:00.000Z,45322,43679,41083,8003,478,1.16
2021-03-25T00:00:00.000Z,65419,63288,60155,11323,833,1.38
2021-03-26T00:00:00.000Z,48661,47302,45596,3446,519,1.14
2021-03-27T00:00:00.000Z,16849,16317,16195,49,230,1.42
2021-03-28T00:00:00.000Z,11487,11030,10954,52,130,1.19
2021-03-29T00:00:00.000Z,42369,40554,38482,9744,361,0.94
2021-03-30T00:00:00.000Z,44754,42872,39703,11322,443,1.12
2021-03-31T00:00:00.000Z,39679,37922,35939,9961,498,1.39
2021-04-01T00:00:00.000Z,35774,34112,32061,7955,336,1.05
2021-04-02T00:00:00.000Z,33877,32469,31661,1503,418,1.32
2021-04-03T00:00:00.000Z,12106,11573,11516,0,124,1.08
2021-04-04T00:00:00.000Z,32889,31035,29749,6290,195,0.66
2021-04-05T00:00:00.000Z,58150,55661,47813,20410,387,0.81
2021-04-06T00:00:00.000Z,60031,57403,48454,26180,303,0.63
2021-04-07T00:00:00.000Z,54048,51623,44233,22479,275,0.62
2021-04-08T00:00:00.000Z,43024,40845,37046,12798,210,0.57
2021-04-09T00:00:00.000Z,36064,34238,33978,264,221,0.65
2021-04-10T00:00:00.000Z,11188,10652,10589,1,88,0.83
2021-04-11T00:00:00.000Z,38995,37442,30775,15318,139,0.45
2021-04-12T00:00:00.000Z,61406,58620,48325,23238,218,0.45
2021-04-13T00:00:00.000Z,76061,73144,59093,31539,200,0.34
2021-04-14T00:00:00.000Z,57994,55489,46339,20207,202,0.44
2021-04-15T00:00:00.000Z,14282,13422,13349,643,96,0.72
2021-04-16T00:00:00.000Z,30617,29274,28866,689,105,0.36
2021-04-17T00:00:00.000Z,11152,10661,10586,53,88,0.83
2021-04-18T00:00:00.000Z,37458,35998,31132,11617,140,0.45
2021-04-19T00:00:00.000Z,52888,50343,42487,18505,137,0.32
2021-04-20T00:00:00.000Z,55068,52530,41693,23624,157,0.38
2021-04-21T00:00:00.000Z,47510,45722,38289,16780,118,0.31
2021-04-22T00:00:00.000Z,35039,33687,30439,7258,128,0.42
2021-04-23T00:00:00.000Z,35691,34296,33648,1023,109,0.32
2021-04-24T00:00:00.000Z,8762,8422,8379,49,41,0.49
2021-04-25T00:00:00.000Z,31159,29836,26902,5914,77,0.29
2021-04-26T00:00:00.000Z,39944,38190,34386,8460,94,0.27
2021-04-27T00:00:00.000Z,34208,32746,29847,6662,88,0.29
2021-04-28T00:00:00.000Z,36852,35609,33615,4272,95,0.28
2021-04-29T00:00:00.000Z,34642,33337,30657,3178,97,0.32
2021-04-30T00:00:00.000Z,36327,35143,34064,285,80,0.23
2021-05-01T00:00:00.000Z,9241,8875,8730,1,14,0.16
2021-05-02T00:00:00.000Z,28853,27569,24145,3908,51,0.21
2021-05-03T00:00:00.000Z,37993,36295,31809,6288,65,0.2
2021-05-04T00:00:00.000Z,39558,37862,32242,10179,63,0.2
2021-05-05T00:00:00.000Z,40603,38987,34582,8446,67,0.19
2021-05-06T00:00:00.000Z,31747,30688,27431,5077,48,0.17
2021-05-07T00:00:00.000Z,34022,32843,31572,887,33,0.1
2021-05-08T00:00:00.000Z,11584,11233,9989,0,18,0.18
2021-05-09T00:00:00.000Z,26930,25784,22485,4660,33,0.15
2021-05-10T00:00:00.000Z,40716,38846,33658,8478,53,0.16
2021-05-11T00:00:00.000Z,35995,34241,30204,7006,35,0.12
2021-05-12T00:00:00.000Z,31409,30065,27669,1682,27,0.1
2021-05-13T00:00:00.000Z,21744,20794,19956,1644,30,0.15
2021-05-14T00:00:00.000Z,21685,20756,19588,517,28,0.14
2021-05-15T00:00:00.000Z,5708,5377,5155,0,20,0.39
2021-05-16T00:00:00.000Z,15993,15236,14027,211,29,0.21
2021-05-17T00:00:00.000Z,9564,8945,8147,1,15,0.18
2021-05-18T00:00:00.000Z,27655,26020,22239,7454,22,0.1
2021-05-19T00:00:00.000Z,35438,33372,28510,11050,57,0.2
2021-05-20T00:00:00.000Z,24980,23696,20717,3831,33,0.16
2021-05-21T00:00:00.000Z,28446,27179,25596,231,22,0.09
2021-05-22T00:00:00.000Z,7576,7255,6580,0,14,0.21
2021-05-23T00:00:00.000Z,19560,18354,17135,2100,26,0.15
2021-05-24T00:00:00.000Z,37942,35942,30592,7856,27,0.09
2021-05-25T00:00:00.000Z,30189,28752,25386,6246,23,0.09
2021-05-26T00:00:00.000Z,28736,27468,24782,3981,15,0.06
2021-05-27T00:00:00.000Z,30693,29011,26213,5268,12,0.05
2021-05-28T00:00:00.000Z,33925,32728,30436,665,18,0.06
2021-05-29T00:00:00.000Z,10137,9747,8932,523,12,0.13
2021-05-30T00:00:00.000Z,22361,21129,18635,3228,3,0.02
2021-05-31T00:00:00.000Z,29553,27800,23860,6660,14,0.06
2021-06-01T00:00:00.000Z,25811,24111,20231,6931,48,0.24
2021-06-02T00:00:00.000Z,18805,17506,15856,2024,14,0.09
2021-06-03T00:00:00.000Z,17145,16046,14654,1898,11,0.08
2021-06-04T00:00:00.000Z,18710,17495,16781,52,31,0.18
2021-06-05T00:00:00.000Z,7653,7166,6817,0,5,0.07
2021-06-06T00:00:00.000Z,18021,16695,14789,2429,5,0.03
2021-06-07T00:00:00.000Z,25742,23880,21248,3668,6,0.03
2021-06-08T00:00:00.000Z,24809,23080,19713,6269,30,0.15
2021-06-09T00:00:00.000Z,18123,16763,15595,1707,6,0.04
2021-06-10T00:00:00.000Z,19056,17778,16503,1721,19,0.12
2021-06-11T00:00:00.000Z,18646,17300,16057,1,18,0.11
2021-06-12T00:00:00.000Z,11069,10439,9817,0,5,0.05
2021-06-13T00:00:00.000Z,21020,19546,17228,1351,3,0.02
2021-06-14T00:00:00.000Z,30825,28582,24040,5530,25,0.1
2021-06-15T00:00:00.000Z,28141,26120,20784,5458,26,0.13
2021-06-16T00:00:00.000Z,23157,21405,16938,1945,13,0.08
2021-06-17T00:00:00.000Z,21658,20030,15067,2270,26,0.17
2021-06-18T00:00:00.000Z,28803,26583,18321,1,35,0.19
2021-06-19T00:00:00.000Z,18711,17399,11723,1,46,0.39
2021-06-20T00:00:00.000Z,34771,32827,22351,2047,49,0.22
2021-06-21T00:00:00.000Z,50798,47366,29766,2633,125,0.42
2021-06-22T00:00:00.000Z,45840,42805,27252,6093,111,0.41
2021-06-23T00:00:00.000Z,43373,40560,27025,5048,141,0.52
2021-06-24T00:00:00.000Z,41435,39033,26524,3142,230,0.87
2021-06-25T00:00:00.000Z,58321,54312,36916,452,231,0.63
2021-06-26T00:00:00.000Z,33054,31381,20239,0,115,0.57
2021-06-27T00:00:00.000Z,40383,37836,27471,4050,145,0.53
2021-06-28T00:00:00.000Z,68178,63878,43179,7652,285,0.66
2021-06-29T00:00:00.000Z,68004,63861,43698,8461,294,0.67
2021-06-30T00:00:00.000Z,59262,55332,39041,8800,310,0.79
2021-07-01T00:00:00.000Z,63181,59444,41585,8587,295,0.71
2021-07-02T00:00:00.000Z,69345,64921,45025,4800,326,0.72
2021-07-03T00:00:00.000Z,39173,37193,24809,192,187,0.75
2021-07-04T00:00:00.000Z,49186,46304,32446,2871,349,1.08
2021-07-05T00:00:00.000Z,72993,68207,49127,12072,506,1.03
2021-07-06T00:00:00.000Z,85530,80163,54002,12058,528,0.98
2021-07-07T00:00:00.000Z,74835,69890,49688,17089,525,1.06
2021-07-08T00:00:00.000Z,71687,66984,47163,11727,464,0.98
2021-07-09T00:00:00.000Z,84713,78868,56849,8767,539,0.95
2021-07-10T00:00:00.000Z,50348,47387,31950,929,264,0.83
2021-07-11T00:00:00.000Z,59108,54767,38051,6259,424,1.11
2021-07-12T00:00:00.000Z,19650,18040,12460,5839,69,0.55
