gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,30-39,6 חודשים,155150,5.8,13,0.5,33,2.2,75,1.1
זכר,30-39,שנה,183209,5.8,24,0.6,47,2,217,1.8
זכר,30-39,חודש אחרון,19139,6.8,2,1.1,9,3.4,11,1.4
נקבה,30-39,מתחילת קורונה,340040,8.5,36,0.3,101,1.7,583,2
נקבה,30-39,3 חודשים,192816,9,4,0.2,11,0.9,50,0.9
נקבה,30-39,שנה,278002,8.8,15,0.4,40,1.7,224,1.9
נקבה,30-39,חודש אחרון,25615,9.1,0,0,5,1.9,9,1.1
נקבה,30-39,6 חודשים,238745,8.9,4,0.2,18,1.2,74,1.1
זכר,40-49,מתחילת קורונה,211001,5.3,119,1.1,263,4.4,1399,4.9
זכר,40-49,3 חודשים,115345,5.4,14,0.6,39,3.3,113,1.9
זכר,40-49,6 חודשים,144174,5.4,25,1,64,4.3,156,2.3
זכר,40-49,שנה,166872,5.3,54,1.3,116,4.8,470,3.9
זכר,40-49,חודש אחרון,17272,6.1,2,1.1,7,2.7,9,1.1
נקבה,40-49,מתחילת קורונה,299844,7.5,75,0.7,136,2.3,956,3.4
נקבה,40-49,3 חודשים,174919,8.2,8,0.4,16,1.3,68,1.2
נקבה,40-49,שנה,246001,7.8,20,0.5,52,2.2,333,2.8
נקבה,40-49,חודש אחרון,24856,8.8,1,0.5,7,2.7,4,0.5
נקבה,40-49,6 חודשים,217157,8.1,14,0.5,27,1.8,103,1.5
זכר,50-59,מתחילת קורונה,141553,3.5,377,3.5,541,9.1,2218,7.8
זכר,50-59,חודש אחרון,13081,4.6,4,2.2,20,7.7,26,3.3
זכר,50-59,3 חודשים,77282,3.6,51,2.3,88,7.3,262,4.5
זכר,50-59,6 חודשים,96034,3.6,75,2.9,124,8.4,324,4.7
זכר,50-59,שנה,108776,3.4,140,3.3,208,8.7,705,5.9
נקבה,50-59,מתחילת קורונה,197971,5,197,1.9,251,4.2,1555,5.4
נקבה,50-59,חודש אחרון,20262,7.2,2,1.1,6,2.3,17,2.2
נקבה,50-59,3 חודשים,117833,5.5,33,1.5,46,3.8,168,2.9
נקבה,50-59,6 חודשים,143307,5.3,43,1.7,66,4.5,228,3.3
נקבה,50-59,שנה,159351,5,79,1.8,118,4.9,528,4.4
זכר,60-69,מתחילת קורונה,98333,2.5,988,9.3,917,15.4,3245,11.4
זכר,60-69,3 חודשים,53701,2.5,156,6.9,137,11.4,510,8.8
זכר,60-69,6 חודשים,67756,2.5,191,7.4,176,11.9,620,9.1
זכר,60-69,שנה,75922,2.4,352,8.2,296,12.3,1158,9.7
זכר,60-69,חודש אחרון,11202,4,10,5.4,35,13.4,65,8.3
נקבה,60-69,מתחילת קורונה,129238,3.2,545,5.1,499,8.4,2187,7.7
נקבה,60-69,חודש אחרון,16641,5.9,8,4.3,22,8.4,44,5.6
נקבה,60-69,3 חודשים,78371,3.7,90,4,84,7,365,6.3
נקבה,60-69,6 חודשים,95741,3.6,119,4.6,114,7.7,448,6.5
נקבה,60-69,שנה,105558,3.3,249,5.8,217,9,879,7.4
זכר,70-79,מתחילת קורונה,55053,1.4,1612,15.2,1001,16.8,3614,12.7
זכר,70-79,חודש אחרון,8122,2.9,34,18.4,45,17.2,115,14.7
זכר,70-79,3 חודשים,31642,1.5,302,13.4,196,16.3,817,14
זכר,70-79,6 חודשים,39518,1.5,343,13.3,217,14.6,936,13.7
זכר,70-79,שנה,43923,1.4,590,13.8,354,14.7,1512,12.7
נקבה,70-79,מתחילת קורונה,65964,1.7,1016,9.6,572,9.6,2736,9.6
נקבה,70-79,3 חודשים,40016,1.9,207,9.2,125,10.4,609,10.5
נקבה,70-79,שנה,54009,1.7,425,9.9,245,10.2,1195,10
נקבה,70-79,חודש אחרון,10224,3.6,15,8.1,26,10,76,9.7
נקבה,70-79,6 חודשים,48746,1.8,254,9.8,157,10.6,722,10.6
זכר,80-89,מתחילת קורונה,20989,0.5,1872,17.6,630,10.6,2990,10.5
זכר,80-89,חודש אחרון,2881,1,41,22.2,35,13.4,134,17.1
זכר,80-89,3 חודשים,11565,0.5,447,19.8,157,13.1,893,15.3
זכר,80-89,6 חודשים,13996,0.5,480,18.6,176,11.9,991,14.5
זכר,80-89,שנה,15985,0.5,770,18,262,10.9,1492,12.5
נקבה,80-89,מתחילת קורונה,29679,0.7,1710,16.1,472,7.9,3101,10.9
נקבה,80-89,חודש אחרון,3767,1.3,24,13,19,7.3,119,15.2
נקבה,80-89,3 חודשים,16662,0.8,416,18.5,131,10.9,914,15.7
נקבה,80-89,6 חודשים,19801,0.7,455,17.6,144,9.7,1023,15
נקבה,80-89,שנה,22469,0.7,725,16.9,220,9.2,1529,12.8
זכר,90+,חודש אחרון,526,0.2,20,10.8,8,3.1,63,8
זכר,90+,מתחילת קורונה,4684,0.1,842,7.9,139,2.3,996,3.5
זכר,90+,3 חודשים,2469,0.1,241,10.7,43,3.6,372,6.4
זכר,90+,6 חודשים,2971,0.1,254,9.8,45,3,404,5.9
זכר,90+,שנה,3403,0.1,354,8.3,61,2.5,523,4.4
נקבה,90+,מתחילת קורונה,9253,0.2,1111,10.5,136,2.3,1481,5.2
נקבה,90+,חודש אחרון,949,0.3,21,11.4,9,3.4,70,8.9
נקבה,90+,3 חודשים,4799,0.2,259,11.5,43,3.6,469,8.1
נקבה,90+,6 חודשים,5661,0.2,292,11.3,48,3.2,526,7.7
נקבה,90+,שנה,6480,0.2,452,10.6,65,2.7,770,6.5
