date,amount,recovered
2020-10-26T00:00:00.000Z,884,1320
2020-10-27T00:00:00.000Z,887,984
2020-10-28T00:00:00.000Z,723,1323
2020-10-29T00:00:00.000Z,644,1457
2020-10-30T00:00:00.000Z,680,1077
2020-10-31T00:00:00.000Z,228,804
2020-11-01T00:00:00.000Z,658,1546
2020-11-02T00:00:00.000Z,788,928
2020-11-03T00:00:00.000Z,846,745
2020-11-04T00:00:00.000Z,769,638
2020-11-05T00:00:00.000Z,570,859
2020-11-06T00:00:00.000Z,691,905
2020-11-07T00:00:00.000Z,212,693
2020-11-08T00:00:00.000Z,534,685
2020-11-09T00:00:00.000Z,719,937
2020-11-10T00:00:00.000Z,675,338
2020-11-11T00:00:00.000Z,763,1110
2020-11-12T00:00:00.000Z,836,1222
2020-11-13T00:00:00.000Z,761,744
2020-11-14T00:00:00.000Z,292,428
2020-11-15T00:00:00.000Z,625,980
2020-11-16T00:00:00.000Z,873,669
2020-11-17T00:00:00.000Z,829,585
2020-11-18T00:00:00.000Z,794,808
2020-11-19T00:00:00.000Z,771,759
2020-11-20T00:00:00.000Z,773,684
2020-11-21T00:00:00.000Z,422,453
2020-11-22T00:00:00.000Z,763,1020
2020-11-23T00:00:00.000Z,959,662
2020-11-24T00:00:00.000Z,857,554
2020-11-25T00:00:00.000Z,1079,856
2020-11-26T00:00:00.000Z,1087,944
2020-11-27T00:00:00.000Z,1032,704
2020-11-28T00:00:00.000Z,581,428
2020-11-29T00:00:00.000Z,1025,1121
2020-11-30T00:00:00.000Z,1258,748
2020-12-01T00:00:00.000Z,1199,710
2020-12-02T00:00:00.000Z,1588,854
2020-12-03T00:00:00.000Z,1451,1454
2020-12-04T00:00:00.000Z,1516,874
2020-12-05T00:00:00.000Z,1002,604
2020-12-06T00:00:00.000Z,1364,1423
2020-12-07T00:00:00.000Z,1854,932
2020-12-08T00:00:00.000Z,1754,910
2020-12-09T00:00:00.000Z,1828,1043
2020-12-10T00:00:00.000Z,256,210
