gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,20-29,3 חודשים,136156,5.4,2,0.1,9,0.7,34,0.6
זכר,20-29,6 חודשים,142178,5.4,3,0.1,15,1,43,0.6
נקבה,20-29,מתחילת קורונה,337209,8.6,22,0.2,58,1,270,1
נקבה,20-29,חודש אחרון,25408,8.6,0,0,1,0.3,1,0.1
נקבה,20-29,3 חודשים,209150,8.3,5,0.2,10,0.8,18,0.3
נקבה,20-29,6 חודשים,218516,8.3,7,0.3,14,0.9,41,0.6
נקבה,20-29,שנה,254301,8.2,9,0.2,22,0.9,98,0.8
זכר,30-39,שנה,179597,5.8,24,0.6,49,2,218,1.8
זכר,30-39,מתחילת קורונה,232376,5.9,52,0.5,102,1.7,624,2.2
זכר,30-39,חודש אחרון,19928,6.8,3,1.4,13,3.9,9,1
זכר,30-39,6 חודשים,152124,5.8,13,0.5,34,2.2,81,1.2
זכר,30-39,3 חודשים,146259,5.8,9,0.4,25,2.1,52,0.9
נקבה,30-39,3 חודשים,224266,8.9,4,0.2,11,0.9,52,0.9
נקבה,30-39,מתחילת קורונה,333556,8.5,36,0.3,101,1.7,582,2.1
נקבה,30-39,חודש אחרון,26350,9,0,0,6,1.8,7,0.8
נקבה,30-39,6 חודשים,233880,8.9,5,0.2,19,1.2,83,1.2
נקבה,30-39,שנה,271811,8.8,16,0.4,44,1.8,231,1.9
זכר,40-49,שנה,163707,5.3,55,1.3,121,4.9,477,4
זכר,40-49,חודש אחרון,18250,6.2,3,1.4,12,3.6,14,1.6
זכר,40-49,מתחילת קורונה,207869,5.3,118,1.1,263,4.4,1399,4.9
זכר,40-49,3 חודשים,135981,5.4,14,0.6,42,3.5,121,2
זכר,40-49,6 חודשים,141463,5.4,28,1.1,70,4.6,182,2.6
נקבה,40-49,מתחילת קורונה,293464,7.5,75,0.7,136,2.3,953,3.4
נקבה,40-49,חודש אחרון,25993,8.8,1,0.5,7,2.1,9,1
נקבה,40-49,3 חודשים,203843,8.1,10,0.4,17,1.4,74,1.2
נקבה,40-49,6 חודשים,211921,8,14,0.5,31,2,124,1.8
נקבה,40-49,שנה,239877,7.7,22,0.5,56,2.3,339,2.9
זכר,50-59,מתחילת קורונה,138789,3.5,376,3.6,538,9.1,2209,7.8
זכר,50-59,חודש אחרון,13359,4.5,6,2.7,25,7.6,30,3.5
זכר,50-59,שנה,105989,3.4,145,3.4,217,8.8,719,6.1
זכר,50-59,3 חודשים,90350,3.6,53,2.3,89,7.4,271,4.5
זכר,50-59,6 חודשים,93504,3.5,78,3,132,8.6,355,5.1
נקבה,50-59,מתחילת קורונה,192759,4.9,196,1.9,251,4.2,1550,5.5
נקבה,50-59,חודש אחרון,20581,7,4,1.8,8,2.4,20,2.3
נקבה,50-59,3 חודשים,134452,5.3,33,1.4,48,4,177,2.9
נקבה,50-59,6 חודשים,138624,5.3,45,1.7,67,4.4,250,3.6
נקבה,50-59,שנה,154305,5,82,1.9,125,5.1,538,4.5
זכר,60-69,שנה,73016,2.4,360,8.4,301,12.3,1159,9.8
זכר,60-69,חודש אחרון,10635,3.6,27,12.3,52,15.8,75,8.7
זכר,60-69,מתחילת קורונה,95388,2.4,985,9.3,914,15.4,3228,11.4
זכר,60-69,3 חודשים,62957,2.5,158,6.9,138,11.5,532,8.9
זכר,60-69,6 חודשים,64967,2.5,208,7.9,187,12.2,641,9.2
נקבה,60-69,מתחילת קורונה,124430,3.2,541,5.1,497,8.4,2173,7.7
נקבה,60-69,חודש אחרון,15715,5.3,10,4.6,29,8.8,43,5
נקבה,60-69,שנה,100840,3.3,254,5.9,227,9.2,882,7.4
נקבה,60-69,3 חודשים,88560,3.5,90,3.9,86,7.1,377,6.3
נקבה,60-69,6 חודשים,91264,3.5,128,4.8,125,8.1,474,6.8
זכר,70-79,מתחילת קורונה,52670,1.3,1602,15.2,996,16.8,3587,12.7
זכר,70-79,חודש אחרון,7407,2.5,35,16,51,15.5,128,14.8
זכר,70-79,3 חודשים,36059,1.4,306,13.4,193,16,846,14.1
זכר,70-79,6 חודשים,37228,1.4,351,13.3,219,14.3,937,13.4
זכר,70-79,שנה,41560,1.3,589,13.7,356,14.5,1499,12.6
נקבה,70-79,3 חודשים,44380,1.8,214,9.4,123,10.2,631,10.5
נקבה,70-79,מתחילת קורונה,62797,1.6,1010,9.6,566,9.6,2715,9.6
נקבה,70-79,חודש אחרון,9238,3.1,21,9.6,33,10,95,11
נקבה,70-79,6 חודשים,45721,1.7,267,10.1,165,10.7,732,10.5
נקבה,70-79,שנה,50900,1.6,433,10.1,251,10.2,1188,10
זכר,80-89,שנה,15054,0.5,761,17.7,260,10.6,1465,12.3
זכר,80-89,חודש אחרון,2501,0.9,36,16.4,40,12.1,146,16.9
זכר,80-89,מתחילת קורונה,20029,0.5,1853,17.6,622,10.5,2952,10.4
זכר,80-89,6 חודשים,13087,0.5,477,18.1,175,11.4,977,14
זכר,80-89,3 חודשים,12715,0.5,443,19.4,158,13.1,915,15.2
נקבה,80-89,מתחילת קורונה,28410,0.7,1700,16.1,466,7.9,3071,10.8
נקבה,80-89,חודש אחרון,3282,1.1,33,15.1,26,7.9,137,15.9
נקבה,80-89,3 חודשים,18118,0.7,424,18.6,128,10.6,943,15.7
נקבה,80-89,6 חודשים,18607,0.7,465,17.6,143,9.3,1018,14.6
נקבה,80-89,שנה,21236,0.7,727,16.9,217,8.8,1517,12.8
זכר,90+,חודש אחרון,416,0.1,21,9.6,8,2.4,59,6.8
זכר,90+,6 חודשים,2782,0.1,252,9.5,45,2.9,388,5.6
זכר,90+,מתחילת קורונה,4477,0.1,834,7.9,138,2.3,974,3.4
זכר,90+,3 חודשים,2707,0.1,242,10.6,43,3.6,373,6.2
זכר,90+,שנה,3204,0.1,351,8.2,62,2.5,503,4.2
נקבה,90+,שנה,6150,0.2,441,10.3,63,2.6,745,6.3
נקבה,90+,חודש אחרון,795,0.3,18,8.2,8,2.4,63,7.3
נקבה,90+,מתחילת קורונה,8909,0.2,1099,10.4,133,2.2,1451,5.1
נקבה,90+,6 חודשים,5325,0.2,287,10.9,46,3,509,7.3
נקבה,90+,3 חודשים,5189,0.2,262,11.5,41,3.4,472,7.9
