day_date,age_group,vaccinated_amount_cum,vaccinated_procces_amount_cum,not_vaccinated_amount_cum,verified_amount_vaccinated,verified_amount_vaccinated_procces,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_vaccinated_procces_normalized,verified_not_vaccinated_normalized,Serious_amount_vaccinated,Serious_amount_vaccinated_procces,Serious_amount_not_vaccinated,Serious_vaccinated_normalized,Serious_vaccinated_procces_normalized,Serious_not_vaccinated_normalized
2021-06-17T00:00:00.000Z,מתחת לגיל 60,4001954,169877,3690685,8,0,17,0.2,0,0.5,0,1,6,0,0.6,0.2
2021-06-17T00:00:00.000Z,מעל גיל 60,1296686,22418,110120,1,0,0,0.1,0,0,2,0,11,0.2,0,10
2021-06-17T00:00:00.000Z,כלל האוכלוסיה,5298912,192341,3800487,9,0,17,0.2,0,0.4,2,1,17,0,0.5,0.4
2021-06-18T00:00:00.000Z,כלל האוכלוסיה,5299462,192876,3799402,12,1,22,0.2,0.5,0.6,2,1,16,0,0.5,0.4
2021-06-18T00:00:00.000Z,מתחת לגיל 60,4002301,170393,3689822,11,1,20,0.3,0.6,0.5,0,1,6,0,0.6,0.2
2021-06-18T00:00:00.000Z,מעל גיל 60,1296889,22437,109898,1,0,0,0.1,0,0,2,0,10,0.2,0,9.1
2021-06-19T00:00:00.000Z,כלל האוכלוסיה,5299594,192886,3799260,6,1,39,0.1,0.5,1,2,1,16,0,0.5,0.4
2021-06-19T00:00:00.000Z,מתחת לגיל 60,4002244,170401,3689871,5,1,39,0.1,0.6,1.1,0,1,6,0,0.6,0.2
2021-06-19T00:00:00.000Z,מעל גיל 60,1297078,22439,109707,1,0,0,0.1,0,0,2,0,10,0.2,0,9.1
2021-06-20T00:00:00.000Z,כלל האוכלוסיה,5301221,194486,3796033,20,4,25,0.4,2.1,0.7,3,1,17,0.1,0.5,0.4
2021-06-20T00:00:00.000Z,מתחת לגיל 60,4003553,172027,3686936,15,4,24,0.4,2.3,0.7,0,1,7,0,0.6,0.2
2021-06-20T00:00:00.000Z,מעל גיל 60,1297396,22413,109415,5,0,0,0.4,0,0,3,0,10,0.2,0,9.1
2021-06-21T00:00:00.000Z,מתחת לגיל 60,4005118,175202,3682196,31,7,74,0.8,4,2,0,1,7,0,0.6,0.2
2021-06-21T00:00:00.000Z,מעל גיל 60,1297742,22368,109114,10,0,2,0.8,0,1.8,3,0,10,0.2,0,9.2
2021-06-21T00:00:00.000Z,כלל האוכלוסיה,5303132,197616,3790992,41,7,77,0.8,3.5,2,3,1,17,0.1,0.5,0.4
2021-06-22T00:00:00.000Z,מעל גיל 60,1298122,22347,108755,10,0,0,0.8,0,0,3,0,12,0.2,0,11
2021-06-22T00:00:00.000Z,מתחת לגיל 60,4006401,180312,3675803,30,7,62,0.7,3.9,1.7,0,1,8,0,0.6,0.2
2021-06-22T00:00:00.000Z,כלל האוכלוסיה,5304795,202705,3784240,40,7,63,0.8,3.5,1.7,3,1,20,0.1,0.5,0.5
2021-06-23T00:00:00.000Z,מתחת לגיל 60,4007342,189551,3665623,39,4,86,1,2.1,2.3,0,1,7,0,0.5,0.2
2021-06-23T00:00:00.000Z,כלל האוכלוסיה,5306075,211972,3773693,48,4,88,0.9,1.9,2.3,3,1,19,0.1,0.5,0.5
2021-06-23T00:00:00.000Z,מעל גיל 60,1298461,22375,108388,9,0,1,0.7,0,0.9,3,0,12,0.2,0,11.1
2021-06-24T00:00:00.000Z,מעל גיל 60,1298788,22443,107993,34,0,2,2.6,0,1.9,3,0,11,0.2,0,10.2
2021-06-24T00:00:00.000Z,כלל האוכלוסיה,5307619,222276,3761845,102,7,120,1.9,3.1,3.2,3,1,18,0.1,0.4,0.5
2021-06-24T00:00:00.000Z,מתחת לגיל 60,4008559,199787,3654170,68,7,118,1.7,3.5,3.2,0,1,7,0,0.5,0.2
2021-06-25T00:00:00.000Z,כלל האוכלוסיה,5308148,228667,3754925,96,4,130,1.8,1.7,3.5,4,1,17,0.1,0.4,0.5
2021-06-25T00:00:00.000Z,מעל גיל 60,1299011,22472,107741,29,0,3,2.2,0,2.8,4,0,10,0.3,0,9.3
2021-06-25T00:00:00.000Z,מתחת לגיל 60,4008865,206149,3647502,67,4,127,1.7,1.9,3.5,0,1,7,0,0.5,0.2
2021-06-26T00:00:00.000Z,מתחת לגיל 60,4008785,208212,3645519,28,5,66,0.7,2.4,1.8,0,1,7,0,0.5,0.2
2021-06-26T00:00:00.000Z,כלל האוכלוסיה,5308263,230740,3752737,44,5,67,0.8,2.2,1.8,5,1,17,0.1,0.4,0.5
2021-06-26T00:00:00.000Z,מעל גיל 60,1299206,22482,107536,16,0,1,1.2,0,0.9,5,0,10,0.4,0,9.3
2021-06-27T00:00:00.000Z,מעל גיל 60,1299573,22558,107093,24,0,1,1.8,0,0.9,5,0,9,0.4,0,8.4
2021-06-27T00:00:00.000Z,כלל האוכלוסיה,5310058,242477,3739205,68,2,75,1.3,0.8,2,5,2,15,0.1,0.8,0.4
2021-06-27T00:00:00.000Z,מתחת לגיל 60,4010213,219873,3632430,44,2,73,1.1,0.9,2,0,2,6,0,0.9,0.2
2021-06-28T00:00:00.000Z,מתחת לגיל 60,4011657,232327,3618532,85,12,147,2.1,5.2,4.1,0,1,6,0,0.4,0.2
2021-06-28T00:00:00.000Z,מעל גיל 60,1299938,22634,106652,39,0,5,3,0,4.7,4,0,9,0.3,0,8.4
2021-06-28T00:00:00.000Z,כלל האוכלוסיה,5311867,255007,3724866,124,12,152,2.3,4.7,4.1,4,1,15,0.1,0.4,0.4
2021-06-29T00:00:00.000Z,כלל האוכלוסיה,5313671,269717,3708352,114,10,170,2.1,3.7,4.6,4,1,15,0.1,0.4,0.4
2021-06-29T00:00:00.000Z,מתחת לגיל 60,4013086,246888,3602542,85,10,165,2.1,4.1,4.6,0,1,6,0,0.4,0.2
2021-06-29T00:00:00.000Z,מעל גיל 60,1300313,22783,106128,29,0,2,2.2,0,1.9,4,0,9,0.3,0,8.5
2021-06-30T00:00:00.000Z,מתחת לגיל 60,4014967,260717,3586832,88,16,158,2.2,6.1,4.4,0,0,5,0,0,0.1
2021-06-30T00:00:00.000Z,מעל גיל 60,1300728,22930,105566,42,0,2,3.2,0,1.9,7,0,10,0.5,0,9.5
2021-06-30T00:00:00.000Z,כלל האוכלוסיה,5315967,283693,3692080,130,16,164,2.4,5.6,4.4,7,0,15,0.1,0,0.4
2021-07-01T00:00:00.000Z,מתחת לגיל 60,4017357,274487,3570672,105,11,133,2.6,4,3.7,0,1,5,0,0.4,0.1
2021-07-01T00:00:00.000Z,מעל גיל 60,1301146,23043,105035,41,0,6,3.2,0,5.7,7,0,10,0.5,0,9.5
2021-07-01T00:00:00.000Z,כלל האוכלוסיה,5318775,297576,3675389,146,11,140,2.7,3.7,3.8,7,1,15,0.1,0.3,0.4
2021-07-02T00:00:00.000Z,כלל האוכלוסיה,5320310,305703,3665727,146,11,171,2.7,3.6,4.7,8,0,17,0.2,0,0.5
2021-07-02T00:00:00.000Z,מתחת לגיל 60,4018615,282517,3561384,110,11,165,2.7,3.9,4.6,0,0,6,0,0,0.2
2021-07-02T00:00:00.000Z,מעל גיל 60,1301423,23140,104661,36,0,6,2.8,0,5.7,8,0,11,0.6,0,10.5
2021-07-03T00:00:00.000Z,מעל גיל 60,1301633,23172,104419,21,0,1,1.6,0,1,9,0,11,0.7,0,10.5
2021-07-03T00:00:00.000Z,מתחת לגיל 60,4018705,284776,3559035,57,2,104,1.4,0.7,2.9,0,0,7,0,0,0.2
2021-07-03T00:00:00.000Z,כלל האוכלוסיה,5320610,307994,3663136,79,2,105,1.5,0.6,2.9,9,0,18,0.2,0,0.5
2021-07-04T00:00:00.000Z,מעל גיל 60,1302090,23302,103832,50,0,2,3.8,0,1.9,11,0,9,0.8,0,8.7
2021-07-04T00:00:00.000Z,מתחת לגיל 60,4023420,297106,3541990,126,6,161,3.1,2,4.5,0,0,8,0,0,0.2
2021-07-04T00:00:00.000Z,כלל האוכלוסיה,5325782,320454,3645504,176,6,164,3.3,1.9,4.5,11,0,17,0.2,0,0.5
2021-07-05T00:00:00.000Z,מעל גיל 60,1302549,23407,103268,54,0,4,4.1,0,3.9,11,0,10,0.8,0,9.7
2021-07-05T00:00:00.000Z,כלל האוכלוסיה,5331486,332391,3627863,213,20,271,4,6,7.5,11,0,20,0.2,0,0.6
2021-07-05T00:00:00.000Z,מתחת לגיל 60,4028665,308938,3524913,159,20,262,3.9,6.5,7.4,0,0,10,0,0,0.3
2021-07-06T00:00:00.000Z,מתחת לגיל 60,4034378,320285,3507853,169,27,254,4.2,8.4,7.2,1,0,12,0,0,0.3
2021-07-06T00:00:00.000Z,כלל האוכלוסיה,5337713,343864,3610163,230,28,269,4.3,8.1,7.5,13,0,22,0.2,0,0.6
2021-07-06T00:00:00.000Z,מעל גיל 60,1303063,23533,102628,61,1,14,4.7,4.2,13.6,12,0,10,0.9,0,9.7
2021-07-07T00:00:00.000Z,מעל גיל 60,1303550,23637,102037,75,0,4,5.8,0,3.9,16,0,10,1.2,0,9.8
2021-07-07T00:00:00.000Z,כלל האוכלוסיה,5343681,353181,3594878,261,25,238,4.9,7.1,6.6,17,0,23,0.3,0,0.6
2021-07-07T00:00:00.000Z,מתחת לגיל 60,4039859,329498,3493159,186,25,231,4.6,7.6,6.6,1,0,13,0,0,0.4
2021-07-08T00:00:00.000Z,מתחת לגיל 60,4045436,339675,3477405,205,11,180,5.1,3.2,5.2,0,0,12,0,0,0.3
2021-07-08T00:00:00.000Z,כלל האוכלוסיה,5349777,363470,3578493,268,14,184,5,3.9,5.1,18,0,23,0.3,0,0.6
2021-07-08T00:00:00.000Z,מעל גיל 60,1304069,23749,101406,63,3,3,4.8,12.6,3,18,0,11,1.4,0,10.8
2021-07-09T00:00:00.000Z,מתחת לגיל 60,4048218,347486,3466812,191,19,238,4.7,5.5,6.9,2,0,11,0,0,0.3
2021-07-09T00:00:00.000Z,כלל האוכלוסיה,5352888,371353,3567499,271,21,242,5.1,5.7,6.8,19,0,20,0.4,0,0.6
2021-07-09T00:00:00.000Z,מעל גיל 60,1304398,23821,101005,80,2,3,6.1,8.4,3,17,0,9,1.3,0,8.9
2021-07-10T00:00:00.000Z,מתחת לגיל 60,4048660,351645,3462211,104,12,124,2.6,3.4,3.6,2,0,9,0,0,0.3
2021-07-10T00:00:00.000Z,כלל האוכלוסיה,5353560,375561,3562619,125,12,124,2.3,3.2,3.5,19,0,20,0.4,0,0.6
2021-07-10T00:00:00.000Z,מעל גיל 60,1304628,23870,100726,21,0,0,1.6,0,0,17,0,11,1.3,0,10.9
2021-07-11T00:00:00.000Z,מעל גיל 60,1305231,23558,100435,66,0,2,5.1,0,2,25,0,12,1.9,0,11.9
2021-07-11T00:00:00.000Z,כלל האוכלוסיה,5359819,370686,3561235,267,18,158,5,4.9,4.4,27,0,20,0.5,0,0.6
2021-07-11T00:00:00.000Z,מתחת לגיל 60,4054316,347082,3461118,201,18,156,5,5.2,4.5,2,0,8,0,0,0.2
2021-07-12T00:00:00.000Z,מעל גיל 60,1305719,23328,100177,97,0,8,7.4,0,8,25,0,10,1.9,0,10
2021-07-12T00:00:00.000Z,כלל האוכלוסיה,5366287,366534,3558919,415,22,325,7.7,6,9.1,26,0,19,0.5,0,0.5
2021-07-12T00:00:00.000Z,מתחת לגיל 60,4060296,343160,3459060,318,22,314,7.8,6.4,9.1,1,0,9,0,0,0.3
2021-07-13T00:00:00.000Z,כלל האוכלוסיה,5373229,362435,3556076,402,25,319,7.5,6.9,9,25,0,20,0.5,0,0.6
2021-07-13T00:00:00.000Z,מעל גיל 60,1306295,23039,99890,92,0,12,7,0,12,24,0,10,1.8,0,10
2021-07-13T00:00:00.000Z,מתחת לגיל 60,4066662,339350,3456504,310,25,305,7.6,7.4,8.8,1,0,10,0,0,0.3
2021-07-14T00:00:00.000Z,מתחת לגיל 60,4072025,336233,3454258,316,28,329,7.8,8.3,9.5,1,0,9,0,0,0.3
2021-07-14T00:00:00.000Z,כלל האוכלוסיה,5379128,359117,3553495,404,28,340,7.5,7.8,9.6,32,0,19,0.6,0,0.5
2021-07-14T00:00:00.000Z,מעל גיל 60,1306831,22838,99555,87,0,10,6.7,0,10,31,0,10,2.4,0,10
2021-07-15T00:00:00.000Z,מעל גיל 60,1307388,22617,99219,99,0,4,7.6,0,4,30,1,9,2.3,4.4,9.1
2021-07-15T00:00:00.000Z,כלל האוכלוסיה,5385208,355934,3550598,438,38,387,8.1,10.7,10.9,31,1,22,0.6,0.3,0.6
2021-07-15T00:00:00.000Z,מתחת לגיל 60,4077548,333271,3451697,339,38,382,8.3,11.4,11.1,1,0,13,0,0,0.4
2021-07-16T00:00:00.000Z,מתחת לגיל 60,4080692,331064,3450760,433,40,508,10.6,12.1,14.7,0,0,10,0,0,0.3
2021-07-16T00:00:00.000Z,מעל גיל 60,1307760,22498,98966,131,1,12,10,4.4,12.1,29,1,9,2.2,4.4,9.1
2021-07-16T00:00:00.000Z,כלל האוכלוסיה,5388724,353608,3549408,564,41,525,10.5,11.6,14.8,29,1,19,0.5,0.3,0.5
2021-07-17T00:00:00.000Z,כלל האוכלוסיה,5389854,352797,3549089,231,24,177,4.3,6.8,5,35,1,22,0.6,0.3,0.6
2021-07-17T00:00:00.000Z,מעל גיל 60,1307993,22469,98762,65,0,2,5,0,2,35,1,10,2.7,4.5,10.1
2021-07-17T00:00:00.000Z,מתחת לגיל 60,4081589,330282,3450645,165,24,175,4,7.3,5.1,0,0,12,0,0,0.3
2021-07-18T00:00:00.000Z,כלל האוכלוסיה,5393700,350983,3547057,453,28,356,8.4,8,10,41,1,24,0.8,0.3,0.7
2021-07-18T00:00:00.000Z,מעל גיל 60,1308283,22470,98471,101,0,10,7.7,0,10.2,40,1,10,3.1,4.5,10.2
2021-07-18T00:00:00.000Z,מתחת לגיל 60,4085145,328467,3448904,352,28,341,8.6,8.5,9.9,1,0,14,0,0,0.4
2021-07-19T00:00:00.000Z,כלל האוכלוסיה,5398232,349570,3543938,692,48,645,12.8,13.7,18.2,43,1,17,0.8,0.3,0.5
2021-07-19T00:00:00.000Z,מעל גיל 60,1308462,22627,98135,131,2,8,10,8.8,8.2,41,1,10,3.1,4.4,10.2
2021-07-19T00:00:00.000Z,מתחת לגיל 60,4089498,326897,3446121,561,46,629,13.7,14.1,18.3,2,0,7,0,0,0.2
2021-07-20T00:00:00.000Z,מתחת לגיל 60,4095602,323033,3443881,581,37,583,14.2,11.5,16.9,2,0,11,0,0,0.3
2021-07-20T00:00:00.000Z,מעל גיל 60,1308734,22731,97759,186,0,14,14.2,0,14.3,36,2,11,2.8,8.8,11.3
2021-07-20T00:00:00.000Z,כלל האוכלוסיה,5404608,345810,3541322,767,37,606,14.2,10.7,17.1,38,2,22,0.7,0.6,0.6
2021-07-21T00:00:00.000Z,כלל האוכלוסיה,5412603,340070,3539067,708,31,607,13.1,9.1,17.2,38,2,27,0.7,0.6,0.8
2021-07-21T00:00:00.000Z,מתחת לגיל 60,4103382,317242,3441892,531,31,582,12.9,9.8,16.9,3,0,14,0.1,0,0.4
2021-07-21T00:00:00.000Z,מעל גיל 60,1308949,22782,97493,177,0,18,13.5,0,18.5,35,2,13,2.7,8.8,13.3
2021-07-22T00:00:00.000Z,מעל גיל 60,1309071,23004,97149,149,3,15,11.4,13,15.4,40,2,14,3.1,8.7,14.4
2021-07-22T00:00:00.000Z,כלל האוכלוסיה,5422310,333182,3536248,662,39,582,12.2,11.7,16.5,45,2,29,0.8,0.6,0.8
2021-07-22T00:00:00.000Z,מתחת לגיל 60,4112967,310132,3439417,513,36,563,12.5,11.6,16.4,5,0,15,0.1,0,0.4
2021-07-23T00:00:00.000Z,כלל האוכלוסיה,5428219,329189,3534332,781,28,631,14.4,8.5,17.9,54,2,30,1,0.6,0.8
2021-07-23T00:00:00.000Z,מעל גיל 60,1309179,23127,96918,196,0,10,15,0,10.3,48,2,13,3.7,8.6,13.4
2021-07-23T00:00:00.000Z,מתחת לגיל 60,4118768,306016,3437732,585,28,613,14.2,9.1,17.8,6,0,17,0.1,0,0.5
2021-07-24T00:00:00.000Z,מעל גיל 60,1309288,23204,96732,126,2,9,9.6,8.6,9.3,50,3,14,3.8,12.9,14.5
2021-07-24T00:00:00.000Z,מתחת לגיל 60,4119892,305279,3437345,395,22,415,9.6,7.2,12.1,8,0,14,0.2,0,0.4
2021-07-24T00:00:00.000Z,כלל האוכלוסיה,5429452,328529,3533759,521,24,427,9.6,7.3,12.1,58,3,28,1.1,0.9,0.8
2021-07-25T00:00:00.000Z,כלל האוכלוסיה,5439688,322685,3529367,791,36,587,14.5,11.2,16.6,64,3,30,1.2,0.9,0.9
2021-07-25T00:00:00.000Z,מעל גיל 60,1309457,23442,96325,166,1,16,12.7,4.3,16.6,58,3,13,4.4,12.8,13.5
2021-07-25T00:00:00.000Z,מתחת לגיל 60,4129959,299197,3433360,625,35,568,15.1,11.7,16.5,6,0,17,0.1,0,0.5
2021-07-26T00:00:00.000Z,מעל גיל 60,1309602,23684,95938,302,3,28,23.1,12.7,29.2,73,3,17,5.6,12.7,17.7
2021-07-26T00:00:00.000Z,כלל האוכלוסיה,5452213,315837,3523690,1213,38,885,22.2,12,25.1,81,3,39,1.5,0.9,1.1
2021-07-26T00:00:00.000Z,מתחת לגיל 60,4142339,292107,3428070,911,35,850,22,12,24.8,8,0,22,0.2,0,0.6
2021-07-27T00:00:00.000Z,מעל גיל 60,1311132,22546,95546,292,3,26,22.3,13.3,27.2,90,3,27,6.9,13.3,28.3
2021-07-27T00:00:00.000Z,כלל האוכלוסיה,5465830,307636,3518274,1250,50,986,22.9,16.3,28,99,4,52,1.8,1.3,1.5
2021-07-27T00:00:00.000Z,מתחת לגיל 60,4154426,285044,3423046,956,47,943,23,16.5,27.5,9,1,25,0.2,0.4,0.7
2021-07-28T00:00:00.000Z,מעל גיל 60,1311428,22609,95187,285,4,32,21.7,17.7,33.6,81,4,28,6.2,17.7,29.4
2021-07-28T00:00:00.000Z,כלל האוכלוסיה,5478013,299336,3514391,1157,52,982,21.1,17.4,27.9,91,5,55,1.7,1.7,1.6
2021-07-28T00:00:00.000Z,מתחת לגיל 60,4166316,276681,3419519,871,48,938,20.9,17.3,27.4,10,1,27,0.2,0.4,0.8
2021-07-29T00:00:00.000Z,מתחת לגיל 60,4179741,267474,3415301,884,35,891,21.1,13.1,26.1,9,1,28,0.2,0.4,0.8
2021-07-29T00:00:00.000Z,כלל האוכלוסיה,5491702,290263,3509775,1206,38,932,22,13.1,26.6,88,5,60,1.6,1.7,1.7
2021-07-29T00:00:00.000Z,מעל גיל 60,1311692,22743,94789,321,3,30,24.5,13.2,31.6,79,4,32,6,17.6,33.8
2021-07-30T00:00:00.000Z,מעל גיל 60,1311903,22829,94492,365,3,23,27.8,13.1,24.3,105,4,35,8,17.5,37
2021-07-30T00:00:00.000Z,מתחת לגיל 60,4187871,261595,3413050,966,40,1031,23.1,15.3,30.2,8,1,25,0.2,0.4,0.7
2021-07-30T00:00:00.000Z,כלל האוכלוסיה,5500043,284470,3507227,1331,44,1066,24.2,15.5,30.4,113,5,60,2.1,1.8,1.7
2021-07-31T00:00:00.000Z,מתחת לגיל 60,4189193,261496,3411827,834,36,978,19.9,13.8,28.7,9,2,26,0.2,0.8,0.8
2021-07-31T00:00:00.000Z,מעל גיל 60,1312079,22896,94249,220,2,20,16.8,8.7,21.2,116,5,41,8.8,21.8,43.5
2021-07-31T00:00:00.000Z,כלל האוכלוסיה,5501541,284438,3505761,1054,38,1006,19.2,13.4,28.7,125,7,67,2.3,2.5,1.9
2021-08-01T00:00:00.000Z,מעל גיל 60,1312334,23026,93864,253,1,26,19.3,4.3,27.7,116,5,41,8.8,21.7,43.7
2021-08-01T00:00:00.000Z,מתחת לגיל 60,4205021,248364,3409131,879,29,922,20.9,11.7,27,9,2,26,0.2,0.8,0.8
2021-08-01T00:00:00.000Z,כלל האוכלוסיה,5517624,271436,3502680,1132,30,962,20.5,11.1,27.5,125,7,67,2.3,2.6,1.9
2021-08-02T00:00:00.000Z,מעל גיל 60,1312648,23119,93457,518,3,47,39.5,13,50.3,127,5,39,9.7,21.6,41.7
2021-08-02T00:00:00.000Z,מתחת לגיל 60,4218863,237202,3406451,1506,60,1712,35.7,25.3,50.3,13,1,30,0.3,0.4,0.9
2021-08-02T00:00:00.000Z,כלל האוכלוסיה,5531780,260367,3499593,2026,63,1769,36.6,24.2,50.5,140,6,69,2.5,2.3,2
2021-08-03T00:00:00.000Z,מתחת לגיל 60,4232755,226191,3403570,1338,69,1441,31.6,30.5,42.3,12,1,28,0.3,0.4,0.8
2021-08-03T00:00:00.000Z,כלל האוכלוסיה,5545992,249489,3496259,1732,76,1503,31.2,30.5,43,154,7,71,2.8,2.8,2
2021-08-03T00:00:00.000Z,מעל גיל 60,1312968,23252,93004,393,6,49,29.9,25.8,52.7,142,6,43,10.8,25.8,46.2
2021-08-04T00:00:00.000Z,מתחת לגיל 60,4245167,216879,3400470,1498,49,1503,35.3,22.6,44.2,10,1,33,0.2,0.5,1
2021-08-04T00:00:00.000Z,מעל גיל 60,1313327,23337,92560,381,2,52,29,8.6,56.2,140,6,45,10.7,25.7,48.6
2021-08-04T00:00:00.000Z,כלל האוכלוסיה,5558763,240262,3492715,1882,52,1573,33.9,21.6,45,150,7,78,2.7,2.9,2.2
2021-08-05T00:00:00.000Z,מתחת לגיל 60,4259425,206593,3396498,1632,59,1625,38.3,28.6,47.8,11,1,34,0.3,0.5,1
2021-08-05T00:00:00.000Z,מעל גיל 60,1313747,23416,92061,491,4,57,37.4,17.1,61.9,157,7,52,12,29.9,56.5
2021-08-05T00:00:00.000Z,כלל האוכלוסיה,5573441,230055,3488244,2125,63,1693,38.1,27.4,48.5,168,8,86,3,3.5,2.5
2021-08-06T00:00:00.000Z,מעל גיל 60,1314124,23379,91721,474,2,51,36.1,8.6,55.6,164,7,53,12.5,29.9,57.8
2021-08-06T00:00:00.000Z,כלל האוכלוסיה,5584645,221210,3485885,2061,61,1764,36.9,27.6,50.6,177,8,90,3.2,3.6,2.6
2021-08-06T00:00:00.000Z,מתחת לגיל 60,4270252,197785,3394479,1585,59,1702,37.1,29.8,50.1,13,1,37,0.3,0.5,1.1
2021-08-07T00:00:00.000Z,מעל גיל 60,1314369,23362,91493,292,3,33,22.2,12.8,36.1,193,5,64,14.7,21.4,70
2021-08-07T00:00:00.000Z,מתחת לגיל 60,4273693,195092,3393731,1240,39,1317,29,20,38.8,16,1,46,0.4,0.5,1.4
2021-08-07T00:00:00.000Z,כלל האוכלוסיה,5588331,218500,3484909,1532,42,1354,27.4,19.2,38.9,209,6,110,3.7,2.7,3.2
2021-08-08T00:00:00.000Z,כלל האוכלוסיה,5591882,219941,3479917,1870,52,1518,33.4,23.6,43.6,233,6,123,4.2,2.7,3.5
2021-08-08T00:00:00.000Z,מתחת לגיל 60,4276862,196387,3389267,1465,50,1454,34.3,25.5,42.9,20,1,47,0.5,0.5,1.4
2021-08-08T00:00:00.000Z,מעל גיל 60,1314751,23508,90965,405,2,51,30.8,8.5,56.1,213,5,76,16.2,21.3,83.5
2021-08-09T00:00:00.000Z,מעל גיל 60,1315223,23559,90442,696,10,97,52.9,42.4,107.3,214,8,84,16.3,34,92.9
2021-08-09T00:00:00.000Z,כלל האוכלוסיה,5595288,221828,3474624,3420,111,2839,61.1,50,81.7,234,10,133,4.2,4.5,3.8
2021-08-09T00:00:00.000Z,מתחת לגיל 60,4279796,198223,3384497,2723,101,2724,63.6,51,80.5,20,2,49,0.5,1,1.4
2021-08-10T00:00:00.000Z,מעל גיל 60,1315811,23525,89888,686,4,59,52.1,17,65.6,219,9,87,16.6,38.3,96.8
2021-08-10T00:00:00.000Z,מתחת לגיל 60,4282800,200178,3379538,2530,94,2451,59.1,47,72.5,24,1,53,0.6,0.5,1.6
2021-08-10T00:00:00.000Z,כלל האוכלוסיה,5598880,223749,3469111,3216,98,2532,57.4,43.8,73,243,10,140,4.3,4.5,4
2021-08-11T00:00:00.000Z,מתחת לגיל 60,4285632,202323,3374561,2667,98,2500,62.2,48.4,74.1,26,0,57,0.6,0,1.7
2021-08-11T00:00:00.000Z,מעל גיל 60,1316471,23494,89259,651,4,78,49.5,17,87.4,222,10,87,16.9,42.6,97.5
2021-08-11T00:00:00.000Z,כלל האוכלוסיה,5602372,225863,3463505,3318,102,2596,59.2,45.2,75,248,10,144,4.4,4.4,4.2
2021-08-12T00:00:00.000Z,מתחת לגיל 60,4288978,205348,3368190,2618,81,2634,61,39.4,78.2,27,0,66,0.6,0,2
2021-08-12T00:00:00.000Z,מעל גיל 60,1317186,23411,88627,701,2,88,53.2,8.5,99.3,252,10,97,19.1,42.7,109.4
2021-08-12T00:00:00.000Z,כלל האוכלוסיה,5606433,228805,3456502,3320,83,2737,59.2,36.3,79.2,279,10,163,5,4.4,4.7
2021-08-13T00:00:00.000Z,כלל האוכלוסיה,5608402,230584,3452754,3098,94,2737,55.2,40.8,79.3,276,11,183,4.9,4.8,5.3
2021-08-13T00:00:00.000Z,מתחת לגיל 60,4290470,207210,3364836,2513,91,2630,58.6,43.9,78.2,25,1,74,0.6,0.5,2.2
2021-08-13T00:00:00.000Z,מעל גיל 60,1317663,23328,88233,584,3,81,44.3,12.9,91.8,251,10,109,19,42.9,123.5
2021-08-14T00:00:00.000Z,מעל גיל 60,1317992,23336,87896,396,4,50,30,17.1,56.9,268,8,117,20.3,34.3,133.1
2021-08-14T00:00:00.000Z,מתחת לגיל 60,4290840,208746,3362930,1869,77,1791,43.6,36.9,53.3,25,1,72,0.6,0.5,2.1
2021-08-14T00:00:00.000Z,כלל האוכלוסיה,5609101,232128,3450511,2266,81,1859,40.4,34.9,53.9,293,9,189,5.2,3.9,5.5
2021-08-15T00:00:00.000Z,מעל גיל 60,1318764,23203,87257,434,3,87,32.9,12.9,99.7,276,9,124,20.9,38.8,142.1
2021-08-15T00:00:00.000Z,מתחת לגיל 60,4293888,212228,3356400,2297,98,2229,53.5,46.2,66.4,41,2,84,1,0.9,2.5
2021-08-15T00:00:00.000Z,כלל האוכלוסיה,5612921,235477,3443342,2732,102,2339,48.7,43.3,67.9,317,11,208,5.6,4.7,6
2021-08-16T00:00:00.000Z,מעל גיל 60,1319587,23069,86568,786,6,113,59.6,26,130.5,260,11,133,19.7,47.7,153.6
2021-08-16T00:00:00.000Z,מתחת לגיל 60,4296767,215645,3350104,3723,160,3938,86.6,74.2,117.5,39,1,86,0.9,0.5,2.6
2021-08-16T00:00:00.000Z,כלל האוכלוסיה,5616623,238760,3436357,4516,166,4080,80.4,69.5,118.7,299,12,219,5.3,5,6.4
2021-08-17T00:00:00.000Z,מתחת לגיל 60,4299838,219394,3343284,3469,137,3606,80.7,62.4,107.9,48,0,91,1.1,0,2.7
2021-08-17T00:00:00.000Z,מעל גיל 60,1320498,22861,85865,542,5,103,41,21.9,120,276,10,147,20.9,43.7,171.2
2021-08-17T00:00:00.000Z,כלל האוכלוסיה,5620605,242301,3428834,4018,142,3738,71.5,58.6,109,324,10,238,5.8,4.1,6.9
2021-08-18T00:00:00.000Z,מתחת לגיל 60,4302649,224548,3335319,3372,141,3696,78.4,62.8,110.8,56,1,98,1.3,0.4,2.9
2021-08-18T00:00:00.000Z,כלל האוכלוסיה,5624202,247307,3420231,3924,146,3852,69.8,59,112.6,327,12,255,5.8,4.9,7.5
2021-08-18T00:00:00.000Z,מעל גיל 60,1321284,22713,85227,550,5,114,41.6,22,133.8,271,11,157,20.5,48.4,184.2
2021-08-19T00:00:00.000Z,מעל גיל 60,1322090,22455,84679,327,7,72,24.7,31.2,85,278,13,151,21,57.9,178.3
