gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,70-79,שנה,36287,1.4,452,11,275,10.2,1287,9.6
נקבה,70-79,חודש אחרון,26861,1.5,93,9.2,75,10.3,396,10.4
זכר,80-89,שנה,11117,0.4,657,16,256,9.5,1395,10.5
זכר,80-89,חודש אחרון,7852,0.4,191,18.9,97,13.3,575,15.1
זכר,80-89,6 חודשים,9873,0.4,445,16.8,175,10.5,1024,11.8
זכר,80-89,3 חודשים,8597,0.4,203,17.8,104,12.1,616,14.7
זכר,80-89,מתחילת קורונה,15696,0.5,1604,17.3,579,10.6,2734,10.4
נקבה,80-89,6 חודשים,14029,0.6,444,16.8,149,8.9,1065,12.2
נקבה,80-89,חודש אחרון,11331,0.6,196,19.4,78,10.7,604,15.8
נקבה,80-89,שנה,15758,0.6,668,16.3,220,8.1,1504,11.3
נקבה,80-89,3 חודשים,12281,0.6,214,18.7,83,9.6,638,15.2
נקבה,80-89,מתחילת קורונה,22122,0.7,1477,15.9,428,7.8,2821,10.7
זכר,90+,שנה,2492,0.1,266,6.5,49,1.8,435,3.3
זכר,90+,3 חודשים,1915,0.1,109,9.5,22,2.6,223,5.3
זכר,90+,6 חודשים,2209,0.1,189,7.1,34,2,334,3.8
זכר,90+,חודש אחרון,1766,0.1,107,10.6,22,3,219,5.7
זכר,90+,מתחילת קורונה,3658,0.1,700,7.5,119,2.2,892,3.4
נקבה,90+,3 חודשים,3718,0.2,148,13,31,3.6,334,8
נקבה,90+,חודש אחרון,3468,0.2,134,13.3,28,3.8,313,8.2
נקבה,90+,שנה,4793,0.2,391,9.5,57,2.1,705,5.3
נקבה,90+,6 חודשים,4243,0.2,284,10.7,46,2.8,547,6.3
נקבה,90+,מתחילת קורונה,7312,0.2,974,10.5,121,2.2,1375,5.2
