dayDate,ageGroup,verified,verifiedNormalized,avgVerifiedAmount7Days
2020-10-29T00:00:00.000Z,12-15,36,5.66,41
2020-10-29T00:00:00.000Z,16-19,45,7.61,65
2020-10-30T00:00:00.000Z,0-4,41,5.19,42
2020-10-30T00:00:00.000Z,5-11,52,4.2,57
2020-10-30T00:00:00.000Z,12-15,48,7.55,38
2020-10-30T00:00:00.000Z,16-19,57,9.64,60
2020-10-31T00:00:00.000Z,0-4,14,1.77,42
2020-10-31T00:00:00.000Z,5-11,10,0.81,56
2020-10-31T00:00:00.000Z,12-15,11,1.73,38
2020-10-31T00:00:00.000Z,16-19,9,1.52,59
2020-11-01T00:00:00.000Z,0-4,40,5.07,43
2020-11-01T00:00:00.000Z,5-11,48,3.88,57
2020-11-01T00:00:00.000Z,12-15,28,4.4,37
2020-11-01T00:00:00.000Z,16-19,53,8.96,61
2020-11-02T00:00:00.000Z,0-4,60,7.6,46
2020-11-02T00:00:00.000Z,5-11,62,5.01,55
2020-11-02T00:00:00.000Z,12-15,46,7.23,37
2020-11-02T00:00:00.000Z,16-19,58,9.81,56
2020-11-03T00:00:00.000Z,0-4,74,9.37,46
2020-11-03T00:00:00.000Z,5-11,66,5.33,52
2020-11-03T00:00:00.000Z,12-15,44,6.92,37
2020-11-03T00:00:00.000Z,16-19,67,11.33,52
2020-11-04T00:00:00.000Z,0-4,33,4.18,44
2020-11-04T00:00:00.000Z,5-11,59,4.77,51
2020-11-04T00:00:00.000Z,12-15,47,7.39,37
2020-11-04T00:00:00.000Z,16-19,71,12.01,51
2020-11-05T00:00:00.000Z,0-4,30,3.8,41
2020-11-05T00:00:00.000Z,5-11,43,3.47,48
2020-11-05T00:00:00.000Z,12-15,37,5.82,37
2020-11-05T00:00:00.000Z,16-19,46,7.78,51
2020-11-06T00:00:00.000Z,0-4,35,4.43,40
2020-11-06T00:00:00.000Z,5-11,55,4.44,49
2020-11-06T00:00:00.000Z,12-15,38,5.98,35
2020-11-06T00:00:00.000Z,16-19,38,6.43,48
2020-11-07T00:00:00.000Z,0-4,10,1.27,40
2020-11-07T00:00:00.000Z,5-11,22,1.78,50
2020-11-07T00:00:00.000Z,12-15,12,1.89,36
2020-11-07T00:00:00.000Z,16-19,13,2.2,49
2020-11-08T00:00:00.000Z,0-4,20,2.53,37
2020-11-08T00:00:00.000Z,5-11,40,3.23,49
2020-11-08T00:00:00.000Z,12-15,29,4.56,36
2020-11-08T00:00:00.000Z,16-19,53,8.96,49
2020-11-09T00:00:00.000Z,0-4,46,5.83,35
2020-11-09T00:00:00.000Z,5-11,57,4.6,48
2020-11-09T00:00:00.000Z,12-15,45,7.08,36
2020-11-09T00:00:00.000Z,16-19,51,8.62,48
2020-11-10T00:00:00.000Z,0-4,31,3.93,29
2020-11-10T00:00:00.000Z,5-11,55,4.44,47
2020-11-10T00:00:00.000Z,12-15,55,8.65,37
2020-11-10T00:00:00.000Z,16-19,54,9.13,46
2020-11-11T00:00:00.000Z,0-4,39,4.94,30
2020-11-11T00:00:00.000Z,5-11,68,5.49,48
2020-11-11T00:00:00.000Z,12-15,45,7.08,37
2020-11-11T00:00:00.000Z,16-19,61,10.32,45
2020-11-12T00:00:00.000Z,0-4,44,5.57,32
2020-11-12T00:00:00.000Z,5-11,98,7.91,56
2020-11-12T00:00:00.000Z,12-15,44,6.92,38
2020-11-12T00:00:00.000Z,16-19,53,8.96,46
2020-11-13T00:00:00.000Z,0-4,30,3.8,31
2020-11-13T00:00:00.000Z,5-11,92,7.43,61
2020-11-13T00:00:00.000Z,12-15,41,6.45,38
2020-11-13T00:00:00.000Z,16-19,60,10.15,49
2020-11-14T00:00:00.000Z,0-4,14,1.77,32
2020-11-14T00:00:00.000Z,5-11,25,2.02,62
2020-11-14T00:00:00.000Z,12-15,22,3.46,40
2020-11-14T00:00:00.000Z,16-19,22,3.72,50
2020-11-15T00:00:00.000Z,0-4,19,2.41,31
2020-11-15T00:00:00.000Z,5-11,65,5.25,65
2020-11-15T00:00:00.000Z,12-15,31,4.87,40
2020-11-15T00:00:00.000Z,16-19,40,6.76,48
2020-11-16T00:00:00.000Z,0-4,39,4.94,30
2020-11-16T00:00:00.000Z,5-11,74,5.98,68
2020-11-16T00:00:00.000Z,12-15,43,6.76,40
2020-11-16T00:00:00.000Z,16-19,78,13.19,52
2020-11-17T00:00:00.000Z,0-4,32,4.05,31
2020-11-17T00:00:00.000Z,5-11,60,4.85,68
2020-11-17T00:00:00.000Z,12-15,51,8.02,39
2020-11-17T00:00:00.000Z,16-19,76,12.85,55
2020-11-18T00:00:00.000Z,0-4,46,5.83,32
2020-11-18T00:00:00.000Z,5-11,51,4.12,66
2020-11-18T00:00:00.000Z,12-15,35,5.5,38
2020-11-18T00:00:00.000Z,16-19,75,12.68,57
2020-11-19T00:00:00.000Z,0-4,32,4.05,30
2020-11-19T00:00:00.000Z,5-11,87,7.03,64
2020-11-19T00:00:00.000Z,12-15,36,5.66,37
2020-11-19T00:00:00.000Z,16-19,80,13.53,61
2020-11-20T00:00:00.000Z,0-4,34,4.31,30
2020-11-20T00:00:00.000Z,5-11,86,6.95,64
2020-11-20T00:00:00.000Z,12-15,51,8.02,38
2020-11-20T00:00:00.000Z,16-19,53,8.96,60
2020-11-21T00:00:00.000Z,0-4,14,1.77,30
2020-11-21T00:00:00.000Z,5-11,52,4.2,67
2020-11-21T00:00:00.000Z,12-15,31,4.87,39
2020-11-21T00:00:00.000Z,16-19,28,4.74,61
2020-11-22T00:00:00.000Z,0-4,31,3.93,32
2020-11-22T00:00:00.000Z,5-11,69,5.57,68
2020-11-22T00:00:00.000Z,12-15,40,6.29,41
2020-11-22T00:00:00.000Z,16-19,70,11.84,65
2020-11-23T00:00:00.000Z,0-4,42,5.32,33
2020-11-23T00:00:00.000Z,5-11,104,8.4,72
2020-11-23T00:00:00.000Z,12-15,40,6.29,40
2020-11-23T00:00:00.000Z,16-19,98,16.57,68
2020-11-24T00:00:00.000Z,0-4,39,4.94,34
2020-11-24T00:00:00.000Z,5-11,76,6.14,75
2020-11-24T00:00:00.000Z,12-15,57,8.96,41
2020-11-24T00:00:00.000Z,16-19,56,9.47,65
2020-11-25T00:00:00.000Z,0-4,39,4.94,33
2020-11-25T00:00:00.000Z,5-11,102,8.24,82
2020-11-25T00:00:00.000Z,12-15,66,10.38,45
2020-11-25T00:00:00.000Z,16-19,92,15.56,68
2020-11-26T00:00:00.000Z,0-4,53,6.71,36
2020-11-26T00:00:00.000Z,5-11,111,8.96,85
2020-11-26T00:00:00.000Z,12-15,65,10.22,50
2020-11-26T00:00:00.000Z,16-19,81,13.7,68
2020-11-27T00:00:00.000Z,0-4,37,4.69,36
2020-11-27T00:00:00.000Z,5-11,89,7.19,86
2020-11-27T00:00:00.000Z,12-15,64,10.06,51
2020-11-27T00:00:00.000Z,16-19,101,17.08,75
2020-11-28T00:00:00.000Z,0-4,33,4.18,39
2020-11-28T00:00:00.000Z,5-11,55,4.44,86
2020-11-28T00:00:00.000Z,12-15,36,5.66,52
2020-11-28T00:00:00.000Z,16-19,29,4.9,75
2020-11-29T00:00:00.000Z,0-4,35,4.43,39
2020-11-29T00:00:00.000Z,5-11,85,6.86,88
2020-11-29T00:00:00.000Z,12-15,48,7.55,53
2020-11-29T00:00:00.000Z,16-19,79,13.36,76
2020-11-30T00:00:00.000Z,0-4,49,6.21,40
2020-11-30T00:00:00.000Z,5-11,109,8.8,89
2020-11-30T00:00:00.000Z,12-15,78,12.26,59
2020-11-30T00:00:00.000Z,16-19,84,14.21,74
2020-12-01T00:00:00.000Z,0-4,57,7.22,43
2020-12-01T00:00:00.000Z,5-11,117,9.45,95
2020-12-01T00:00:00.000Z,12-15,67,10.54,60
2020-12-01T00:00:00.000Z,16-19,99,16.74,80
2020-12-02T00:00:00.000Z,0-4,54,6.84,45
2020-12-02T00:00:00.000Z,5-11,122,9.85,98
2020-12-02T00:00:00.000Z,12-15,92,14.47,64
2020-12-02T00:00:00.000Z,16-19,181,30.61,93
2020-12-03T00:00:00.000Z,0-4,43,5.45,44
2020-12-03T00:00:00.000Z,5-11,145,11.71,103
2020-12-03T00:00:00.000Z,12-15,86,13.52,67
2020-12-03T00:00:00.000Z,16-19,142,24.01,102
2020-12-04T00:00:00.000Z,0-4,58,7.35,47
2020-12-04T00:00:00.000Z,5-11,156,12.6,112
2020-12-04T00:00:00.000Z,12-15,107,16.82,73
2020-12-04T00:00:00.000Z,16-19,122,20.63,105
2020-12-05T00:00:00.000Z,0-4,44,5.57,48
2020-12-05T00:00:00.000Z,5-11,124,10.01,122
2020-12-05T00:00:00.000Z,12-15,47,7.39,75
2020-12-05T00:00:00.000Z,16-19,79,13.36,112
2020-12-06T00:00:00.000Z,0-4,58,7.35,51
2020-12-06T00:00:00.000Z,5-11,123,9.93,128
2020-12-06T00:00:00.000Z,12-15,73,11.48,78
2020-12-06T00:00:00.000Z,16-19,109,18.43,116
2020-12-07T00:00:00.000Z,0-4,64,8.11,54
2020-12-07T00:00:00.000Z,5-11,181,14.62,138
2020-12-07T00:00:00.000Z,12-15,108,16.98,82
2020-12-07T00:00:00.000Z,16-19,157,26.55,127
2020-12-08T00:00:00.000Z,0-4,73,9.25,56
2020-12-08T00:00:00.000Z,5-11,202,16.31,150
2020-12-08T00:00:00.000Z,12-15,76,11.95,84
2020-12-08T00:00:00.000Z,16-19,122,20.63,130
2020-12-09T00:00:00.000Z,0-4,80,10.13,60
2020-12-09T00:00:00.000Z,5-11,166,13.41,156
2020-12-09T00:00:00.000Z,12-15,122,19.18,88
2020-12-09T00:00:00.000Z,16-19,163,27.56,127
2020-12-10T00:00:00.000Z,0-4,95,12.03,67
2020-12-10T00:00:00.000Z,5-11,203,16.39,165
2020-12-10T00:00:00.000Z,12-15,121,19.03,93
2020-12-10T00:00:00.000Z,16-19,138,23.34,127
2020-12-11T00:00:00.000Z,0-4,72,9.12,69
2020-12-11T00:00:00.000Z,5-11,178,14.38,168
2020-12-11T00:00:00.000Z,12-15,107,16.82,93
2020-12-11T00:00:00.000Z,16-19,185,31.29,136
2020-12-12T00:00:00.000Z,0-4,56,7.09,71
2020-12-12T00:00:00.000Z,5-11,137,11.06,170
2020-12-12T00:00:00.000Z,12-15,80,12.58,98
2020-12-12T00:00:00.000Z,16-19,88,14.88,137
2020-12-13T00:00:00.000Z,0-4,59,7.47,71
2020-12-13T00:00:00.000Z,5-11,166,13.41,176
2020-12-13T00:00:00.000Z,12-15,116,18.24,104
2020-12-13T00:00:00.000Z,16-19,145,24.52,142
2020-12-14T00:00:00.000Z,0-4,93,11.78,75
2020-12-14T00:00:00.000Z,5-11,236,19.06,184
2020-12-14T00:00:00.000Z,12-15,186,29.25,115
2020-12-14T00:00:00.000Z,16-19,188,31.79,147
2020-12-15T00:00:00.000Z,0-4,126,15.96,83
2020-12-15T00:00:00.000Z,5-11,318,25.68,200
2020-12-15T00:00:00.000Z,12-15,187,29.4,131
2020-12-15T00:00:00.000Z,16-19,278,47.01,169
2020-12-16T00:00:00.000Z,0-4,99,12.54,85
2020-12-16T00:00:00.000Z,5-11,259,20.92,213
2020-12-16T00:00:00.000Z,12-15,216,33.96,144
2020-12-16T00:00:00.000Z,16-19,252,42.62,182
2020-12-17T00:00:00.000Z,0-4,110,13.94,87
2020-12-17T00:00:00.000Z,5-11,312,25.2,229
2020-12-17T00:00:00.000Z,12-15,196,30.82,155
2020-12-17T00:00:00.000Z,16-19,236,39.91,196
2020-12-18T00:00:00.000Z,0-4,133,16.85,96
2020-12-18T00:00:00.000Z,5-11,291,23.5,245
2020-12-18T00:00:00.000Z,12-15,219,34.44,171
2020-12-18T00:00:00.000Z,16-19,195,32.98,197
2020-12-19T00:00:00.000Z,0-4,72,9.12,98
2020-12-19T00:00:00.000Z,5-11,189,15.26,253
2020-12-19T00:00:00.000Z,12-15,125,19.65,177
2020-12-19T00:00:00.000Z,16-19,145,24.52,205
2020-12-20T00:00:00.000Z,0-4,132,16.72,109
2020-12-20T00:00:00.000Z,5-11,322,26.01,275
2020-12-20T00:00:00.000Z,12-15,183,28.77,187
2020-12-20T00:00:00.000Z,16-19,247,41.77,220
2020-12-21T00:00:00.000Z,0-4,160,20.27,118
2020-12-21T00:00:00.000Z,5-11,368,29.72,294
2020-12-21T00:00:00.000Z,12-15,319,50.16,206
2020-12-21T00:00:00.000Z,16-19,340,57.5,241
2020-12-22T00:00:00.000Z,0-4,223,28.25,132
2020-12-22T00:00:00.000Z,5-11,485,39.17,318
2020-12-22T00:00:00.000Z,12-15,364,57.24,231
2020-12-22T00:00:00.000Z,16-19,376,63.59,255
2020-12-23T00:00:00.000Z,0-4,185,23.44,145
2020-12-23T00:00:00.000Z,5-11,418,33.76,340
2020-12-23T00:00:00.000Z,12-15,287,45.13,241
2020-12-23T00:00:00.000Z,16-19,312,52.76,264
2020-12-24T00:00:00.000Z,0-4,176,22.3,154
2020-12-24T00:00:00.000Z,5-11,461,37.23,362
2020-12-24T00:00:00.000Z,12-15,298,46.86,256
2020-12-24T00:00:00.000Z,16-19,331,55.98,278
2020-12-25T00:00:00.000Z,0-4,236,29.9,169
2020-12-25T00:00:00.000Z,5-11,464,37.47,386
2020-12-25T00:00:00.000Z,12-15,331,52.05,272
2020-12-25T00:00:00.000Z,16-19,339,57.33,298
2020-12-26T00:00:00.000Z,0-4,119,15.08,175
2020-12-26T00:00:00.000Z,5-11,258,20.84,396
2020-12-26T00:00:00.000Z,12-15,183,28.77,280
2020-12-26T00:00:00.000Z,16-19,207,35.01,307
2020-12-27T00:00:00.000Z,0-4,179,22.68,182
2020-12-27T00:00:00.000Z,5-11,352,28.43,400
2020-12-27T00:00:00.000Z,12-15,254,39.94,290
2020-12-27T00:00:00.000Z,16-19,257,43.46,308
2020-12-28T00:00:00.000Z,0-4,300,38,202
2020-12-28T00:00:00.000Z,5-11,675,54.51,444
2020-12-28T00:00:00.000Z,12-15,423,66.51,305
2020-12-28T00:00:00.000Z,16-19,486,82.19,329
2020-12-29T00:00:00.000Z,0-4,323,40.92,216
2020-12-29T00:00:00.000Z,5-11,713,57.58,477
2020-12-29T00:00:00.000Z,12-15,460,72.33,319
2020-12-29T00:00:00.000Z,16-19,514,86.92,349
2020-12-30T00:00:00.000Z,0-4,294,37.24,232
2020-12-30T00:00:00.000Z,5-11,732,59.12,522
2020-12-30T00:00:00.000Z,12-15,518,81.45,352
2020-12-30T00:00:00.000Z,16-19,521,88.11,379
2020-12-31T00:00:00.000Z,0-4,264,33.44,245
2020-12-31T00:00:00.000Z,5-11,752,60.73,563
2020-12-31T00:00:00.000Z,12-15,526,82.71,385
2020-12-31T00:00:00.000Z,16-19,570,96.39,413
2021-01-01T00:00:00.000Z,0-4,309,39.14,255
2021-01-01T00:00:00.000Z,5-11,776,62.67,608
2021-01-01T00:00:00.000Z,12-15,501,78.78,409
2021-01-01T00:00:00.000Z,16-19,672,113.64,461
2021-01-02T00:00:00.000Z,0-4,216,27.36,269
2021-01-02T00:00:00.000Z,5-11,532,42.97,647
2021-01-02T00:00:00.000Z,12-15,299,47.01,425
2021-01-02T00:00:00.000Z,16-19,391,66.12,487
2021-01-03T00:00:00.000Z,0-4,227,28.76,276
2021-01-03T00:00:00.000Z,5-11,601,48.54,683
2021-01-03T00:00:00.000Z,12-15,419,65.88,449
2021-01-03T00:00:00.000Z,16-19,487,82.36,520
2021-01-04T00:00:00.000Z,0-4,412,52.19,292
2021-01-04T00:00:00.000Z,5-11,1011,81.65,731
2021-01-04T00:00:00.000Z,12-15,753,118.4,496
2021-01-04T00:00:00.000Z,16-19,972,164.37,589
2021-01-05T00:00:00.000Z,0-4,421,53.33,306
2021-01-05T00:00:00.000Z,5-11,1047,84.56,778
2021-01-05T00:00:00.000Z,12-15,780,122.65,542
2021-01-05T00:00:00.000Z,16-19,811,137.15,632
2021-01-06T00:00:00.000Z,0-4,390,49.41,319
2021-01-06T00:00:00.000Z,5-11,980,79.15,814
2021-01-06T00:00:00.000Z,12-15,668,105.04,563
2021-01-06T00:00:00.000Z,16-19,804,135.96,672
2021-01-07T00:00:00.000Z,0-4,410,51.94,340
2021-01-07T00:00:00.000Z,5-11,935,75.51,840
2021-01-07T00:00:00.000Z,12-15,689,108.34,587
2021-01-07T00:00:00.000Z,16-19,737,124.63,696
2021-01-08T00:00:00.000Z,0-4,490,62.07,366
2021-01-08T00:00:00.000Z,5-11,1030,83.19,876
2021-01-08T00:00:00.000Z,12-15,651,102.36,608
2021-01-08T00:00:00.000Z,16-19,854,144.42,722
2021-01-09T00:00:00.000Z,0-4,298,37.75,378
2021-01-09T00:00:00.000Z,5-11,677,54.68,897
2021-01-09T00:00:00.000Z,12-15,466,73.27,632
2021-01-09T00:00:00.000Z,16-19,454,76.78,731
2021-01-10T00:00:00.000Z,0-4,402,50.93,403
2021-01-10T00:00:00.000Z,5-11,985,79.55,952
2021-01-10T00:00:00.000Z,12-15,606,95.29,659
2021-01-10T00:00:00.000Z,16-19,692,117.02,760
2021-01-11T00:00:00.000Z,0-4,613,77.66,432
2021-01-11T00:00:00.000Z,5-11,1360,109.84,1002
2021-01-11T00:00:00.000Z,12-15,918,144.35,682
2021-01-11T00:00:00.000Z,16-19,924,156.26,753
2021-01-12T00:00:00.000Z,0-4,635,80.44,462
2021-01-12T00:00:00.000Z,5-11,1283,103.62,1035
2021-01-12T00:00:00.000Z,12-15,796,125.16,684
2021-01-12T00:00:00.000Z,16-19,841,142.22,758
2021-01-13T00:00:00.000Z,0-4,658,83.36,500
2021-01-13T00:00:00.000Z,5-11,1338,108.06,1086
2021-01-13T00:00:00.000Z,12-15,845,132.87,710
2021-01-13T00:00:00.000Z,16-19,842,142.39,763
2021-01-14T00:00:00.000Z,0-4,625,79.18,531
2021-01-14T00:00:00.000Z,5-11,1263,102,1133
2021-01-14T00:00:00.000Z,12-15,782,122.96,723
2021-01-14T00:00:00.000Z,16-19,821,138.84,775
2021-01-15T00:00:00.000Z,0-4,644,81.58,553
2021-01-15T00:00:00.000Z,5-11,1265,102.17,1167
2021-01-15T00:00:00.000Z,12-15,728,114.47,734
2021-01-15T00:00:00.000Z,16-19,749,126.66,760
2021-01-16T00:00:00.000Z,0-4,362,45.86,562
2021-01-16T00:00:00.000Z,5-11,689,55.65,1169
2021-01-16T00:00:00.000Z,12-15,391,61.48,723
2021-01-16T00:00:00.000Z,16-19,453,76.61,760
2021-01-17T00:00:00.000Z,0-4,381,48.27,559
2021-01-17T00:00:00.000Z,5-11,751,60.65,1135
2021-01-17T00:00:00.000Z,12-15,486,76.42,706
2021-01-17T00:00:00.000Z,16-19,469,79.31,728
2021-01-18T00:00:00.000Z,0-4,723,91.59,575
2021-01-18T00:00:00.000Z,5-11,1502,121.31,1155
2021-01-18T00:00:00.000Z,12-15,920,144.66,706
2021-01-18T00:00:00.000Z,16-19,958,162.01,733
2021-01-19T00:00:00.000Z,0-4,632,80.06,575
2021-01-19T00:00:00.000Z,5-11,1263,102,1153
2021-01-19T00:00:00.000Z,12-15,701,110.23,693
2021-01-19T00:00:00.000Z,16-19,839,141.88,733
2021-01-20T00:00:00.000Z,0-4,629,79.68,570
2021-01-20T00:00:00.000Z,5-11,1149,92.8,1126
2021-01-20T00:00:00.000Z,12-15,713,112.11,674
2021-01-20T00:00:00.000Z,16-19,837,141.55,732
2021-01-21T00:00:00.000Z,0-4,557,70.56,561
2021-01-21T00:00:00.000Z,5-11,1051,84.88,1095
2021-01-21T00:00:00.000Z,12-15,652,102.52,655
2021-01-21T00:00:00.000Z,16-19,707,119.56,716
2021-01-22T00:00:00.000Z,0-4,624,79.05,558
2021-01-22T00:00:00.000Z,5-11,1136,91.75,1077
2021-01-22T00:00:00.000Z,12-15,694,109.12,651
2021-01-22T00:00:00.000Z,16-19,769,130.05,718
2021-01-23T00:00:00.000Z,0-4,224,28.38,538
2021-01-23T00:00:00.000Z,5-11,305,24.63,1022
2021-01-23T00:00:00.000Z,12-15,185,29.09,621
2021-01-23T00:00:00.000Z,16-19,188,31.79,681
2021-01-24T00:00:00.000Z,0-4,357,45.23,535
2021-01-24T00:00:00.000Z,5-11,596,48.13,1000
2021-01-24T00:00:00.000Z,12-15,416,65.41,611
2021-01-24T00:00:00.000Z,16-19,499,84.39,685
2021-01-25T00:00:00.000Z,0-4,834,105.65,551
2021-01-25T00:00:00.000Z,5-11,1265,102.17,966
2021-01-25T00:00:00.000Z,12-15,808,127.05,595
2021-01-25T00:00:00.000Z,16-19,911,154.06,678
2021-01-26T00:00:00.000Z,0-4,673,85.26,556
2021-01-26T00:00:00.000Z,5-11,1115,90.05,945
2021-01-26T00:00:00.000Z,12-15,706,111.01,596
2021-01-26T00:00:00.000Z,16-19,783,132.41,670
2021-01-27T00:00:00.000Z,0-4,623,78.92,556
2021-01-27T00:00:00.000Z,5-11,978,78.99,920
2021-01-27T00:00:00.000Z,12-15,708,111.33,595
2021-01-27T00:00:00.000Z,16-19,890,150.51,678
2021-01-28T00:00:00.000Z,0-4,634,80.32,567
2021-01-28T00:00:00.000Z,5-11,947,76.48,906
2021-01-28T00:00:00.000Z,12-15,599,94.19,588
2021-01-28T00:00:00.000Z,16-19,735,124.3,682
2021-01-29T00:00:00.000Z,0-4,586,74.24,561
2021-01-29T00:00:00.000Z,5-11,869,70.18,867
2021-01-29T00:00:00.000Z,12-15,583,91.67,572
2021-01-29T00:00:00.000Z,16-19,749,126.66,679
2021-01-30T00:00:00.000Z,0-4,249,31.54,565
2021-01-30T00:00:00.000Z,5-11,341,27.54,873
2021-01-30T00:00:00.000Z,12-15,199,31.29,574
2021-01-30T00:00:00.000Z,16-19,281,47.52,692
2021-01-31T00:00:00.000Z,0-4,421,53.33,574
2021-01-31T00:00:00.000Z,5-11,631,50.96,878
2021-01-31T00:00:00.000Z,12-15,383,60.22,569
2021-01-31T00:00:00.000Z,16-19,622,105.19,710
2021-02-01T00:00:00.000Z,0-4,776,98.31,566
2021-02-01T00:00:00.000Z,5-11,1236,99.82,873
2021-02-01T00:00:00.000Z,12-15,756,118.87,562
2021-02-01T00:00:00.000Z,16-19,956,161.67,716
2021-02-02T00:00:00.000Z,0-4,723,91.59,573
2021-02-02T00:00:00.000Z,5-11,1147,92.63,878
2021-02-02T00:00:00.000Z,12-15,637,100.16,552
2021-02-02T00:00:00.000Z,16-19,854,144.42,726
2021-02-03T00:00:00.000Z,0-4,686,86.9,582
2021-02-03T00:00:00.000Z,5-11,1023,82.62,884
2021-02-03T00:00:00.000Z,12-15,639,100.48,542
2021-02-03T00:00:00.000Z,16-19,850,143.74,721
2021-02-04T00:00:00.000Z,0-4,737,93.36,596
2021-02-04T00:00:00.000Z,5-11,1078,87.06,903
2021-02-04T00:00:00.000Z,12-15,628,98.75,546
2021-02-04T00:00:00.000Z,16-19,782,132.24,727
2021-02-05T00:00:00.000Z,0-4,664,84.12,608
2021-02-05T00:00:00.000Z,5-11,894,72.2,907
2021-02-05T00:00:00.000Z,12-15,514,80.82,536
2021-02-05T00:00:00.000Z,16-19,697,117.87,720
2021-02-06T00:00:00.000Z,0-4,287,36.36,613
2021-02-06T00:00:00.000Z,5-11,348,28.11,908
2021-02-06T00:00:00.000Z,12-15,206,32.39,537
2021-02-06T00:00:00.000Z,16-19,234,39.57,713
2021-02-07T00:00:00.000Z,0-4,362,45.86,605
2021-02-07T00:00:00.000Z,5-11,597,48.22,903
2021-02-07T00:00:00.000Z,12-15,347,54.56,532
2021-02-07T00:00:00.000Z,16-19,482,81.51,693
2021-02-08T00:00:00.000Z,0-4,791,100.21,607
2021-02-08T00:00:00.000Z,5-11,1115,90.05,886
2021-02-08T00:00:00.000Z,12-15,690,108.5,523
2021-02-08T00:00:00.000Z,16-19,766,129.54,666
2021-02-09T00:00:00.000Z,0-4,655,82.98,597
2021-02-09T00:00:00.000Z,5-11,916,73.98,853
2021-02-09T00:00:00.000Z,12-15,552,86.8,510
2021-02-09T00:00:00.000Z,16-19,569,96.22,625
2021-02-10T00:00:00.000Z,0-4,588,74.49,583
2021-02-10T00:00:00.000Z,5-11,812,65.58,822
2021-02-10T00:00:00.000Z,12-15,503,79.09,491
2021-02-10T00:00:00.000Z,16-19,544,92,582
2021-02-11T00:00:00.000Z,0-4,560,70.94,558
2021-02-11T00:00:00.000Z,5-11,678,54.76,765
2021-02-11T00:00:00.000Z,12-15,377,59.28,455
2021-02-11T00:00:00.000Z,16-19,479,81,538
2021-02-12T00:00:00.000Z,0-4,520,65.87,537
2021-02-12T00:00:00.000Z,5-11,652,52.66,731
2021-02-12T00:00:00.000Z,12-15,407,64,440
2021-02-12T00:00:00.000Z,16-19,417,70.52,498
2021-02-13T00:00:00.000Z,0-4,193,24.45,524
2021-02-13T00:00:00.000Z,5-11,254,20.51,717
2021-02-13T00:00:00.000Z,12-15,146,22.96,431
2021-02-13T00:00:00.000Z,16-19,140,23.68,485
2021-02-14T00:00:00.000Z,0-4,294,37.24,514
2021-02-14T00:00:00.000Z,5-11,429,34.65,693
2021-02-14T00:00:00.000Z,12-15,264,41.51,419
2021-02-14T00:00:00.000Z,16-19,333,56.31,464
2021-02-15T00:00:00.000Z,0-4,559,70.82,481
2021-02-15T00:00:00.000Z,5-11,720,58.15,637
2021-02-15T00:00:00.000Z,12-15,416,65.41,380
2021-02-15T00:00:00.000Z,16-19,453,76.61,419
2021-02-16T00:00:00.000Z,0-4,442,55.99,450
2021-02-16T00:00:00.000Z,5-11,619,49.99,594
2021-02-16T00:00:00.000Z,12-15,423,66.51,362
2021-02-16T00:00:00.000Z,16-19,422,71.36,398
2021-02-17T00:00:00.000Z,0-4,428,54.22,428
2021-02-17T00:00:00.000Z,5-11,530,42.8,554
2021-02-17T00:00:00.000Z,12-15,371,58.34,343
2021-02-17T00:00:00.000Z,16-19,340,57.5,369
2021-02-18T00:00:00.000Z,0-4,356,45.1,398
2021-02-18T00:00:00.000Z,5-11,489,39.49,527
2021-02-18T00:00:00.000Z,12-15,291,45.76,331
2021-02-18T00:00:00.000Z,16-19,263,44.48,338
2021-02-19T00:00:00.000Z,0-4,424,53.71,385
2021-02-19T00:00:00.000Z,5-11,569,45.95,515
2021-02-19T00:00:00.000Z,12-15,309,48.59,317
2021-02-19T00:00:00.000Z,16-19,294,49.72,320
2021-02-20T00:00:00.000Z,0-4,146,18.5,378
2021-02-20T00:00:00.000Z,5-11,192,15.51,506
2021-02-20T00:00:00.000Z,12-15,100,15.72,310
2021-02-20T00:00:00.000Z,16-19,84,14.21,312
2021-02-21T00:00:00.000Z,0-4,292,36.99,378
2021-02-21T00:00:00.000Z,5-11,416,33.6,505
2021-02-21T00:00:00.000Z,12-15,269,42.3,311
2021-02-21T00:00:00.000Z,16-19,279,47.18,305
2021-02-22T00:00:00.000Z,0-4,565,71.58,379
2021-02-22T00:00:00.000Z,5-11,689,55.65,500
2021-02-22T00:00:00.000Z,12-15,377,59.28,305
2021-02-22T00:00:00.000Z,16-19,406,68.66,298
2021-02-23T00:00:00.000Z,0-4,505,63.97,388
2021-02-23T00:00:00.000Z,5-11,673,54.35,508
2021-02-23T00:00:00.000Z,12-15,375,58.96,298
2021-02-23T00:00:00.000Z,16-19,351,59.36,288
2021-02-24T00:00:00.000Z,0-4,441,55.87,389
2021-02-24T00:00:00.000Z,5-11,660,53.3,526
2021-02-24T00:00:00.000Z,12-15,368,57.86,298
2021-02-24T00:00:00.000Z,16-19,366,61.89,291
2021-02-25T00:00:00.000Z,0-4,396,50.17,395
2021-02-25T00:00:00.000Z,5-11,694,56.05,556
2021-02-25T00:00:00.000Z,12-15,336,52.83,304
2021-02-25T00:00:00.000Z,16-19,291,49.21,295
2021-02-26T00:00:00.000Z,0-4,415,52.57,394
2021-02-26T00:00:00.000Z,5-11,641,51.77,566
