section,female,male,period,order_period
50-59,"{'amount': 6813, 'percentage': 4.6}","{'amount': 5627, 'percentage': 3.8}",חודש אחרון,5
60-69,"{'amount': 5398, 'percentage': 3.2}","{'amount': 4672, 'percentage': 2.8}",3 חודשים,4
60-69,"{'amount': 6891, 'percentage': 2.9}","{'amount': 5765, 'percentage': 2.4}",6 חודשים,3
60-69,"{'amount': 4602, 'percentage': 3.1}","{'amount': 3940, 'percentage': 2.7}",חודש אחרון,5
60-69,"{'amount': 28503, 'percentage': 2.9}","{'amount': 27613, 'percentage': 2.8}",מתחילת קורונה,1
60-69,"{'amount': 25250, 'percentage': 2.8}","{'amount': 24142, 'percentage': 2.7}",שנה,2
70-79,"{'amount': 2634, 'percentage': 1.8}","{'amount': 2334, 'percentage': 1.6}",חודש אחרון,5
70-79,"{'amount': 3096, 'percentage': 1.8}","{'amount': 2798, 'percentage': 1.7}",3 חודשים,4
70-79,"{'amount': 3833, 'percentage': 1.6}","{'amount': 3374, 'percentage': 1.4}",6 חודשים,3
70-79,"{'amount': 13244, 'percentage': 1.5}","{'amount': 12350, 'percentage': 1.4}",שנה,2
70-79,"{'amount': 14842, 'percentage': 1.5}","{'amount': 14102, 'percentage': 1.4}",מתחילת קורונה,1
80-89,"{'amount': 1481, 'percentage': 0.9}","{'amount': 1226, 'percentage': 0.7}",3 חודשים,4
80-89,"{'amount': 7518, 'percentage': 0.8}","{'amount': 5541, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 1932, 'percentage': 0.8}","{'amount': 1504, 'percentage': 0.6}",6 חודשים,3
80-89,"{'amount': 1314, 'percentage': 0.9}","{'amount': 1066, 'percentage': 0.7}",חודש אחרון,5
80-89,"{'amount': 8564, 'percentage': 0.9}","{'amount': 6288, 'percentage': 0.6}",מתחילת קורונה,1
90+,"{'amount': 3217, 'percentage': 0.3}","{'amount': 1548, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 411, 'percentage': 0.3}","{'amount': 232, 'percentage': 0.2}",חודש אחרון,5
90+,"{'amount': 461, 'percentage': 0.3}","{'amount': 255, 'percentage': 0.2}",3 חודשים,4
90+,"{'amount': 613, 'percentage': 0.3}","{'amount': 334, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2764, 'percentage': 0.3}","{'amount': 1347, 'percentage': 0.2}",שנה,2
